ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
1167,820957.2,820957.2,820957,820957,842007.4,631505.5,473629.16,421003.7,421003.7,842007.4,631505.5,473629.16,421003.7,421003.7,842007.4,631505.5,473629.16,421003.7,421003.7,842007,631505,473629,421003,421003,842007,631505,473629,421003,421003,842007,631505,473629,421003,421003
1168,828642.2,828642.2,828642,828642,849889.44,637417.06,478062.78,424944.72,424944.72,849889.44,637417.06,478062.78,424944.72,424944.72,849889.44,637417.06,478062.78,424944.72,424944.72,849889,637417,478062,424944,424944,849889,637417,478062,424944,424944,849889,637417,478062,424944,424944
1169,836399.1,836399.1,836399,836399,857845.25,643383.94,482537.94,428922.62,428922.62,857845.25,643383.94,482537.94,428922.62,428922.62,857845.25,643383.94,482537.94,428922.62,428922.62,857845,643383,482537,428922,428922,857845,643383,482537,428922,428922,857845,643383,482537,428922,428922
1170,844228.6,844228.6,844228,844228,865875.5,649406.6,487054.97,432937.75,432937.75,865875.5,649406.6,487054.97,432937.75,432937.75,865875.5,649406.6,487054.97,432937.75,432937.75,865875,649406,487054,432937,432937,865875,649406,487054,432937,432937,865875,649406,487054,432937,432937
1171,852131.44,852131.44,852131,852131,873981,655485.75,491614.3,436990.5,436990.5,873981,655485.75,491614.3,436990.5,436990.5,873981,655485.75,491614.3,436990.5,436990.5,873980,655485,491614,436990,436990,873980,655485,491614,436990,436990,873980,655485,491614,436990,436990
1172,860108.25,860108.25,860108,860108,882162.3,661621.75,496216.3,441081.16,441081.16,882162.3,661621.75,496216.3,441081.16,441081.16,882162.3,661621.75,496216.3,441081.16,441081.16,882162,661621,496216,441081,441081,882162,661621,496216,441081,441081,882162,661621,496216,441081,441081
1173,868159.75,868159.75,868159,868159,890420.25,667815.2,500861.4,445210.12,445210.12,890420.25,667815.2,500861.4,445210.12,445210.12,890420.25,667815.2,500861.4,445210.12,445210.12,890420,667815,500861,445210,445210,890420,667815,500861,445210,445210,890420,667815,500861,445210,445210
1174,876286.6,876286.6,876286,876286,898755.5,674066.6,505549.97,449377.75,449377.75,898755.5,674066.6,505549.97,449377.75,449377.75,898755.5,674066.6,505549.97,449377.75,449377.75,898755,674066,505549,449377,449377,898755,674066,505549,449377,449377,898755,674066,505549,449377,449377
1175,884489.5,884489.5,884489,884489,907168.75,680376.56,510282.4,453584.38,453584.38,907168.75,680376.56,510282.4,453584.38,453584.38,907168.75,680376.56,510282.4,453584.38,453584.38,907168,680376,510282,453584,453584,907168,680376,510282,453584,453584,907168,680376,510282,453584,453584
1176,892769.25,892769.25,892769,892769,915660.75,686745.56,515059.2,457830.38,457830.38,915660.75,686745.56,515059.2,457830.38,457830.38,915660.75,686745.56,515059.2,457830.38,457830.38,915660,686745,515059,457830,457830,915660,686745,515059,457830,457830,915660,686745,515059,457830,457830
1177,901126.44,901126.44,901126,901126,924232.25,693174.2,519880.66,462116.12,462116.12,924232.25,693174.2,519880.66,462116.12,462116.12,924232.25,693174.2,519880.66,462116.12,462116.12,924232,693174,519880,462116,462116,924232,693174,519880,462116,462116,924232,693174,519880,462116,462116
1178,909561.9,909561.9,909561,909561,932884,699663,524747.25,466442,466442,932884,699663,524747.25,466442,466442,932884,699663,524747.25,466442,466442,932884,699663,524747,466442,466442,932884,699663,524747,466442,466442,932884,699663,524747,466442,466442
1179,918076.3,918076.3,918076,918076,941616.75,706212.56,529659.44,470808.38,470808.38,941616.75,706212.56,529659.44,470808.38,470808.38,941616.75,706212.56,529659.44,470808.38,470808.38,941616,706212,529659,470808,470808,941616,706212,529659,470808,470808,941616,706212,529659,470808,470808
1180,926670.44,926670.44,926670,926670,950431.2,712823.44,534617.56,475215.6,475215.6,950431.2,712823.44,534617.56,475215.6,475215.6,950431.2,712823.44,534617.56,475215.6,475215.6,950431,712823,534617,475215,475215,950431,712823,534617,475215,475215,950431,712823,534617,475215,475215
1181,935345,935345,935344,935344,959328.2,719496.1,539622.1,479664.1,479664.1,959328.2,719496.1,539622.1,479664.1,479664.1,959328.2,719496.1,539622.1,479664.1,479664.1,959328,719496,539622,479664,479664,959328,719496,539622,479664,479664,959328,719496,539622,479664,479664
1182,944100.75,944100.75,944100,944100,968308.5,726231.4,544673.5,484154.25,484154.25,968308.5,726231.4,544673.5,484154.25,484154.25,968308.5,726231.4,544673.5,484154.25,484154.25,968308,726231,544673,484154,484154,968308,726231,544673,484154,484154,968308,726231,544673,484154,484154
1183,952938.5,952938.5,952938,952938,977372.8,733029.6,549772.2,488686.4,488686.4,977372.8,733029.6,549772.2,488686.4,488686.4,977372.8,733029.6,549772.2,488686.4,488686.4,977372,733029,549772,488686,488686,977372,733029,549772,488686,488686,977372,733029,549772,488686,488686
1184,961858.94,961858.94,961858,961858,986522,739891.5,554918.6,493261,493261,986522,739891.5,554918.6,493261,493261,986522,739891.5,554918.6,493261,493261,986522,739891,554918,493261,493261,986522,739891,554918,493261,493261,986522,739891,554918,493261,493261
1185,970862.94,970862.94,970862,970862,995756.9,746817.6,560113.25,497878.44,497878.44,995756.9,746817.6,560113.25,497878.44,497878.44,995756.9,746817.6,560113.25,497878.44,497878.44,995756,746817,560113,497878,497878,995756,746817,560113,497878,497878,995756,746817,560113,497878,497878
1186,979951.2,979951.2,979951,979951,1005078.1,753808.6,565356.44,502539.06,502539.06,1005078.1,753808.6,565356.44,502539.06,502539.06,1005078.1,753808.6,565356.44,502539.06,502539.06,1005078,753808,565356,502539,502539,1005078,753808,565356,502539,502539,1005078,753808,565356,502539,502539
1187,989124.5,989124.5,989124,989124,1014486.7,760865,570648.75,507243.34,507243.34,1014486.7,760865,570648.75,507243.34,507243.34,1014486.7,760865,570648.75,507243.34,507243.34,1014486,760865,570648,507243,507243,1014486,760865,570648,507243,507243,1014486,760865,570648,507243,507243
1188,998383.7,998383.7,998383,998383,1023983.3,767987.5,575990.6,511991.66,511991.66,1023983.3,767987.5,575990.6,511991.66,511991.66,1023983.3,767987.5,575990.6,511991.66,511991.66,1023983,767987,575990,511991,511991,1023983,767987,575990,511991,511991,1023983,767987,575990,511991,511991
1189,1007729.6,1007729.6,1007729,1007729,1033568.8,775176.6,581382.44,516784.4,516784.4,1033568.8,775176.6,581382.44,516784.4,516784.4,1033568.8,775176.6,581382.44,516784.4,516784.4,1033568,775176,581382,516784,516784,1033568,775176,581382,516784,516784,1033568,775176,581382,516784,516784
1190,1017162.9,1017162.9,1017162,1017162,1043244.1,782433.06,586824.75,521622.03,521622.03,1043244.1,782433.06,586824.75,521622.03,521622.03,1043244.1,782433.06,586824.75,521622.03,521622.03,1043244,782433,586824,521622,521622,1043244,782433,586824,521622,521622,1043244,782433,586824,521622,521622
1191,1026684.6,1026684.6,1026684,1026684,1053009.9,789757.4,592318.06,526504.94,526504.94,1053009.9,789757.4,592318.06,526504.94,526504.94,1053009.9,789757.4,592318.06,526504.94,526504.94,1053009,789757,592318,526504,526504,1053009,789757,592318,526504,526504,1053009,789757,592318,526504,526504
1192,1036295.4,1036295.4,1036295,1036295,1062867.1,797150.3,597862.75,531433.56,531433.56,1062867.1,797150.3,597862.75,531433.56,531433.56,1062867.1,797150.3,597862.75,531433.56,531433.56,1062867,797150,597862,531433,531433,1062867,797150,597862,531433,531433,1062867,797150,597862,531433,531433
1193,1045996.2,1045996.2,1045996,1045996,1072816.6,804612.44,603459.3,536408.3,536408.3,1072816.6,804612.44,603459.3,536408.3,536408.3,1072816.6,804612.44,603459.3,536408.3,536408.3,1072816,804612,603459,536408,536408,1072816,804612,603459,536408,536408,1072816,804612,603459,536408,536408
1194,1055787.8,1055787.8,1055787,1055787,1082859.2,812144.44,609108.3,541429.6,541429.6,1082859.2,812144.44,609108.3,541429.6,541429.6,1082859.2,812144.44,609108.3,541429.6,541429.6,1082859,812144,609108,541429,541429,1082859,812144,609108,541429,541429,1082859,812144,609108,541429,541429
1195,1065671,1065671,1065670,1065670,1092995.9,819746.94,614810.2,546497.94,546497.94,1092995.9,819746.94,614810.2,546497.94,546497.94,1092995.9,819746.94,614810.2,546497.94,546497.94,1092995,819746,614810,546497,546497,1092995,819746,614810,546497,546497,1092995,819746,614810,546497,546497
1196,1075646.8,1075646.8,1075646,1075646,1103227.4,827420.56,620565.44,551613.7,551613.7,1103227.4,827420.56,620565.44,551613.7,551613.7,1103227.4,827420.56,620565.44,551613.7,551613.7,1103227,827420,620565,551613,551613,1103227,827420,620565,551613,551613,1103227,827420,620565,551613,551613
1197,1085715.9,1085715.9,1085715,1085715,1113554.8,835166.06,626374.56,556777.4,556777.4,1113554.8,835166.06,626374.56,556777.4,556777.4,1113554.8,835166.06,626374.56,556777.4,556777.4,1113554,835166,626374,556777,556777,1113554,835166,626374,556777,556777,1113554,835166,626374,556777,556777
1198,1095879.2,1095879.2,1095879,1095879,1123978.8,842984.06,632238.06,561989.4,561989.4,1123978.8,842984.06,632238.06,561989.4,561989.4,1123978.8,842984.06,632238.06,561989.4,561989.4,1123978,842984,632238,561989,561989,1123978,842984,632238,561989,561989,1123978,842984,632238,561989,561989
1199,1106137.8,1106137.8,1106137,1106137,1134500.4,850875.25,638156.44,567250.2,567250.2,1134500.4,850875.25,638156.44,567250.2,567250.2,1134500.4,850875.25,638156.44,567250.2,567250.2,1134500,850875,638156,567250,567250,1134500,850875,638156,567250,567250,1134500,850875,638156,567250,567250
1200,1116492.4,1116492.4,1116492,1116492,1145120.4,858840.3,644130.2,572560.2,572560.2,1145120.4,858840.3,644130.2,572560.2,572560.2,1145120.4,858840.3,644130.2,572560.2,572560.2,1145120,858840,644130,572560,572560,1145120,858840,644130,572560,572560,1145120,858840,644130,572560,572560
1201,1126943.9,1126943.9,1126943,1126943,1155839.9,866879.9,650159.94,577919.94,577919.94,1155839.9,866879.9,650159.94,577919.94,577919.94,1155839.9,866879.9,650159.94,577919.94,577919.94,1155839,866879,650159,577919,577919,1155839,866879,650159,577919,577919,1155839,866879,650159,577919,577919
1202,1137493.2,1137493.2,1137493,1137493,1166659.6,874994.75,656246.06,583329.8,583329.8,1166659.6,874994.75,656246.06,583329.8,583329.8,1166659.6,874994.75,656246.06,583329.8,583329.8,1166659,874994,656246,583329,583329,1166659,874994,656246,583329,583329,1166659,874994,656246,583329,583329
1203,1148141.2,1148141.2,1148141,1148141,1177580.8,883185.56,662389.2,588790.4,588790.4,1177580.8,883185.56,662389.2,588790.4,588790.4,1177580.8,883185.56,662389.2,588790.4,588790.4,1177580,883185,662389,588790,588790,1177580,883185,662389,588790,588790,1177580,883185,662389,588790,588790
1204,1158889,1158889,1158889,1158889,1188604.1,891453.1,668589.8,594302.06,594302.06,1188604.1,891453.1,668589.8,594302.06,594302.06,1188604.1,891453.1,668589.8,594302.06,594302.06,1188604,891453,668589,594302,594302,1188604,891453,668589,594302,594302,1188604,891453,668589,594302,594302
1205,1169737.4,1169737.4,1169737,1169737,1199730.6,899798,674848.5,599865.3,599865.3,1199730.6,899798,674848.5,599865.3,599865.3,1199730.6,899798,674848.5,599865.3,599865.3,1199730,899797,674848,599865,599865,1199730,899797,674848,599865,599865,1199730,899797,674848,599865,599865
1206,1180687.2,1180687.2,1180687,1180687,1210961.4,908221,681165.75,605480.7,605480.7,1210961.4,908221,681165.75,605480.7,605480.7,1210961.4,908221,681165.75,605480.7,605480.7,1210961,908221,681165,605480,605480,1210961,908221,681165,605480,605480,1210961,908221,681165,605480,605480
1207,1191739.8,1191739.8,1191739,1191739,1222297.1,916722.9,687542.1,611148.56,611148.56,1222297.1,916722.9,687542.1,611148.56,611148.56,1222297.1,916722.9,687542.1,611148.56,611148.56,1222297,916722,687542,611148,611148,1222297,916722,687542,611148,611148,1222297,916722,687542,611148,611148
1208,1202895.6,1202895.6,1202895,1202895,1233739.1,925304.3,693978.25,616869.56,616869.56,1233739.1,925304.3,693978.25,616869.56,616869.56,1233739.1,925304.3,693978.25,616869.56,616869.56,1233739,925304,693978,616869,616869,1233739,925304,693978,616869,616869,1233739,925304,693978,616869,616869
1209,1214155.9,1214155.9,1214155,1214155,1245288.1,933966.1,700474.56,622644.06,622644.06,1245288.1,933966.1,700474.56,622644.06,622644.06,1245288.1,933966.1,700474.56,622644.06,622644.06,1245288,933966,700474,622644,622644,1245288,933966,700474,622644,622644,1245288,933966,700474,622644,622644
1210,1225521.6,1225521.6,1225521,1225521,1256945.2,942708.94,707031.75,628472.6,628472.6,1256945.2,942708.94,707031.75,628472.6,628472.6,1256945.2,942708.94,707031.75,628472.6,628472.6,1256945,942708,707031,628472,628472,1256945,942708,707031,628472,628472,1256945,942708,707031,628472,628472
1211,1236993.8,1236993.8,1236993,1236993,1268711.5,951533.7,713650.25,634355.75,634355.75,1268711.5,951533.7,713650.25,634355.75,634355.75,1268711.5,951533.7,713650.25,634355.75,634355.75,1268711,951533,713650,634355,634355,1268711,951533,713650,634355,634355,1268711,951533,713650,634355,634355
1212,1248573.2,1248573.2,1248573,1248573,1280588,960441,720330.75,640294,640294,1280588,960441,720330.75,640294,640294,1280588,960441,720330.75,640294,640294,1280587,960440,720330,640293,640293,1280587,960440,720330,640293,640293,1280587,960440,720330,640293,640293
1213,1260261.1,1260261.1,1260261,1260261,1292575.5,969431.7,727073.75,646287.75,646287.75,1292575.5,969431.7,727073.75,646287.75,646287.75,1292575.5,969431.7,727073.75,646287.75,646287.75,1292575,969431,727073,646287,646287,1292575,969431,727073,646287,646287,1292575,969431,727073,646287,646287
1214,1272058.5,1272058.5,1272058,1272058,1304675.4,978506.5,733879.9,652337.7,652337.7,1304675.4,978506.5,733879.9,652337.7,652337.7,1304675.4,978506.5,733879.9,652337.7,652337.7,1304675,978506,733879,652337,652337,1304675,978506,733879,652337,652337,1304675,978506,733879,652337,652337
1215,1283966.2,1283966.2,1283966,1283966,1316888.5,987666.3,740749.75,658444.25,658444.25,1316888.5,987666.3,740749.75,658444.25,658444.25,1316888.5,987666.3,740749.75,658444.25,658444.25,1316888,987666,740749,658444,658444,1316888,987666,740749,658444,658444,1316888,987666,740749,658444,658444
1216,1295985.5,1295985.5,1295985,1295985,1329215.9,996911.9,747683.94,664607.94,664607.94,1329215.9,996911.9,747683.94,664607.94,664607.94,1329215.9,996911.9,747683.94,664607.94,664607.94,1329215,996911,747683,664607,664607,1329215,996911,747683,664607,664607,1329215,996911,747683,664607,664607
1217,1308117.1,1308117.1,1308117,1308117,1341658.6,1006244,754683,670829.3,670829.3,1341658.6,1006244,754683,670829.3,670829.3,1341658.6,1006244,754683,670829.3,670829.3,1341658,1006243,754682,670829,670829,1341658,1006243,754682,670829,670829,1341658,1006243,754682,670829,670829
1218,1320362.5,1320362.5,1320362,1320362,1354217.9,1015663.4,761747.56,677108.94,677108.94,1354217.9,1015663.4,761747.56,677108.94,677108.94,1354217.9,1015663.4,761747.56,677108.94,677108.94,1354217,1015663,761747,677108,677108,1354217,1015663,761747,677108,677108,1354217,1015663,761747,677108,677108
1219,1332722.4,1332722.4,1332722,1332722,1366894.8,1025171.1,768878.3,683447.4,683447.4,1366894.8,1025171.1,768878.3,683447.4,683447.4,1366894.8,1025171.1,768878.3,683447.4,683447.4,1366894,1025171,768878,683447,683447,1366894,1025171,768878,683447,683447,1366894,1025171,768878,683447,683447
1220,1345198,1345198,1345198,1345198,1379690.2,1034767.7,776075.75,689845.1,689845.1,1379690.2,1034767.7,776075.75,689845.1,689845.1,1379690.2,1034767.7,776075.75,689845.1,689845.1,1379690,1034767,776075,689845,689845,1379690,1034767,776075,689845,689845,1379690,1034767,776075,689845,689845
1221,1357790.4,1357790.4,1357790,1357790,1392605.5,1044454.2,783340.6,696302.75,696302.75,1392605.5,1044454.2,783340.6,696302.75,696302.75,1392605.5,1044454.2,783340.6,696302.75,696302.75,1392605,1044454,783340,696302,696302,1392605,1044454,783340,696302,696302,1392605,1044454,783340,696302,696302
1222,1370500.8,1370500.8,1370500,1370500,1405641.8,1054231.2,790673.5,702820.9,702820.9,1405641.8,1054231.2,790673.5,702820.9,702820.9,1405641.8,1054231.2,790673.5,702820.9,702820.9,1405641,1054231,790673,702820,702820,1405641,1054231,790673,702820,702820,1405641,1054231,790673,702820,702820
1223,1383330,1383330,1383329,1383329,1418800,1064100,798075,709400,709400,1418800,1064100,798075,709400,709400,1418800,1064100,798075,709400,709400,1418799,1064099,798074,709399,709399,1418799,1064099,798074,709399,709399,1418799,1064099,798074,709399,709399
1224,1396279.4,1396279.4,1396279,1396279,1432081.4,1074061,805545.75,716040.7,716040.7,1432081.4,1074061,805545.75,716040.7,716040.7,1432081.4,1074061,805545.75,716040.7,716040.7,1432081,1074061,805545,716040,716040,1432081,1074061,805545,716040,716040,1432081,1074061,805545,716040,716040
