ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
427224,,2,10,376838,3,92,2,66574
427227,Disrupt Reclaimer Activities,15,1,0,0,0,0,66576
427228,,0,13,188701,1,92,0,66576
427229,,0,20,188766,2,92,1,66576
427230,,0,13,188700,3,92,2,66576
427231,,2,10,376851,4,92,3,66576
427232,,2,20,376852,5,92,4,66576
427289,,0,13,189607,6,92,5,66576
427291,Defeat Swog in a Pet Battle,12,1,3268,0,0,0,66588
427323,,0,1,167524,0,1,0,66614
427325,,0,1,167526,0,1,0,66615
427327,,0,1,167527,0,1,0,66616
427329,,0,1,167525,0,1,0,66617
427331,,0,1,178958,0,1,0,66618
427333,,0,1,182466,0,1,0,66619
427341,Stop the primalist assault,15,1,0,0,0,0,66117
427342,,0,100,189863,1,92,0,66117
427343,,0,34,189864,2,92,1,66117
427344,,0,20,189865,3,92,2,66117
427557,Fated Bosses Defeated in Castle Nathria,14,1,134384,0,0,0,66693
427559,Fated Bosses Defeated in Sanctum of Domination,14,1,134395,0,0,0,66694
427560,Fated Bosses Defeated in Sepulcher of the First Ones,14,1,134406,0,0,0,66695
427561,Fated Bosses Defeated in the Shadowlands,14,1,134418,0,0,0,66696
427638,Disrupt the Reclaimers,15,1,0,0,0,0,65892
427739,Djaradin camp invaded,15,1,0,0,0,0,65994
427740,,0,13,191138,2,92,0,65994
427742,,0,9,191139,3,92,2,65994
427752,Snowhide Gnolls disrupted,15,1,0,0,0,0,66718
427753,,0,20,189653,5,92,5,66718
427754,,0,17,189654,4,92,0,66718
427756,,2,20,377091,2,92,2,66718
427766,,0,25,186319,1,92,0,65892
427767,,0,13,186323,2,92,1,65892
427800,,2,20,377027,3,92,3,66718
427802,,0,50,189656,6,92,4,66718
427803,,0,15,190428,7,92,6,66718
427918,,0,13,186354,3,92,3,65892
428028,Greater Obsidian Key delivered to Sabellian,0,1,198585,1,0,0,66805
428075,Combine looted fragments to create a key,0,1,191128,0,4,1,66805
428083,Combine looted fragments to create a key,0,1,191128,0,4,1,66133
428103,Distressed Marmoni rescued,0,5,184883,0,0,0,66833
428104,Wild Coast protodragons slain,0,15,190898,1,0,1,66833
428319,,0,9,190598,4,92,4,65892
428320,,0,9,190307,5,92,5,65892
428332,Warmwater Riverfish caught,0,10,198397,0,0,3,66896
428333,,0,6,188334,1,0,4,66896
428337,,2,20,377090,1,92,7,66718
428353,,0,15,188341,1,92,1,66421
428354,,0,10,187843,2,92,2,66421
428355,,0,34,188343,4,92,3,66421
428356,,0,34,191221,5,92,4,66421
428409,Bothersome Bees bagged,0,8,193624,1,0,0,66902
428410,Bothersome Bees relocated,0,1,190764,2,0,1,66902
428411,Overgrown Shrubs pruned,0,5,190705,0,0,2,66902
428542,,0,1,191507,0,0,3,66934
428593,,0,1,191611,0,1,0,66956
428602,,0,1,187209,0,1,1,66960
428621,,0,100,191233,6,92,5,66421
428622,,0,100,191434,7,92,6,66421
428623,,0,34,191235,8,92,7,66421
428624,,0,34,191229,9,92,8,66421
428625,,0,34,191227,10,92,9,66421
428643,Fragrant Dragonflowers gathered,0,20,191254,1,92,2,66989
428644,Ripened Dragonfruit gathered,0,20,191296,2,92,3,66989
428645,Lush Seed Pod gathered,0,20,191297,3,92,4,66989
428677,,0,7,191611,4,92,1,65994
428680,,0,10,187209,4,92,3,66117
428707,,0,3,190766,0,0,0,67006
428708,Qalashi beasts slain,0,5,191957,3,0,1,67006
428709,Pacified Frogs Collected,0,12,190981,0,0,0,67009
428710,Hornswogs Disciplined,0,8,191960,1,0,1,67009
428715,,0,1,188687,0,0,2,67010
428716,Elementals slain,0,4,188688,1,0,3,67010
428719,Animals Rescued,0,15,189993,0,0,2,67012
428720,Elementals slain,0,10,191977,1,0,3,67012
428727,Gorlocs slain,0,15,191993,0,0,0,67014
428728,,0,1,188860,1,1,1,67014
428729,,0,1,188859,2,1,4,67014
428731,Wrangle proto-drakes to Rendra or kill players,15,1,0,0,0,0,67005
428732,,9,7,458,1,92,0,67005
428750,Primalist Forces Cleared,15,1,0,0,0,0,67024
428751,,0,20,188666,1,92,2,67024
428752,,0,10,188667,2,92,3,67024
428753,,0,20,186823,3,92,5,67024
428754,,0,20,186825,4,92,6,67024
428755,,0,20,190080,5,92,7,67024
428756,,0,34,191883,6,92,8,67024
428757,,0,7,186836,7,92,9,67024
428769,,0,20,188372,8,92,0,67024
428781,Help hold back the Primalists,15,1,0,0,0,0,67026
428782,,0,34,189863,1,92,0,67026
428783,,0,20,189864,2,92,2,67026
428784,,0,10,189865,3,92,3,67026
428903,,0,4,192341,1,0,0,66934
428907,,0,1,190384,8,0,8,66718
428919,Wrangle Proto-Drakes to Handler,0,10,192401,2,92,1,67005
428943,Primalist Forces slain,15,1,0,0,0,0,67062
428979,,0,20,192462,1,92,0,67062
428980,,0,13,192457,2,92,1,67062
428981,,0,50,192463,3,92,2,67062
428982,,0,20,192456,4,92,3,67062
429062,,0,15,190976,0,0,0,67113
429064,Dragon Artifact,2,5,377941,1,256,1,67113
429127,Larivi defended,0,1,192749,0,0,2,67173
429241,,0,1,192983,0,1,1,67717
429269,,0,1,193031,0,1,1,67744
429306,,0,1,193120,0,1,1,69668
429308,,0,1,193123,0,1,0,69667
429315,,0,1,193133,0,1,0,69837
429316,,0,1,193132,0,1,0,69838
429317,,0,1,193135,0,1,1,69839
429321,,0,1,193152,0,1,0,69848
429324,,0,1,193160,0,1,0,69849
429325,,0,1,193161,0,1,1,69850
429327,,0,1,193153,0,1,1,69851
429328,,0,1,193163,0,1,0,69852
429330,,0,1,187559,0,1,0,69854
429331,,0,1,193170,0,1,1,69856
429332,,0,1,193173,0,1,1,69857
429333,,0,1,193178,0,1,1,69858
429335,,0,1,193176,0,1,0,69859
429336,,0,1,193196,0,1,1,69861
429338,,0,1,193214,0,0,0,69864
429339,,0,1,193215,0,0,0,69865
429340,,0,1,193210,0,1,1,69866
429342,,0,1,193220,0,1,0,69868
429343,,0,1,193212,0,1,1,69871
429344,Vakril defeated,0,1,193223,0,0,0,69872
429346,,0,1,193226,0,1,1,69874
429347,,0,1,193229,0,1,0,69873
429350,,0,1,193234,0,1,0,69875
429352,,0,1,193235,0,1,1,69877
429353,,0,1,193238,0,1,1,69879
429354,,0,1,193227,0,1,1,69878
429356,,0,1,193240,0,1,0,69880
429357,,0,1,193241,0,1,1,69882
429360,,0,1,193246,0,1,0,69883
429365,,0,1,193251,0,1,1,69885
429366,,0,1,193258,0,1,1,69886
429370,,0,1,193266,0,1,1,69891
429372,,0,1,193269,0,1,0,69892
429380,,0,1,193288,0,0,1,69895
429417,Earthen Energy deposited,0,5,193416,1,92,0,69913
429425,Hornswogs made famous,0,5,193711,0,0,0,69916
429458,Fire Energy deposited,0,5,193488,1,92,0,69924
429483,,0,1,193532,0,1,1,69927
429484,,0,1,193533,0,1,0,69928
429485,,0,1,193534,0,1,0,69929
429486,,0,1,193535,0,1,0,69930
429488,Supplies Recovered,0,7,193542,0,0,0,69931
429505,Fresh Fish Steaks,1,8,198350,0,0,0,69938
429519,Frozen Tuskarr Freed,0,7,194596,0,0,1,69941
429521,Astral Essence,2,5,379030,0,0,0,69942
429539,Exterminate Pests or Kill Players,15,1,0,0,0,0,69949
429540,,9,7,458,1,92,0,69949
429541,Pests Exterminated,0,34,193703,2,92,1,69949
429546,,0,1,193644,0,1,1,69951
429548,,0,1,193645,0,1,1,69952
429550,,0,1,193647,0,1,1,69953
429551,,0,1,193648,0,1,0,69954
429552,,0,1,193650,0,1,1,69955
429553,,0,1,193652,0,1,0,69956
429558,,0,1,193653,0,1,0,69959
429559,,0,1,193654,0,1,1,69960
429560,,0,1,193655,0,1,0,69961
429561,,0,1,193658,0,1,1,69962
429562,,0,1,193664,0,1,1,69963
429567,,0,1,193663,0,1,1,69964
429574,,0,1,193666,0,1,0,69966
429576,,0,1,193668,0,1,0,69967
429577,,0,1,193669,0,1,1,69968
429579,,0,1,193674,0,1,1,69969
429580,,0,1,193675,0,1,0,69970
429581,,0,1,193677,0,1,1,69971
429583,,0,1,193680,0,1,0,69972
429584,,0,1,193682,0,1,1,69973
429585,,0,1,193684,0,1,0,69974
429586,,0,1,193686,0,1,1,69975
429587,,0,1,193688,0,1,0,69976
429598,,0,1,188704,0,0,2,69987
429604,,1,6,198138,0,0,0,69988
429616,,0,1,188707,0,0,0,69990
429618,,0,1,188708,0,0,0,69991
429619,,0,1,188710,0,0,1,69993
429620,,0,1,188711,1,0,2,69993
429621,Primalist challenger defeated,0,1,188713,0,0,0,69994
429623,,0,1,188715,0,0,1,69995
429630,Garden Tended,15,1,0,0,0,0,66989
429631,,0,13,191099,4,92,0,66989
429632,,0,34,193670,5,92,1,66989
429639,Play with Wildwater Ottuks,0,6,194508,0,0,1,70011
429641,Inspect fishing nets,2,6,381396,0,0,1,70012
429647,Cleansed Oozing Decay corpses,0,15,195780,0,0,1,70015
429649,Calmed Churning Wildwaters,0,5,199234,0,0,1,70016
429670,Speak with Memory of Tapionnuq,0,1,194730,0,0,1,70021
429690,Boat ridden,0,1,190067,0,0,1,70035
429691,Fish caught on The Fallstrider,0,25,190112,1,2,0,70035
429695,Tools Empowered,0,6,193792,0,0,1,70037
429729,Free the Frozen,0,6,194189,0,0,1,70047
429765,,1,10,198349,0,0,0,70057
429814,Pests Exterminated,0,17,193700,3,92,2,69949
429815,Pests Exterminated,0,13,193699,4,92,3,69949
429816,Pests Exterminated,0,17,193705,5,92,4,69949
429817,Pests Exterminated,0,13,193702,6,92,5,69949
429818,,0,9,190278,6,92,9,65892
429821,Magic Gathered,15,1,0,1,0,0,70071
429823,Time-Lost Relics collected,1,8,198564,0,0,1,70072
429825,Banners planted,0,10,194744,0,0,1,70073
429827,Dragonscale Expedition Supplies recovered,1,6,198448,0,0,1,70074
429829,Take Pictures of Wildlife,15,1,0,1,2,0,70075
429831,Ride the Cataloger's Raft,3,1,194967,0,256,0,70079
429833,Ride the Cataloger's Raft,3,1,195253,0,256,0,70100
429835,Ride the Cataloger's Raft,3,1,195464,0,256,0,70110
429839,,1,8,198443,0,0,0,70111
429841,Rustpine furbolg slain,0,15,194626,0,0,0,70112
429879,Energy tapped into,3,1,196223,0,256,1,70071
429934,Eliminate Nokhud and primalist forces,15,1,0,0,0,0,70146
429935,,0,9,193839,1,92,0,70146
429936,,0,10,192367,2,92,1,70146
429937,,0,10,193958,3,92,2,70146
429938,,0,10,193840,4,92,3,70146
429939,,0,10,193750,5,92,4,70146
429940,,0,7,193381,6,92,5,70146
429941,,0,7,193836,7,92,6,70146
429942,,0,7,192364,8,92,7,70146
429956,"Help Displaced Nestlings, Ohn'aran Eggs and Children of Ohn'ahra",15,1,0,0,0,0,70149
429957,,0,20,193379,1,92,8,70149
429964,Whelpling chosen,0,1,193978,0,0,0,70150
429973,,0,12,193994,1,2,5,70150
429974,,0,6,194142,2,0,6,70150
429975,,0,1,194159,3,0,7,70150
429986,Sweet Steamed Meat,0,8,202459,0,32,0,70152
430010,Sample the Alchemical Concoction,0,1,194368,0,0,0,70160
430011,,0,5,194313,1,2,1,70160
430054,Astral Essence,2,6,380769,0,0,0,70172
430056,Victims Freed,0,6,194620,0,0,1,70176
430134,Kill Proto-dragons,15,1,0,0,0,0,70196
430135,,0,34,194564,1,92,4,70196
430136,,0,20,194565,2,92,5,70196
430137,,0,13,194566,3,92,6,70196
430138,,0,7,194567,4,92,7,70196
430160,Mind Controlled Gorlocs slain,0,6,196252,1,0,0,70074
430179,Time-Lost Possessions collected,1,8,198597,1,0,0,70072
430180,Subdue Ducks or Kill Players,15,1,0,0,0,0,70209
430181,,9,7,458,1,92,2,70209
430182,Subdue Ducks,0,10,194830,2,92,3,70209
430190,,0,1,189289,0,0,0,70212
430191,,0,1,186200,0,0,1,70213
430202,Catch some fish and feed Kilpi,15,1,0,1,2,0,70021
430203,,0,5,194733,2,92,0,70021
430205,Cuddle Kilpi the Sea Turtle,0,1,194732,3,2,3,70021
430211,Disrupt the Encampment,15,1,0,0,0,0,70224
430212,,0,100,194757,1,92,0,70224
430213,,0,34,194758,2,92,1,70224
430214,,0,17,194759,3,92,2,70224
430215,,2,34,380511,4,92,3,70224
430273,Take Pictures of Wildlife,15,1,0,1,2,0,70079
430274,Common,0,34,194979,2,92,1,70079
430275,Rare,0,20,194980,3,92,2,70079
430276,Epic,0,10,194981,4,92,3,70079
430277,Legendary,0,5,194983,5,92,4,70079
430358,Complete the race,0,1,190123,0,0,0,70382
430384,Time-Lost Enemies slain,0,14,190941,1,0,0,70369
430386,Time-Lost Champions slain,0,2,191100,2,0,1,70369
430391,Take Pictures of Wildlife,15,1,0,1,2,0,70100
430392,Common,0,34,195288,2,92,1,70100
430393,Rare,0,20,195289,3,92,2,70100
430394,Epic,0,10,195290,4,92,3,70100
430395,Legendary,0,5,195291,5,92,4,70100
430401,Complete the race,0,1,190326,0,0,1,70410
430403,Complete the race,0,1,190473,0,0,1,70412
430404,Complete the race,0,1,190519,0,0,1,70413
430405,Complete the race,0,1,190551,0,0,1,70415
430406,Complete the race,0,1,190667,0,0,1,70416
430407,Complete the race,0,1,190753,0,0,0,70417
430409,Complete the race,0,1,190503,0,0,1,70418
430410,Complete the race,0,1,190928,0,0,1,70419
430411,,0,1,195322,3,3,2,70369
430412,Complete the race,0,1,191121,0,0,0,70420
430413,Complete the race,0,1,191165,0,0,1,70421
430414,,0,17,195852,1,92,3,65994
430415,Complete the race,0,1,191247,0,0,0,70422
430416,Complete the course,0,1,191422,0,0,1,70423
430417,Complete the course,0,1,191511,0,0,0,70424
430418,Complete the race,0,1,191572,0,0,0,70425
430419,Complete the race,0,1,191947,0,0,1,70426
430420,Complete the race,0,1,192115,0,0,0,70427
430421,Complete the race,0,1,192886,0,0,1,70428
430422,Complete the race,0,1,192945,0,0,0,70429
430423,Complete the race,0,1,193027,0,0,1,70430
430424,Complete the race,0,1,192555,0,0,1,70431
430425,Complete the race,0,1,193651,0,0,0,70432
430426,Complete the race,0,1,193911,0,0,1,70433
430427,Complete the race,0,1,193951,0,0,0,70434
430428,Complete the race,0,1,194348,0,0,1,70435
430429,Complete the race,0,1,194372,0,0,0,70436
430437,Sundered Flame disrupted,15,1,0,0,0,0,70068
430438,,0,100,190947,1,92,0,70068
430439,,0,50,190780,2,92,1,70068
430440,,0,50,190776,3,92,2,70068
430441,,0,50,190952,4,92,3,70068
430442,,0,50,184461,5,92,4,70068
430443,,0,50,184453,6,92,5,70068
430444,,0,50,184444,7,92,6,70068
430445,,0,25,184440,8,92,7,70068
430446,,0,25,190779,9,92,8,70068
430447,,0,25,190778,10,92,9,70068
430448,Destroy Unstable Arcana or Kill Players,15,1,0,0,0,0,70439
430449,,9,7,458,1,92,0,70439
430450,,0,20,194961,2,92,1,70439
430452,,0,1,195337,0,0,0,70440
430471,,0,13,195264,4,92,1,70440
430472,,0,10,195273,6,92,2,70440
430473,,0,17,195272,2,92,3,70440
430474,,0,13,195269,3,92,4,70440
430475,,0,9,195267,7,92,5,70440
430476,,0,13,195270,5,92,6,70440
430477,Darktooth Gnolls Slain,15,1,0,1,0,0,70440
430480,Table flipped,0,1,195214,0,0,1,70442
430481,Students splattered,0,10,195350,1,2,2,70442
430509,Kill Insects,0,50,189803,0,0,1,70502
430513,Timewalker Scroll used,2,1,380920,0,4,3,70369
430518,Unshielded Professor Intinosa splattered,0,1,195354,2,0,0,70442
430525,Take Pictures of Wildlife,15,1,0,1,2,0,70110
430526,Common,0,34,195556,2,92,1,70110
430527,Rare,0,20,195555,3,92,2,70110
430528,Epic,0,10,195554,4,92,3,70110
430529,Legendary,0,5,195553,5,92,4,70110
430583,Caged Tuskarr Freed,0,6,195321,0,0,7,70529
430605,Honey plums collected,0,25,195601,1,0,0,70549
430648,Ride the Cataloger's Raft,3,1,195713,0,256,1,70075
430654,Chapter of History engaged,0,3,196174,0,0,0,70602
430655,Minions of the Past slain,0,10,195651,1,0,1,70602
430657,Kill a stagbeetle to take its plums,0,1,195709,0,4,1,70549
430659,Tender Vorquin Meat collected,1,10,193219,0,0,2,70612
430660,Tough Moose Flanks collected,1,4,194030,1,0,3,70612
430669,Common,0,34,195734,2,92,0,70075
430670,Rare,0,20,195735,3,92,2,70075
430671,Epic,0,10,195736,4,92,3,70075
430672,Legendary,0,5,195738,5,92,4,70075
430675,"Collect herbs, berries, and flowers",15,1,0,1,0,0,70622
430676,,1,20,199178,2,92,3,70622
430677,,1,9,199179,3,92,4,70622
430678,,1,13,199180,4,92,5,70622
430680,Collect Thick Bear Furs,1,6,199176,0,0,0,70622
430683,Kill Insects,0,50,189803,0,0,1,70623
430685,Spellforged Creation slain,0,1,194402,0,0,10,70625
430691,Cleansed Rotting Treants corpses,0,6,195781,1,0,0,70015
430711,Kill Insects,0,50,189803,0,0,1,70631
430718,Ride the Cataloger's Raft,3,1,195822,0,256,1,70632
430719,Take Pictures of Wildlife,15,1,0,1,2,0,70632
430720,Common,0,34,185075,2,92,0,70632
430721,Rare,0,20,185076,3,92,2,70632
430722,Epic,0,10,185077,4,92,3,70632
430723,Legendary,0,5,185078,5,92,4,70632
430724,Pacify the Gorlocs,15,1,0,0,0,0,70629
430725,,0,25,187279,1,92,4,70629
430726,,0,25,187273,2,92,5,70629
430727,,0,25,187271,3,92,6,70629
430728,,0,17,187281,4,92,7,70629
430729,,0,17,188115,5,92,8,70629
430730,,0,17,187285,6,92,9,70629
430744,,2,9,381055,7,92,0,70629
430747,,0,4,195846,0,0,0,70638
430748,Gratitude of the Wind obtained,0,10,195844,1,0,1,70638
430750,Banners planted,0,10,195885,0,0,1,70639
430762,,2,10,381092,8,92,1,70629
430764,Relieve the elemental pressure,15,1,0,0,0,0,70646
430765,,0,17,191682,1,92,0,70646
430766,,0,17,191712,2,92,1,70646
430767,,0,17,195881,3,92,2,70646
430772,,0,10,188447,5,92,4,66117
430776,,0,1,195915,0,1,0,70648
430781,Swog swabs collected,0,12,195946,0,0,3,70649
430782,,0,12,195946,1,28,0,70649
430789,Qalashi Supplies destroyed,0,5,195921,2,0,1,66934
430792,Novice Emerald Gardeners rescued,0,13,195826,4,92,0,70634
430800,Ride the Cataloger's Raft,3,1,195944,0,256,0,70659
430801,Take Pictures of Wildlife,15,1,0,1,2,0,70659
430802,Common,0,34,194979,2,92,1,70659
430803,Rare,0,20,194980,3,92,2,70659
430804,Epic,0,10,194981,4,92,3,70659
430805,Legendary,0,5,194983,5,92,4,70659
430806,Knock down Stolen Expedition Supplies,0,8,195991,2,2,0,70651
430811,Collect Evergreen Vine Samples,0,6,196241,2,2,0,70655
430821,Cull lashers and rescue Novice Emerald Gardeners,15,1,0,0,0,0,70634
430822,,0,50,187546,1,92,1,70634
430823,,0,17,187545,2,92,2,70634
430824,,0,9,194588,5,92,3,70634
430825,,0,17,190198,3,92,4,70634
430826,,0,4,195947,2,28,4,70649
430832,Climbing Gear acquired,0,1,197987,0,0,1,70651
430833,Find a handhold on the cliff,0,1,197999,1,2,2,70651
430841,,0,1,196010,0,1,1,70698
430848,Ride the Cataloger's Balloon,3,1,195994,0,256,5,70699
430849,Take Pictures of Wildlife,15,1,0,1,2,0,70699
430850,Common,0,34,195556,2,92,6,70699
430851,Rare,0,20,195555,3,92,7,70699
430852,Epic,0,10,195554,4,92,8,70699
430853,Legendary,0,5,195553,5,92,9,70699
430869,Climbing Gear acquired,0,1,197992,0,0,1,70655
430870,Find a handhold on the cliff,0,1,198005,1,2,2,70655
430884,Imbu liberated,15,1,0,0,0,0,70064
430885,,0,25,190996,1,92,2,70064
430886,,0,25,190995,2,92,3,70064
430887,,0,17,190737,3,92,4,70064
430888,,0,34,190738,4,92,5,70064
430889,,0,15,191182,5,92,6,70064
430890,,0,20,191133,6,92,0,70064
430893,,0,13,191420,7,92,1,70064
430899,Complete the race,0,1,196092,0,0,1,70712
430909,Pry Nokhud Spears from the cliff face,0,8,196128,2,2,1,70652
430910,Excavate Crystalline Deposits from the rock,0,7,196129,2,2,0,70660
430911,Excavate Infused Glacier Samples from the ice,0,8,196130,2,2,1,70653
430912,Excavate Draconic Artifacts from the cliff face,0,7,196131,2,2,1,70658
430914,Release Time-Lost Kittens from time bubbles,0,8,196132,2,2,1,70654
430915,Collect Mushrooms,0,8,196133,2,2,1,70656
430916,Climbing Gear acquired,0,1,197990,0,0,0,70652
430917,Climbing Gear acquired,0,1,197991,0,0,1,70660
430918,Climbing Gear acquired,0,1,197993,0,0,0,70653
430919,Climbing Gear acquired,0,1,197994,0,0,0,70658
430920,Climbing Gear acquired,0,1,197996,0,0,0,70654
430921,Climbing Gear acquired,0,1,197998,0,0,0,70656
430922,Find a handhold on the cliff,0,1,198002,1,2,2,70652
430923,Find a handhold on the cliff,0,1,198003,1,2,2,70660
430924,Find a handhold on the cliff,0,1,198006,1,2,2,70653
430925,Find a handhold on the cliff,0,1,198007,1,2,2,70658
430926,Find a handhold on the cliff,0,1,198009,1,2,2,70654
430927,Find a handhold on the cliff,0,1,198011,1,2,2,70656
430933,,0,1,193271,0,1,1,70719
430953,Sundered Flame's forces slain,15,1,0,1,0,0,70720
430954,,0,9,196121,2,92,7,70720
430955,,0,13,196119,3,92,8,70720
430956,,0,25,196123,4,92,9,70720
430963,,0,5,196165,8,92,7,70064
430965,Med,0,10,196204,3,92,2,70071
430966,High,0,5,196207,4,92,3,70071
430967,Low,0,20,196192,2,92,4,70071
430987,Artifact fragments found,1,5,199704,0,0,0,70720
430991,,0,5,196199,9,92,8,70064
430995,,0,10,191129,10,92,9,70064
430999,,0,1,193171,0,1,0,70751
431010,,0,1,186859,0,0,0,70763
431034,Banners planted,0,10,196342,0,0,1,70780
431046,Banners planted,0,10,196363,0,0,1,70782
431049,,0,1,192949,0,0,0,70783
431052,Climbing Gear acquired,0,1,197997,0,0,0,70661
431053,Find a handhold on the cliff,0,1,198010,1,2,1,70661
431054,Collect Sundered Supply Caches,0,8,196375,2,2,2,70661
431059,Ancient protodragons slain,0,3,196390,0,1,2,70636
431061,,0,25,186362,5,92,4,65841
431063,,0,50,186361,6,92,5,65841
431064,,0,100,186234,7,92,6,65841
431065,,0,100,186235,8,92,7,65841
431066,,0,100,186236,9,92,8,65841
431076,Earthen Energy deposited,15,1,0,0,0,0,69913
431084,Dragon Bone Fragments,1,100,199917,0,0,0,70787
431090,Fire Energy deposited,15,1,0,0,0,0,69924
431095,Dragonscale Researcher Rescued,0,8,196487,1,0,1,70787
431129,Darktooth Gnolls Slain,15,1,0,1,0,0,70529
431130,,0,17,195272,2,92,0,70529
431131,,0,13,195269,3,92,1,70529
431132,,0,13,195264,4,92,2,70529
431133,,0,13,195270,5,92,3,70529
431134,,0,10,195273,6,92,4,70529
431135,,0,9,195267,7,92,5,70529
431149,,0,3,186792,1,0,2,67006
431150,,0,3,191446,2,0,3,67006
431189,Glistening Salamanther Hides,0,12,198300,0,0,4,70934
431213,,0,1,193146,0,1,1,70947
431233,,0,1,186827,0,1,0,70979
431236,,0,1,193118,0,1,0,70983
431248,Djaradin Forces repelled,15,1,0,0,0,0,70984
431249,,0,25,196477,1,92,0,70984
431263,Private Shikzar defeated,0,1,196728,0,0,0,70986
431343,,0,17,187919,2,92,1,70984
431344,,0,50,190116,3,92,2,70984
431345,,0,13,190986,4,92,3,70984
431346,Cimbing Gear acquired,0,1,197995,0,0,0,70662
431347,Find a handhold on the cliff,0,1,198008,1,2,1,70662
431348,Excavate Dragon Bones in the cliff face,0,7,196909,2,2,2,70662
431349,,0,200,196758,5,92,4,70984
431391,Defeat Haniko in a Pet Battle,11,1,196264,0,0,1,66551
431446,Defeat Bakhushek in a Pet Battle,11,1,197102,0,0,0,71140
431464,Defeat Patchu in a Pet Battle,11,1,196069,0,0,1,71145
431501,Goals scored,0,12,197296,0,0,0,71154
431509,Disrupt the Encampment,15,1,0,0,0,0,71156
431510,,0,34,197424,1,92,4,71156
431511,,0,20,197425,2,92,5,71156
431512,,0,13,197426,3,92,6,71156
431513,,2,34,382034,4,92,7,71156
431514,,2,34,382035,5,92,0,71156
431526,Deepwater Lure Charged,15,1,0,0,1,0,71160
431527,Hydraulic Eroder Drained,0,100,197323,1,92,4,71160
431528,Humid Drizzle Drained,0,20,197324,2,92,5,71160
431533,Medical Supplies,2,8,382043,0,0,1,71164
431535,Defeat Enyobon in a Pet Battle,12,1,3396,0,0,1,71166
431544,Defeat Setimothes in a Pet Battle,11,1,197350,0,0,0,71180
431549,,0,13,197423,1,92,1,71181
431550,Collect Titan Relics,15,1,0,0,0,0,71181
431565,,2,7,382060,2,92,0,71181
431570,,2,10,382077,3,92,2,71181
431571,,2,10,382074,4,92,3,71181
431572,,2,10,382062,5,92,4,71181
431573,,2,13,382061,6,92,5,71181
431574,,2,13,382076,7,92,6,71181
