ID,Description_lang,Display3_lang,Display2_lang,Display1_lang,Display_lang,ExpansionID,DmgVariance,LimitCategory,DurationInInventory,QualityModifier,BagFamily,StartQuestID,LanguageID,ItemRange,StatPercentageOfSocket[0],StatPercentageOfSocket[1],StatPercentageOfSocket[2],StatPercentageOfSocket[3],StatPercentageOfSocket[4],StatPercentageOfSocket[5],StatPercentageOfSocket[6],StatPercentageOfSocket[7],StatPercentageOfSocket[8],StatPercentageOfSocket[9],StatPercentEditor[0],StatPercentEditor[1],StatPercentEditor[2],StatPercentEditor[3],StatPercentEditor[4],StatPercentEditor[5],StatPercentEditor[6],StatPercentEditor[7],StatPercentEditor[8],StatPercentEditor[9],StatModifier_bonusStat[0],StatModifier_bonusStat[1],StatModifier_bonusStat[2],StatModifier_bonusStat[3],StatModifier_bonusStat[4],StatModifier_bonusStat[5],StatModifier_bonusStat[6],StatModifier_bonusStat[7],StatModifier_bonusStat[8],StatModifier_bonusStat[9],Stackable,MaxCount,MinReputation,RequiredAbility,AllowableRace[0],AllowableRace[1],SellPrice,BuyPrice,VendorStackCount,PriceVariance,PriceRandomValue,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],OppositeFactionItemID,ModifiedCraftingReagentItemID,ContentTuningID,PlayerLevelToItemLevelCurveID,ItemLevelOffsetCurveID,ItemLevelOffsetItemLevel,ItemSquishEraID,ItemNameDescriptionID,RequiredTransmogHoliday,RequiredHoliday,Gem_properties,Socket_match_enchantment_ID,TotemCategoryID,InstanceBound,ZoneBound[0],ZoneBound[1],ItemSet,LockID,PageID,ItemDelay,MinFactionID,RequiredSkillRank,RequiredSkill,ItemLevel,AllowableClass,ArtifactID,SpellWeight,SpellWeightCategory,SocketType[0],SocketType[1],SocketType[2],SheatheType,Material,PageMaterialID,Bonding,DamageType,ContainerSlots,RequiredPVPMedal,RequiredPVPRank,RequiredLevel,InventoryType,OverallQualityID,AmmunitionType
263509,,,,,Skywall Souffle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,-1,-1,100,400,1,1,0.9789,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,1,0
263511,Teaches you how to cook Skywall Souffle.,,,,Recipe: Skywall Souffle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,50,200,1,1,0.9862,64,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,185,15,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
263512,,,,,Pincer Bites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,-1,-1,100,400,1,1,0.9899,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,1,0
263513,Teaches you how to cook Pincer Bites.,,,,Recipe: Pincer Bites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,50,200,1,1,1.0201,64,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,185,15,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
263930,,,,,Farholde Scouting Report,0,0,0,0,0,0,93971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,0,0,1,1,1.0122,2048,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,1,0
263931,,,,,Crudely Fashioned Report,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,0,0,1,1,1.0424,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10524,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0
263972,,,,,Woodworker's Axe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,-1,-1,0,0,1,1,1.0458,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
263973,,,,,Beguiler's Blade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,0,0,1,1,1.0494,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
263992,,,,,Overseer's Keyring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,0,0,1,1,1.0455999,64,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
263993,,,,,Skybreaker Bulwark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,0,0,1,1,1.0493,2048,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
264011,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Elixir of Ogre's Strength,0,0,0,0,0,0,94004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9682,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264012,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Elixir of Wisdom,0,0,0,0,0,0,94212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9719,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264013,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Lesser Mana Potion,0,0,0,0,0,0,94213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9756,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264014,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Shadow Protection Potion,0,0,0,0,0,0,94214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9792,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264015,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Free Action Potion,0,0,0,0,0,0,94215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9829,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264016,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Elixir of Lesser Agility,0,0,0,0,0,0,94216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9866,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264017,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Lesser Troll's Blood Elixir,0,0,0,0,0,0,94217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9903,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264018,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Elixir of Defense,0,0,0,0,0,0,94218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9939,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264019,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Draught of Water Breathing,0,0,0,0,0,0,94219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9976,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264020,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Pearl-Handled Dagger,0,0,0,0,0,0,94220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0013,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264021,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Golden Rod,0,0,0,0,0,0,94221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.005,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264022,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Iridescent Hammer,0,0,0,0,0,0,94222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0086,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264023,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Silver Skeleton Key,0,0,0,0,0,0,94223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0123,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264024,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Heavy Bronze Mace,0,0,0,0,0,0,94224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.016,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264025,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Rough Bronze Leggings,0,0,0,0,0,0,94225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0197,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264026,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Green Iron Gauntlets,0,0,0,0,0,0,94226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0233,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264027,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Big Bronze Knife,0,0,0,0,0,0,94227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9534,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264028,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Green Iron Boots,0,0,0,0,0,0,94228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9571,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264029,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Ornate Spyglass,0,0,0,0,0,0,94229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9608,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264030,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Explosive Sheep,0,0,0,0,0,0,94230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9644,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264031,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Moonsight Rifle,0,0,0,0,0,0,94231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9681,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264032,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Minor Recombobulator,0,0,0,0,0,0,94232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9718,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264033,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Practice Lock,0,0,0,0,0,0,94233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9754,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264034,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Shadow Goggles,0,0,0,0,0,0,94234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9791,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264035,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Gnomish Universal Remote,0,0,0,0,0,0,94235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9828,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264036,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Big Bronze Bomb,0,0,0,0,0,0,94236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9865,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264037,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Crafted Solid Shot,0,0,0,0,0,0,94237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9901,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264038,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Heavy Leather Ball,0,0,0,0,0,0,94238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9938,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264039,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Fine Leather Pants,0,0,0,0,0,0,94239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9975,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264040,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Herbalist's Gloves,0,0,0,0,0,0,94240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0012,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264041,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Dark Leather Tunic,0,0,0,0,0,0,94241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0048,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264042,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Pilferer's Gloves,0,0,0,0,0,0,94242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0085,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264043,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Heavy Quiver,0,0,0,0,0,0,94243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0387,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264044,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Dark Leather Shoulders,0,0,0,0,0,0,94244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0424,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264045,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Barbaric Gloves,0,0,0,0,0,0,94245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.046,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264046,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Red Whelp Gloves,0,0,0,0,0,0,94246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,1.0497,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264047,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Lesser Wizard's Robe,0,0,0,0,0,0,94247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9533,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
264048,A pending crafting order. Acquire the requested items and deliver them to the customer for a reward.,,,,Craftsman's Writ: Blue Overalls,0,0,0,0,0,0,94248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,5,1,1,0.9569,0,28672,33554433,0,0,0,0,0,0,0,0,0,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
