ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
24577,Section 32,,2467,19,24017,0,24266,2,0,0,361463,0,3,0,0
24578,Section 29,,2458,18,24659,0,0,2,0,0,366393,0,0,0,-1
24579,Healers,"$bullet;|cFF2959D3|Hspell:359608|h[Deresolution]|h|r will trigger |cFF2959D3|Hspell:360202|h[Spikes of Creation]|h|r caught in its path.
$bullet;The Vigilant Guardian can only be damaged by the |cFF2959D3|Hspell:360528|h[Detonation]|h|r of an |cFF2959D3|Hspell:360458|h[Unstable Core]|h|r dropped by Automated Defense Matrixes.
$bullet;|cFF2959D3|Hspell:360404|h[Force Field]|h|r greatly reduces the damage taken from |cFF2959D3|Hspell:360412|h[Exposed Core]|h|r.",2458,5,23871,0,23873,3,0,0,0,0,2,4,0
24580,Damage Dealers,"$bullet;The Vigilant Guardian can only be damaged by the |cFF2959D3|Hspell:360528|h[Detonation]|h|r of an |cFF2959D3|Hspell:360458|h[Unstable Core]|h|r dropped by Automated Defense Matrixes.
$bullet;|cFF2959D3|Hspell:360404|h[Force Field]|h|r greatly reduces the damage taken from |cFF2959D3|Hspell:360412|h[Exposed Core]|h|r.",2458,4,23871,0,24579,3,0,0,0,0,2,2,0
24581,Section 33,,2458,11,24357,0,24602,2,0,0,367354,0,2,8,0
24582,Section 32,,2458,23,24358,0,0,2,0,0,367342,0,0,0,-1
24583,Section 34,,2458,35,24373,0,0,2,0,0,364904,0,0,0,-1
24584,Section 35,,2458,38,23877,0,0,2,0,0,360414,0,0,1,-1
24585,Section 32,,2461,36,24311,24313,24541,2,0,0,362447,0,0,32,-1
24586,Section 24,,2461,12,24260,0,0,2,0,0,363681,0,0,0,-1
24587,Section 25,,2461,34,24540,0,0,2,0,0,360159,0,0,0,-1
24588,Stage One: Cartel Xy,,2470,8,0,24197,24589,0,0,0,0,0,1,0,-1
24589,Stage Two: Secrets of the Relic,,2470,26,0,24274,0,0,0,0,0,0,1,0,-1
24590,Section 14,,2465,12,0,24591,24592,2,0,0,359904,0,2,0,0
24591,Section 11,,2465,13,24590,0,0,2,0,0,359778,0,1,0,-1
24592,Section 14,,2465,14,0,24593,23956,2,0,0,359904,0,2,8,0
24593,Section 11,,2465,15,24592,0,0,2,0,0,359778,0,1,0,-1
24594,Section 7,,2465,26,0,0,24595,2,0,0,359976,0,2,1,0
24595,Section 7,,2465,27,0,0,23951,2,0,0,359976,0,2,9,0
24596,Section 6,,2465,24,0,0,24597,2,0,0,359981,0,2,8193,0
24597,Section 6,,2465,25,0,0,24594,2,0,0,359981,0,2,8201,0
24598,Section 20,,2470,25,24588,0,0,2,0,0,364373,0,0,0,-1
24599,Section 29,,2465,9,23953,0,0,2,0,0,367486,0,0,16,-1
24600,Section 36,,2458,26,23995,24601,0,2,0,0,367555,0,2,4096,0
24601,Section 37,,2458,27,24600,0,0,2,0,0,367561,0,2,0,0
24602,Section 38,,2458,12,24357,0,23992,2,0,0,367571,0,2,8,0
24603,Section 35,,2470,28,24274,0,24604,2,0,0,367573,0,0,0,-1
24604,Section 35,,2470,29,24274,0,0,2,0,0,363114,0,0,4,-1
24605,Section 33,,2470,22,24588,0,24552,2,0,0,366752,0,2,8,0
24606,Section 10,,2467,6,24245,24607,24018,2,0,0,361548,0,2,32,0
24607,Section 11,,2467,7,24606,0,0,2,0,0,361553,0,1,0,-1
24608,Section 67,,2460,40,23891,0,24567,2,0,0,366062,0,2,42,0
24609,Section 51,,2460,13,24134,0,24610,2,0,0,365041,0,0,4,-1
24610,Section 52,,2460,14,24134,0,0,2,0,0,362352,0,0,2,-1
24611,Section 68,,2469,12,24465,0,0,2,0,0,365445,0,0,0,-1
24612,Section 69,,2469,51,24481,0,0,2,0,0,365445,0,0,0,-1
24613,Section 70,,2469,85,24417,0,24434,2,0,0,367631,0,2,4096,0
24614,Section 71,,2469,21,24615,0,0,2,0,0,367771,0,2,4112,0
24615,Section 72,,2469,20,24464,24614,0,2,0,0,367769,0,2,4096,0
24616,Section 72,,2469,13,24464,24617,24466,2,0,0,367769,0,2,4096,0
24617,Section 71,,2469,14,24616,0,0,2,0,0,367771,0,2,4112,0
24618,Section 75,,2469,52,24480,24619,24482,2,0,0,367769,0,2,4096,0
24619,Section 76,,2469,53,24618,0,0,2,0,0,367771,0,2,4112,0
24621,Section 32,,2469,67,24172,0,24173,2,0,0,364020,0,0,16,-1
24622,Decaying Curse,,2457,14,23927,24623,23933,2,0,0,361913,0,2,0,0
24623,Inchoate Shadow,,2457,15,24622,24624,0,1,90427,0,0,0,1,0,-1
24624,Section 26,,2457,16,24623,0,24625,2,0,0,361923,0,1,64,-1
24625,Section 27,,2457,17,24623,0,24626,2,0,0,361934,0,3,2,0
24626,Section 29,"$[!16

In Mythic difficulty, the shadow gains Fully Formed upon reaching full health.$]",2457,18,24623,24627,24628,2,0,0,362020,0,3,2,0
24627,Section 28,,2457,19,24626,0,0,2,0,0,361945,0,2,4096,0
24628,Section 32,,2457,20,24623,0,0,2,0,0,362585,0,3,4096,0
24629,Section 79,,2469,48,24490,0,0,2,0,0,367932,0,2,4096,0
24630,Section 57,,2464,7,24543,0,24544,2,0,0,366381,0,3,0,0
24631,Section 58,,2464,10,24545,0,0,2,0,0,366703,0,3,0,0
24632,Section 59,,2464,12,24180,0,24525,2,0,0,362075,0,1,0,-1
24634,Section 36,,2470,33,24270,0,0,2,0,0,365682,0,0,1,-1
24635,Section 53,,2464,30,23976,0,23977,2,0,0,366665,0,0,0,-1
24636,Section 54,,2464,40,24569,0,24840,2,0,0,366408,0,2,4096,0
24642,Section 57,,2467,33,24245,0,0,2,0,0,366606,0,0,0,-1
24643,Section 58,,2467,56,24246,0,0,2,0,0,366606,0,0,0,-1
24644,Section 59,,2467,49,24246,0,24444,2,0,0,368080,0,3,4096,0
24645,Spell Name,,2463,43,23917,0,24082,2,0,0,361324,0,0,1,-1
24647,Section 39,,2458,28,23875,0,24369,2,0,0,366822,0,0,4,-1
24648,Section 80,,2469,80,24461,0,24511,2,0,0,368428,0,1,0,-1
24650,Spell Name,,2463,27,23915,24686,24835,2,0,0,365294,0,0,128,-1
24651,Section 42,,2469,24,24462,0,24652,2,0,0,365030,0,2,0,0
24652,Section 82,,2469,25,24462,0,24476,2,0,0,365030,0,2,8,0
24653,Section 83,,2469,61,24478,0,24492,2,0,0,365030,0,2,8,0
24654,Section 24,,2463,11,23915,0,24805,2,0,0,360115,0,0,32,-1
24659,Section 40,,2458,17,24365,24578,0,2,0,0,366394,0,0,4,-1
24665,Defense Matrix Automa,,2461,44,24318,24666,24316,1,101051,0,0,0,2,8,0
24666,Section 28,,2461,45,24665,0,0,2,0,0,364312,0,0,0,-1
24667,Cosmic Shift,,2461,13,0,0,24259,2,0,0,363088,4038100,2,0,0
24668,Section 29,,2461,15,0,24749,24751,2,0,0,362659,0,2,4096,0
24669,Section 33,,2461,18,24668,0,24670,2,0,0,368751,0,2,0,0
24670,Section 34,,2461,19,24668,0,0,2,0,0,368750,0,2,0,0
24671,Section 30,,2461,23,0,24672,24261,2,0,0,368027,0,2,1,0
24672,Section 31,,2461,24,24671,0,24673,2,0,0,368024,0,2,0,0
24673,Section 32,,2461,25,24671,0,0,2,0,0,368025,0,2,8,0
24674,Section 24,,2461,40,24309,24675,24310,2,0,0,365257,0,2,0,0
24675,Section 30,,2461,41,24674,0,0,2,0,0,365307,0,0,0,-1
24676,Section 16,,2465,21,0,0,24520,2,0,0,364522,0,2,128,0
24677,Spell Name,,2463,37,23917,24804,24819,2,0,0,361676,0,0,0,-1
24679,Section 31,,2463,5,0,24690,23915,2,0,0,368957,0,2,4096,0
24680,Section 31,,2463,7,24679,0,0,2,0,0,368958,0,0,16,-1
24682,Spell Name,,2463,23,23915,0,24685,2,0,0,369210,0,2,0,0
24685,Spell Name,,2463,24,23915,0,24763,2,0,0,373760,0,2,1,0
24686,Spell Name,,2463,28,24650,0,24400,2,0,0,361916,0,2,8,0
24690,Section 31,,2463,6,24679,0,24680,2,0,0,368961,0,0,0,-1
24707,Stage Three: A Broken Cycle,,2463,45,0,24836,0,3,0,0,0,0,1,0,-1
24708,Section 35,,2463,47,24707,0,24823,2,0,0,368529,0,0,32,-1
24709,Section 82,,2469,7,24463,0,0,2,0,0,368913,0,3,0,0
24710,Section 83,,2469,43,24479,0,0,2,0,0,368913,0,3,32,0
24711,Section 84,,2469,9,24560,0,0,2,0,0,368913,0,3,32,0
24712,Section 85,,2469,45,24561,0,0,2,0,0,368913,0,3,32,0
24713,Section 86,,2469,77,24172,0,0,2,0,0,368986,0,0,16,-1
24714,Overview,"All three gnolls of the war-band assault players together. When any member of the war-band reaches 15% remaining health, Tricktotem will cast |cFF2959D3|Hspell:377965|h[Bloodfrenzy]|h|r.

Upon reaching 100 energy, Rira Hackclaw will call for a combined attack with Gashtooth and Tricktotem. The war-band performs |cFF2959D3|Hspell:381470|h[Hextrick Totem]|h|r, |cFF2959D3|Hspell:381379|h[Decayed Senses]|h|r, and |cFF2959D3|Hspell:381419|h[Savage Charge]|h|r in a ferocious sequence.",2471,1,0,24715,25781,3,0,0,0,0,0,0,-1
24715,Damage Dealers,"$bullet; Tricktotem will attempt to heal her allies with |cFF2959D3|Hspell:377950|h[Greater Healing Rapids]|h|r
$bullet; |cFF2959D3|Hspell:381470|h[Hextrick Totem]|h|r will incapacitate a player for as long as it survives.
$bullet; Tricktotem will cast |cFF2959D3|Hspell:377965|h[Bloodfrenzy]|h|r when any member of the war-band drops below 15% remaining health.",2471,2,24714,0,24716,3,0,0,0,0,1,2,-1
24716,Healers,"$bullet; Players who are |cFF2959D3|Hspell:378229|h[Marked for Butchery]|h|r will take intense damage.
$bullet; |cFF2959D3|Hspell:378020|h[Gash Frenzy]|h|r continues to cause the target to bleed until they are healed above 90% health.
$bullet; |cFF2959D3|Hspell:381379|h[Decayed Senses]|h|r causes the target to take massively increased Physical Damage.",2471,3,24714,0,24717,3,0,0,0,0,1,4,-1
24717,Tanks,"$bullet; Rira will inflict intense physical damage to the first person in her path when she uses |cFF2959D3|Hspell:381419|h[Savage Charge]|h|r
$bullet; Tricktotem will attempt to heal her allies with |cFF2959D3|Hspell:377950|h[Greater Healing Rapids]|h|r
$bullet; Tricktotem will cast |cFF2959D3|Hspell:377965|h[Bloodfrenzy]|h|r when any member of the War-Band drops below 15% health.",2471,4,24714,0,0,3,0,0,0,0,1,1,-1
24718,Overview,"Gutshot taps into her hunter instincts, using |cFF2959D3|Hspell:384343|h[Gut Shot]|h|r and |cFF2959D3|Hspell:384148|h[Ensnaring Trap]|h|r to keep players at bay. Gutshot will cast |cFF2959D3|Hspell:384416|h[Meat Toss]|h|r at players, sending her vicious hyenas into a |cFF2959D3|Hspell:384764|h[Feeding Frenzy]|h|r.

Upon reaching 100 energy, Gutshot will |cFF2959D3|Hspell:384827|h[Call Hyenas]|h|r to aid her in battle.",2472,1,0,24719,25633,3,0,0,0,0,0,0,-1
24719,Damage Dealers,"$bullet; Rotfang Hyenas brought forth from |cFF2959D3|Hspell:384827|h[Call Hyenas]|h|r can quickly overwhelm the party.
$bullet;|cFF2959D3|Hspell:384148|h[Ensnaring Trap]|h|r entangles all nearby players and hyenas when any creature sets it off.
$bullet;|cFF2959D3|Hspell:384416|h[Meat Toss]|h|r causes all hyenas to fixate on the target.",2472,2,24718,0,24720,3,0,0,0,0,1,2,-1
24720,Healers,"$bullet;|cFF2959D3|Hspell:384416|h[Meat Toss]|h|r causes all hyenas to fixate on the target.
$bullet;|cFF2959D3|Hspell:384764|h[Feeding Frenzy]|h|r cause Rotfang Hyenas to gain an additional $384764s1% to damage done.
$bullet;|cFF2959D3|Hspell:384148|h[Ensnaring Trap]|h|r entangles all nearby players and hyenas when any creature sets it off.",2472,3,24718,0,24721,3,0,0,0,0,1,4,-1
24721,Tanks,"$bullet;  Gutshot aims her crossbow and fires a massive |cFF2959D3|Hspell:384343|h[Gut Shot]|h|r, inflicting heavy Physical damage and knocking the target back.
$bullet;|cFF2959D3|Hspell:384148|h[Ensnaring Trap]|h|r entangles all nearby players and hyenas when any creature sets it off.",2472,4,24718,0,0,3,0,0,0,0,1,1,-1
24722,Overview,"Treemouth assaults players and periodically expels Decaying Slimes, which |cFF2959D3|Hspell:378055|h[Burst]|h|r when defeated.

Upon reaching 100 energy, Treemouth pulls players closer using |cFF2959D3|Hspell:376933|h[Grasping Vines]|h|r and begins to |cFF2959D3|Hspell:377222|h[Consume]|h|r the nearest player.",2473,1,0,24723,25306,3,0,0,0,0,0,0,-1
24723,Damage Dealers,"$bullet; Treemouth continues to |cFF2959D3|Hspell:377222|h[Consume]|h|r its target until its absorb is broken.
$bullet;Decaying Slimes |cFF2959D3|Hspell:378055|h[Burst]|h|r, leaving behind pools of decay.
$bullet;|cFF2959D3|Hspell:376933|h[Grasping Vines]|h|r pulls in all players and Treemouth uses |cFF2959D3|Hspell:377222|h[Consume]|h|r on the nearest one.",2473,2,24722,0,24724,3,0,0,0,0,1,2,-1
24724,Healers,"$bullet;|cFF2959D3|Hspell:376933|h[Grasping Vines]|h|r pulls in all players and Treemouth uses |cFF2959D3|Hspell:377222|h[Consume]|h|r on the nearest one.
$bullet;|cFF2959D3|Hspell:377222|h[Consume]|h|r inflicts heavy damage to the nearest player.",2473,3,24722,0,24725,3,0,0,0,0,1,4,-1
24725,Tanks,"$bullet;|cFF2959D3|Hspell:377559|h[Vine Whip]|h|r inflicts heavy damage to players in front of Treemouth and knocks back all targets struck.
$bullet;When Decaying Slimes are killed,they |cFF2959D3|Hspell:378055|h[Burst]|h|r into pools of decay.
$bullet;|cFF2959D3|Hspell:376933|h[Grasping Vines]|h|r pulls in all players and Treemouth uses |cFF2959D3|Hspell:377222|h[Consume]|h|r on the nearest one.",2473,4,24722,0,0,3,0,0,0,0,1,1,-1
24726,Overview,"Wratheye assaults players with |cFF2959D3|Hspell:373896|h[Withering Rot]|h|r over the course of the fight. Upon reaching 100 energy, Wratheye will cast |cFF2959D3|Hspell:374186|h[Decaying Strength]|h|r, gaining more power based on the amount of |cFF2959D3|Hspell:373896|h[Withering Rot]|h|r she absorbs.",2474,1,0,24727,25175,3,0,0,0,0,0,0,-1
24727,Damage Dealers,"$bullet; |cFF2959D3|Hspell:373944|h[Rotburst Totem]|h|r will continuously burst |cFF2959D3|Hspell:373896|h[Withering Rot]|h|r on players until destroyed.
$bullet; |cFF2959D3|Hspell:374186|h[Decaying Strength]|h|r grants Wratheye more power the more |cFF2959D3|Hspell:373896|h[Withering Rot]|h|r is present on players.",2474,2,24726,0,24728,3,0,0,0,0,1,2,-1
24728,Healers,"$bullet; |cFF2959D3|Hspell:373917|h[Decaystrike]|h|r absorbs a large amount of healing on the target struck.
$bullet; |cFF2959D3|Hspell:374186|h[Decaying Strength]|h|r grants Wratheye more power the more |cFF2959D3|Hspell:373896|h[Withering Rot]|h|r is present on players.",2474,3,24726,0,24729,3,0,0,0,0,1,4,-1
24729,Tanks,"$bullet; |cFF2959D3|Hspell:373917|h[Decaystrike]|h|r inflicts intense damage and applies a healing absorb.
$bullet; |cFF2959D3|Hspell:374186|h[Decaying Strength]|h|r increases the amount of Wratheye's damage done by a large amount, reducing in intensity after each melee attack.
$bullet; |cFF2959D3|Hspell:374186|h[Decaying Strength]|h|r grants Wratheye more power the more |cFF2959D3|Hspell:373896|h[Withering Rot]|h|r is present on players.",2474,4,24726,0,0,3,0,0,0,0,1,1,-1
24732,Rira Hackclaw,,2471,7,0,25328,24733,1,105696,0,0,0,1,0,-1
24733,Gashtooth,,2471,11,0,25331,24734,1,105695,0,0,0,1,0,-1
24734,Tricktotem,,2471,17,0,25334,0,1,105697,0,0,0,1,0,-1
24735,Rotfang Hyena,,2472,6,25633,25416,0,1,2711,0,0,0,0,0,-1
24736,Overview,"The Lost Dwarves begin the fight on foot and assault players with bow, sword, and shield. 

Upon reaching 100 energy they activate their ultimate, Longboat Raid! The magical dwarven longboat shoots players with |cFF2959D3|Hspell:375286|h[Searing Cannonfire]|h|r, increasing in rate of fire for each dwarf within it. 

When a Lost Dwarf reaches $375339s1% health remaining, he retreats to the longboat for the rest of the battle.",2475,1,0,24737,24740,3,0,0,0,0,0,0,-1
24737,Tanks,"$bullet;|cFF2959D3|Hspell:369573|h[Heavy Arrow]|h|r inflicts high damage to players in front of Baelog.
$bullet;|cFF2959D3|Hspell:369603|h[Defensive Bulwark]|h|r protects The Lost Dwarves within while it is in effect.",2475,2,24736,0,24738,3,0,0,0,0,0,1,-1
24738,Damage Dealers,"$bullet;|cFF2959D3|Hspell:369573|h[Heavy Arrow]|h|r inflicts high damage to players in front of Baelog.
$bullet;|cFF2959D3|Hspell:369603|h[Defensive Bulwark]|h|r protects The Lost Dwarves within while it is in effect.",2475,3,24736,0,24739,3,0,0,0,0,0,2,-1
24739,Healers,"$bullet;|cFF2959D3|Hspell:375286|h[Searing Cannofire]|h|r increases in rate of fire for each Lost Dwarf crewing the magic longboat.
$bullet;|cFF2959D3|Hspell:369677|h[Ricocheting Shield]|h|r bounces between players that are too close to each other.",2475,4,24736,0,0,3,0,0,0,0,0,4,-1
24740,Baelog,,2475,5,0,24788,24781,1,105887,0,0,0,0,0,-1
24741,Section 60,,2467,22,24016,0,0,2,0,0,364569,0,0,0,-1
24742,Overview,"Emberon begins the fight by activating several Vault Keepers to ignite players. 

Upon reaching 100 energy, Emberon becomes power infused from the activated Vault Keepers. During this time, Emberon channels |cFF2959D3|Hspell:368990|h[Purging Flames]|h|r in the center of the vault and gains a |cFF2959D3|Hspell:369031|h[Sacred Barrier]|h|r, preventing all damage taken. 

This protocol lasts until all activated Vault Keepers have been destroyed.",2476,1,0,24743,24746,3,0,0,0,0,0,0,-1
24743,Tanks,"$bullet;|cFF2959D3|Hspell:369061|h[Searing Clap]|h|r hits all players in front of Emberon.
$bullet;|cFF2959D3|Hspell:368990|h[Purging Flames]|h|r continues until all Vault Keepers are disabled.
$bullet;While |cFF2959D3|Hspell:368990|h[Purging Flames]|h|r is in effect, Emberon is protected by a |cFF2959D3|Hspell:369031|h[Sacred Barrier]|h|r.",2476,2,24742,0,24744,3,0,0,0,0,0,1,-1
24744,Damage Dealers,"$bullet;|cFF2959D3|Hspell:368990|h[Purging Flames]|h|r continues until all Vault Keepers are disabled.
$bullet;While |cFF2959D3|Hspell:368990|h[Purging Flames]|h|r is in effect, Emberon is protected by a |cFF2959D3|Hspell:369031|h[Sacred Barrier]|h|r.
$bullet;|cFF2959D3|Hspell:369061|h[Searing Clap]|h|r hits all players in front of Emberon.",2476,3,24742,0,24745,3,0,0,0,0,0,2,-1
24745,Healers,"$bullet;|cFF2959D3|Hspell:369061|h[Searing Clap]|h|r hits all players in front of Emberon.
$bullet;Vault keepers cast |cFF2959D3|Hspell:369052|h[Seeking Flame]|h|r at players while active.",2476,4,24742,0,0,3,0,0,0,0,0,4,-1
24746,,,2476,5,0,29941,29942,2,0,0,368990,0,3,16,2
24749,Section 37,,2461,16,24668,0,24750,2,0,0,368740,0,2,0,0
24750,Section 37,,2461,17,24668,0,24669,2,0,0,368738,0,2,0,0
24751,Section 30,,2461,20,0,24752,24671,2,0,0,368027,0,2,9,0
24752,Section 31,,2461,21,24751,0,24753,2,0,0,368024,0,2,0,0
24753,Section 32,,2461,22,24751,0,0,2,0,0,368025,0,2,0,0
24754,Section 25,,2461,10,24262,0,0,2,0,0,360159,0,0,0,-1
24755,Damage Dealers,"$bullet; |cFF2959D3|Hspell:363681|h[Deconstructing Blast]|h|r destroys Unstable Motes in its area of effect.
$bullet; |cFF2959D3|Hspell:363088|h[Cosmic Shift]|h|r pushes players away.
$bullet; Guardian Automa will repeatedly attempt to |cFF2959D3|Hspell:365257|h[Form Sentry Automa]|h|r while they remain on the battlefield.",2461,3,24296,0,24756,3,0,0,0,0,3,2,0
24756,Damage Dealers,"$bullet; |cFF2959D3|Hspell:363681|h[Deconstructing Blast]|h|r destroys Unstable Motes in its area of effect.
$bullet; |cFF2959D3|Hspell:363088|h[Cosmic Shift]|h|r displaces players towards or away from Lihuvim.
$bullet; Guardian Automa will repeatedly attempt to |cFF2959D3|Hspell:365257|h[Form Sentry Automa]|h|r while they remain on the battlefield.",2461,4,24296,0,24757,3,0,0,0,0,3,2,0
24757,Healers,"$bullet; |cFF2959D3|Hspell:363681|h[Deconstructing Blast]|h|r destroys Unstable Motes in its area of effect.
$bullet; |cFF2959D3|Hspell:363538|h[Protoform Radiance]|h|r periodically inflicts heavy Cosmic damage to all players.
$bullet; |cFF2959D3|Hspell:364092|h[Degenerate]|h|r periodically inflicts heavy Cosmic damage.",2461,5,24296,0,24301,3,0,0,0,0,3,4,16
24758,Tanks,"$bullet; |cFF2959D3|Hspell:363681|h[Deconstructing Blast]|h|r destroys Genesis Motes in its area of effect, and increases the target's Physical damage taken.
$bullet; |cFF2959D3|Hspell:363018|h[Protoform Cascade]|h|r inflicts damage to all players in a circle around Lihuvim.",2461,7,24296,0,24305,3,0,0,0,0,3,1,16
24760,Section 15,,2448,11,23003,0,23758,2,0,0,346427,0,1,0,-1
24761,Section 47,,2461,28,24320,0,24762,2,0,0,363538,0,0,0,-1
24762,Section 48,,2461,29,24320,0,24318,2,0,0,363356,0,2,0,16
24763,Spell Name,,2463,25,23915,0,24822,2,0,0,373760,0,2,9,0
24764,Spell Name,,2463,58,24707,0,24834,2,0,0,369210,0,2,8,0
24765,Overview,"The mighty Balakar Khan assaults players with deadly martial abilities like |cFF2959D3|Hspell:376634|h[Iron Spear]|h|r and |cFF2959D3|Hspell:375943|h[Upheaval]|h|r. 

Upon reaching 60% health Balakar Khan calls on his clan's Stormcasters to aid him while he finishes the ritual, claiming the spirit's power for himself. 

Once all the Stormcasters are defeated, Balakar rejoins the fight, now infused with the power of the storm.",2477,1,0,24766,25185,3,0,0,0,0,0,0,-1
24766,Tanks,"$bullet; Balakar Khan's |cFF2959D3|Hspell:376683|h[Iron Stampede]|h|r tramples anyone in the path of his |cFF2959D3|Hspell:376634|h[Iron Spear]|h|r.
$bullet; |cFF2959D3|Hspell:375929|h[Savage Strike]|h|r inflicts heavy damage to targets afflicted by |cFF2959D3|Hspell:375937|h[Rending Strike]|h|r.",2477,2,24765,0,24767,3,0,0,0,0,0,1,-1
24767,Damage Dealers,"$bullet; Balakar Khan's |cFF2959D3|Hspell:376683|h[Iron Stampede]|h|r tramples anyone in the path of his |cFF2959D3|Hspell:376634|h[Iron Spear]|h|r.
$bullet; Balakar Khan will continue to channel |cFF2959D3|Hspell:376730|h[Stormwinds]|h|r during the intermission until his Nokhud Stormcasters are defeated.",2477,3,24765,0,24768,3,0,0,0,0,0,2,-1
24768,Healers,"$bullet; Balakar Khan's |cFF2959D3|Hspell:376683|h[Iron Stampede]|h|r tramples anyone in the path of his |cFF2959D3|Hspell:376634|h[Iron Spear]|h|r.
$bullet; |cFF2959D3|Hspell:376829|h[Thunder Strike]|h|r inflicts heavy damage to targets afflicted by |cFF2959D3|Hspell:376827|h[Conductive Strike]|h|r.",2477,4,24765,0,0,3,0,0,0,0,0,4,-1
24769,Generic,,2477,27,25182,0,0,2,0,0,376829,0,0,0,-1
24770,Overview,"As the progenitors of the Maruuk centaurs, Teera and Maruuk crushes their enemies with ancient tactics.

At 100 energy, Teera begins to cast |cFF2959D3|Hspell:382670|h[Gale Arrow]|h|r while Maruuk protects her with |cFF2959D3|Hspell:386063|h[Frightful Roar]|h|r.

At 100 energy, Maruuk attacks players with |cFF2959D3|Hspell:385339|h[Earthsplitter]|h|r. Teera repels players from Maruuk using |cFF2959D3|Hspell:384808|h[Guardian Wind]|h|r.",2478,1,0,25942,25943,3,0,0,0,0,0,0,-1
24771,Tanks,"$bullet; Maruuk often casts |cFF2959D3|Hspell:382836|h[Brutalize]|h|r on his current target.

$bullet; |cFF2959D3|Hspell:385339|h[Earthsplitter]|h|r inflicts heavy damage to any player in the area on impact.

$bullet; Maruuk's |cFF2959D3|Hspell:386063|h[Frightful Roar]|h|r will cause nearby players to flee.

$bullet; |cFF2959D3|Hspell:392198|h[Ancestral Bond]|h|r increases damage dealt by Teera and Maruuk when they are more than $392198s1 yards apart.",2478,3,24770,0,24772,3,0,0,0,0,2,1,0
24772,Damage Dealers,"$bullet; |cFF2959D3|Hspell:382670|h[Gale Arrow]|h|r creates damaging tornadoes that travel through the battlefield.

$bullet; |cFF2959D3|Hspell:385339|h[Earthsplitter]|h|r inflicts heavy damage to any player in the area on impact.",2478,4,24770,0,24773,3,0,0,0,0,0,2,-1
