ID,NameSubtext_lang,Description_lang,AuraDescription_lang
116830,,"Konk charges at an enemy and spins wildly, inflicting Physical damage to all nearby enemies periodically.",Grookin' wikkets!
116831,,"Konk charges at an enemy and spins wildly, inflicting Physical damage to all nearby enemies periodically.",
116832,,"Konk charges at an enemy and spins wildly, inflicting Physical damage to all nearby enemies periodically.",
116833,,,
116835,,"Strikes in a hemisphere focused to the left, inflicting $s1 Physical damage and reducing armor by $s2% for $d. Stacks up to $U times.",Armor reduced by $s2%.
116838,,"Unleashes dark energy, knocking all enemies away and inflicting Shadow damage.",Terrified.
116841,,"Instantly clears the target of all immobilizing and movement impairing effects, and increases their movement speed by $s1% for $d.",Moving $s1% faster.
116844,,"Forms a sanctuary around the friendly target, instantly silencing all enemies for $137460d and disarming them for $137461d. In addition, enemies within the Ring of Peace who attack or cast harmful spells will be disarmed for an additional $137461d or silenced for an additional $137460d. Ring of Peace lasts for $d.",Nearby enemies become silenced for $137460d or disarmed for $137461d when they cast a harmful spell or ability.
116845,,"Throws a banana at enemy, inflicting Physical damage.",
116846,,,
116847,,"You summon a whirling tornado around you which deals ${1.59*$<low>} to ${1.59*$<high>} damage to all nearby enemies $?s118672[and ${$117640m1*0.8+($sp*0.8*0.1152)} healing to nearby allies ][]every ${$116847t1}.2 sec, within $107270A1 yards. Generates $129881m1 Chi, if it hits at least $129881m2 targets. Lasts $116847d.

Replaces Spinning Crane Kick.",Attacking all nearby enemies for physical damage every ${$116847t1}.2 sec.
116848,,,Delivering a Keg Bomb down to Wu Kao Maikee.
116849,,"Encases the target in a cocoon of Chi energy, absorbing $<shield> damage and increasing all periodic healing taken by $m2%. Lasts for $d.$?s124989[ Usable while stunned.][]","Absorbing $w1 damage, and all periodic healing taken increased by $w2%."
116851,,,
116852,,,
116854,,"Storing 10 Unstable Embers has set you on fire, dealing $s1% of your maximum health every $t1 sec.","Deals ${$mhp*0.01} Fire damage every $t1 sec.
Soul Fire's mana cost is reduced by 100%."
116855,,"Storing 20 Burning Embers has immolated you, dealing $s1% of your maximum health every $t1 sec.","Deals ${$mhp*0.01} Fire damage every $t1 sec. 
Soul Fire's mana cost is reduced by 100%."
116856,,Expending your Unstable Embers has caused the burning to stop.,
116858,,"Unleashes a blast of chaos, causing ${$m1*(1+$77220m1/100*$<masteryMod>)} to ${$M1*(1+$77220m1/100*$<masteryMod>)} Shadow damage.

Chaos Bolt always critically strikes. In addition, the damage is increased by your critical strike chance.$?s116858[][

Replaces Soul Fire.]",Deals Shadow damage every $t2 sec.
116860,,Tests what state you should be in.,
116861,,,
116863,,Increases attack speed and movement speed for $d.,"Attack speed increased by $s1%.
Move speed increased by $s2%."
116864,,"Attack speed reduced by $s1%.
Move speed reduced by $s2%.","Attack speed reduced by $s1%.
Move speed reduced by $s2%."
116865,,,
116866,,,Hopped on on Kafa'kota Berries. Prone to sudden bursts of activity followed by intense lethargy.
116882,,,
116883,,,
116884,,,
116886,,"Throws a barrel at an enemy's location, inflicting Physical damage.",
116887,,"Throws a barrel at an enemy's location, inflicting Physical damage.",
116888,,$@spelldesc114556,"Absorbing the next $w1 healing received.
If any amount of heal absorption remains when this effect expires, you die."
116889,,,
116890,,,
116891,,,Change to Vehicle Seat 1
116894,,,Change to Vehicle Seat 2
116895,,,Change to Vehicle Seat 3
116896,,,Change to Vehicle Seat 4
116897,,,Change to Vehicle Seat 5
116898,,,Change to Vehicle Seat 6
116899,,,Change to Vehicle Seat 7
116900,,,Change to Vehicle Seat 8
116913,,,
116914,,,Run down yaungol and their treelaunchers in front of the gates. Keg Bomb will explode at the end of $d.
116919,,,
116920,,"Storing 30 Burning Embers is burning at the fabric of your very being, dealing $s1% of your maximum health every $t1 sec.","Deals ${$mhp*0.01} Fire damage every $t1 sec.
Soul Fire's mana cost reduced by 100%."
116921,Talent,Instantly restores $s1% of the Rogue's health.,
116922,,"Infuses the caster with Wildfire Infusion, dealing additional Fire damage on melee swings.",
116923,,,
116924,,Deals damage to enemies in the blast.,
116925,,,
116927,,"Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal $116940s1 additional Fire damage to all enemies.","Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal $116940s1 additional Fire damage to all enemies."
116928,,,
116929,,"Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal 50,000 additional Fire damage to all enemies.","Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal 50,000 additional Fire damage to all enemies."
116930,,,
116933,,,
116934,,,
116935,,Summon a weaponized companion.,
116936,,"The caster channels a violent earthquake, dealing more damage towards the epicenter of the quake.",Channeling a violent earthquake that deals more damage towards the center.
116937,,"Deals $116040s1 Nature damage, scaling based on how close the target is to the epicenter of the quake. The blinding dust reduces your chance to hit by $116040s2%.",The blinding dust reduces your chance to hit by $116040s2%.
116938,,"Deals $116939s1 Arcane damage every $116938t1 second, scaling based on far the target is from the caster.","Deals $116939s1 Arcane damage every $116938t1 second, scaling based on far the target is from the caster."
116939,,"Deals $116939s1 Arcane damage every $116938t1 second, scaling based on far the target is from the caster.","Deals $116939s1 Arcane damage every $116938t1 second, scaling based on far the target is from the caster."
116940,,Deals $116940s1 Fire damage.,Deals $116940s1 Fire damage.
116941,,,
116942,,"A fiery spear sears the flesh of an enemy target, inflicting normal damage plus $116942s1 Fire damage every $116942t1 sec for $116942d.",Inflicts $s1 Fire damage every $t1 sec.
116943,,,
116944,,,
116945,,,
116946,,,
116947,,Reduces the movement speed of all nearby enemies by $s1%.,Movement speed reduced by $s1%.
116950,,,
116951,,,
116952,,"Attack speed reduced by $s1%.
All damage taken increased by $s2%.","Attack speed reduced by $s1%.
All damage taken increased by $s2%."
116953,,,Hopped up on Kafa'kota Berries. Prone to sudden bursts of activity followed by intense lethargy.
116954,,,Decreases damage done to Positive targets and increases damage done to Negative targets. PH
116955,,,Decreases damage done to Negative targets and increases damage done to Positive targets. PH
116956,,"Empowering winds swirl around the Shaman, granting all nearby party and raid members $s1 Mastery.",Mastery increased by $s1.
116957,,,
116958,,Increases the caster's attack speed by $s1%,Attack speed increased by $s1%.
116959,,,
116960,,Deals $116961s1 damage per sec. to surrounding enemies.,Deals $116961s1 damage per sec to surrounding enemies.
116961,,Deals $116961s1 damage every $116960t1 sec to surrounding enemies.,
116962,,,
116964,,"Summons a totem that provides a conduit between this world and the spirit world.
",
116966,,,
116967,,The thermal updrafts allow you to jump much higher and farther than normal.,The thermal updrafts allow you to jump much higher and farther than normal.
116968,,"Jan-xi and Qin-xi strike a $116835a1 yard hemispherical area to the left, right, or in front of them. These Devastating Arc attacks inflict $116835s1 Physical damage and reduce the target's armor by $116835s2% for $116835d. Stacks up to $116835U times. The immense power of these attacks ignore any player effects that grant damage immunity.",
116969,,"Stomps the ground, inflicting $s2 Physical damage and stunning nearby units for $d.",Stunned.
116970,,"Chews on an enemy's armor, reducing it $s1% per bite. Can be applied up to $u times. Lasts $d.",Armor reduced by $s1%.
116971,,"Jan-xi and Qin-xi strike a $116835a1 yard hemispherical area to the left, right, or in front of them. These Devastating Arc attacks inflict $116835s1 Physical damage and reduce the target's armor by $116835s2% for $116835d. Stacks up to $116835U times. The immense power of these attacks ignore any player effects that grant damage immunity.",
116972,,"Jan-xi and Qin-xi strike a $116835a1 yard hemispherical area to the left, right, or in front of them. These Devastating Arc attacks inflict $116835s1 Physical damage and reduce the target's armor by $116835s2% for $116835d. Stacks up to $116835U times. The immense power of these attacks ignore any player effects that grant damage immunity.",
116973,,,
116974,,Inflicts $s1% of normal damage.,
116975,,,
116976,,,
116977,,Inflicts $s1 Physical damage to enemies within $A1 yds.,
116978,,,
116979,,,
116980,,"Fortifies nearby stone creatures, reducing the damage they take from area of effect attacks by $s1% while they remain within $a1 yds. of the caster.",Damage taken from area of effect attacks reduced by $s1%.
116981,,,
116982,,"The quilen goes into a frenzy, increasing damage done by $s1%, increasing health by $s2% and granting immunity to immobilizing, slowing, and stun effects.","All damage done increased by $s1%.
Health increased by $s2%.
Cannot be Immobilized, Slowed, or Stunned."
116983,,,
116984,,,
116986,,,
116987,,,
116988,,,
116989,,"Upon reaching zero health, the Empyreal Focus deactivates and vents excess energy back to Elegon, increasing his damage inflicted by $s1% and casting speed by $s2%. This effect stacks.","Damage done increased by $s1%.
Casting speed increased by $s2%."
116990,,"Fixates on a target, attacking only that target for $d.",A Miniature Stone Quilen is fixated on you!
116991,,,
116992,,,
116993,,A strong attack that increases melee damage by $s1.,
116994,,"With the Empyreal Focuses active, Elegon becomes immune to damage and inflicts Arcane damage to all enemies.","Immune to all attacks and spells.
Periodically inflicts Arcane damage to all players."
116995,,$@spelldesc116694,
116996,,,
116997,,Inflicts $m1 Arcane damage to all enemies.,
116998,,Heals for $s1.,
116999,,,
117001,,,
117002,,,
117003,,,
117005,,,
117006,,,
117007,,,
117008,,,
117009,,Blasts the target for $s1 Shadow damage.,
117010,,Creates a geyser of dark energy at the target location.,
117011,,Creates a geyser of dark energy at the target location.,
117012,,"Your elemental weapon imbues are empowered, granting additional effects when triggered with Unleash Elements:

|CFFFFFFFFFlametongue Weapon|R 
Increases the enemy target's damage taken from your Lightning Bolt by $118470s1%, and from your Lava Burst by $118470s2% for $118470d.

|CFFFFFFFFWindfury Weapon|R 
For $118472d, your melee autoattacks can trigger Static Shock.

|CFFFFFFFFEarthliving Weapon|R
Further increases the effectiveness of your next single-target heal on the targeted ally by $118473s1%.

|CFFFFFFFFFrostbrand Weapon|R
You leech heat from the enemy target, gaining $118474s1% movement speed for $118474d.

|CFFFFFFFFRockbiter Weapon|R
You take $118475s1% reduced damage from the enemy target for $118475d.",
117013,,"Your Earth and Fire Elemental Totems draw forth powerful primal elementals directly from the elemental planes.  These servitors are $s1% more powerful than regular elementals, act as pets directly under your control, and gain additional abilities.",
117014,,"Harness and direct the raw power of the elements towards an enemy target, dealing $s1 Elemental damage and increasing the caster's $?c2[Agility, ][]Critical Strike, Haste, or Mastery by $118522s1 for $118522d.",
117015,,,
117016,,,
117017,,,
117029,,,
117032,,$@spelldesc115460,
117033,,,
