ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
1816,The Spirit Crucible,Antoran Wastes,A vortex of power envelops the Spirit Crucible. Lead an incursion against the Eredar Soulflayers tapping into that energy.,696,386,0,0,3,71,4,2,200,1220,0,259,127,0,0,242,110,950,86400,0,129600,0,6000,382,0,8899,0,1,0,0
1832,Feed the Furnaces,Antoran Wastes,Lightforged blacksmiths are willing to outfit our champions. Retrieve the materials necessary for their work.,696,386,0,0,3,71,4,2,100,1220,0,259,0,0,51470,255,110,925,57600,0,604800,0,4500,396,0,8899,1,1,0,0
1833,Abandoned Armory,Eredath,Alleria has revealed a forgotten Eredar armory. We should send our champions to investigate.,696,386,0,0,3,71,4,2,100,1220,0,259,0,0,51469,255,110,900,36000,0,604800,0,4500,395,0,8701,1,1,0,0
1834,Scour the Surface,Krokuun,Our champions must be adequately armed to assist Hatuun. Order them to search Krokuun for suitable equipment.,696,386,0,0,3,71,4,2,100,1220,0,259,0,0,51468,255,110,760,21600,0,604800,0,4500,394,0,8574,1,1,0,0
1853,Disruption,Arathi Highlands: Hammerfall,A diversion on the western side of Arathi will provide cover for our troop landing to the east.,0,0,0,0,9,82,22,3,20,1560,0,5164,0,0,0,256,120,800,21600,0,21600,0,3000,403,0,21,0,1,0,0
1854,8.0 - Test of Shadow,Behind Enemy Lines,"This is only a test. If this had been an actual mission, you would have been told what to do, and where to go.",0,0,0,0,9,80,22,0,0,824,0,0,0,0,0,257,0,0,0,0,0,0,0,403,0,9529,0,1,0,0
1858,Bilgewater Sabotage,Bilgewater Harbor,"Gallywix's Pride is situated atop Bilgewater Harbor. While the monstrous cannon exists, any assault against Orgrimmar will be impossible. Sabotage the great gun.",0,0,0,0,9,81,22,3,20,1560,0,5153,139,0,61712,259,120,800,14400,0,28800,0,100,431,0,21,0,1,0,0
1859,Orgrimmar Incursion,Orgrimmar,,0,0,0,0,9,81,22,3,40,1560,0,5164,139,0,0,258,120,800,21600,0,21600,0,3000,403,0,21,0,1,0,0
1861,Strike on Drustvar,Drustvar,Scouts have located a high value Horde target in Drustvar. Eliminate them.,0,0,0,0,9,83,22,3,20,1560,0,5163,142,0,0,256,120,800,21600,0,21600,0,3000,403,0,21,0,1,0,0
1865,Hold Until Relieved,Drustvar,That bridge is a main conduit for Hode Supplies. Disrupting the flow of those supplies is critical to our war effort. Reinforcements are on thier way to relieve you. HOLD THAT POSITION!,0,0,0,0,9,83,22,3,40,1560,0,5163,0,0,0,256,120,800,21600,0,21600,0,3000,403,0,21,0,1,0,0
1866,Siege of Astranaar,Menethil Harbor,The Horde commander responsible for the fall of Silverwind Refuge marches against Astranaar. Show him the Alliance will not give up Ashenvale so easily.,0,0,0,0,9,80,22,3,20,1560,0,5154,0,0,924,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1876,Test,Arathi Highlands: Hammerfall,A diversion on the western side of Arathi will provide cover for our troop landing to the east.,0,0,0,0,9,82,22,3,40,1560,0,5160,0,0,0,256,120,800,21600,0,21600,0,3000,403,0,8499,0,1,0,0
1877,The Shadow War,Boralus Harbor,Our communications to Stormwind are being disrupted by Horde forces in the area.  Send Falstad to clear out any resistance and open communication with the war back home.,0,0,0,0,9,80,22,1,20,1560,0,5164,0,0,61549,261,120,800,7200,0,9999999,0,50,0,0,21,128,1,0,0
1878,The Shadow War,Port of Zandalar,Our communications to Orgrimmar are being disrupted by Alliance forces in the area.  Send Valtrois to clear out any resistance and open communication with the war back home.,0,0,0,0,9,80,22,1,20,1560,0,5164,0,0,61553,261,120,800,7200,0,9999999,0,50,0,0,21,128,1,0,0
1879,At a Crossroads,The Crossroads,"A large Alliance army advances on the Crossroads, attempting to cut off Mulgore and Durotar. Send our strongest warriors to meet them.",0,0,0,0,9,80,22,3,40,1560,0,5157,0,0,923,259,120,800,43200,0,28800,0,300,465,0,21,0,1,0,0
1880,The Wolf's Den,Tiragarde Sound,A group of bandits calling themselves the Sailing Wolves have an outpost in Tiragarde Sound. Send your troops to take it for the Horde!,0,0,0,0,9,184,22,3,100,1560,0,5164,143,0,61852,263,120,800,21600,0,1814400,0,150,0,0,21,1,1,0,0
1882,Teldrassil Evacuation,Lor'danel,"A Horde army marches north to Lor'danel; Blood Guard Rockrain at the fore. Send our forces to stall his aggression, so the evacuation of Teldrassil can continue.",0,0,0,0,9,80,22,3,20,1560,0,5155,0,0,924,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1883,Lordamere Lake,Fenris Isle,Forsaken forces under Deathstalker Hayward have captured Fenris Keep. Annihilate the undead to secure Lordamere Lake.,0,0,0,0,9,80,22,3,20,1560,0,5150,0,0,924,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1884,Undead Rising,The Sludge Fields,Untold numbers of undead are raised in The Sludge Fields and marched against Gilneas. Send an assault to crush Warden Stillwater's seat of power.,0,0,0,0,9,80,22,3,20,1560,0,5151,0,0,924,259,120,800,14400,0,28800,0,100,445,0,21,0,1,0,0
1885,Our Fort Was a Triumph,Fort Triumph,"Command wishes to reestablish Fort Triumph. Muster your armies, and send them against Desolation Hold.",0,0,0,0,9,80,22,3,20,1560,0,5158,0,0,924,259,120,800,14400,0,28800,0,100,424,0,21,0,1,0,0
1886,At a Crossroads,The Crossroads,Control over the Crossroads would disrupt Horde troop movements throughout Kalimdor. You must capture it for the Alliance.,0,0,0,0,9,80,22,3,40,1560,0,5157,0,0,924,259,120,800,43200,0,28800,0,300,424,0,21,0,1,0,0
1887,Ashenvale Pass,Maestra's Post,Maestra's Post controls the pass between Ashenvale and Darkshore. Orux Thrice-Damned is leading an attack to take control of the region. Take him down.,0,0,0,0,9,80,22,3,20,1560,0,5154,0,0,61712,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1888,Shadowfang Plague,Shadowfang Keep,"The undead have holed themselves up in Shadowfang Keep, and are developing a new bio-weapon to unleash against Gilneas. Eliminate their chief plaguebringer.",0,0,0,0,9,80,22,3,20,1560,0,5150,0,0,61712,259,120,800,14400,0,28800,0,100,449,0,21,0,1,0,0
1889,Alterac Scouting,Ruins of Alterac,Our intel suggests the Horde have fled into the ruins of Alterac. Send scouts to determine their numbers and fortifications.,0,0,0,0,9,80,22,3,20,1560,0,5152,0,0,61712,259,120,800,14400,0,28800,0,100,434,0,21,0,1,0,0
1890,Razor Hill Supplies,Razor Hill,Supplies passing between Orgrimmar and the Echo Isles must pass through Razor Hill. Set fire to their storehouses.,0,0,0,0,9,80,22,3,20,1560,0,5157,0,0,61712,259,120,800,14400,0,28800,0,100,424,0,21,0,1,0,0
1891,Lingering in Theramore,Ruins of Theramore,Scout the ruins of Theramore Isle to assess its viability as a base. Beware the lingering effects of the mana bomb used in its destruction.,0,0,0,0,9,80,22,3,40,1560,0,5158,0,0,924,259,120,800,43200,0,28800,0,300,438,0,21,0,1,0,0
1892,Shreds of Warsong,Warsong Lumber Camp,Warsong Lumber Camp supplies the Horde war machine with lumber. Commandeer a Shredder to wreak havoc on their supply lines.,0,0,0,0,9,80,22,3,20,1560,0,5154,0,0,61713,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1893,Out of Our Depth,Zoram'gar Outpost,Zoram'gar Outpost is the Horde's only port near Azuremyst Isle. Plant depth charges in the surrounding waters to prevent a naval assault.,0,0,0,0,9,80,22,3,20,1560,0,5155,0,0,61713,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1894,Damming Them All,Tarren Mill,Darrowmere River stretches from the Plaguelands to Baradin Bay. Our combat engineers should establish dams to deprive the Horde freedom of movement.,0,0,0,0,9,80,22,3,20,1560,0,5151,0,0,61713,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1895,Destroying the Keep,Durnholde Keep,Horde forces out of Tarren Mill are attempting to rebuild Durnholde Keep. Reset their progress by laying explosives.,0,0,0,0,9,80,22,3,20,1560,0,5151,0,0,61713,259,120,800,14400,0,28800,0,100,424,0,21,0,1,0,0
1896,Salvaging Tiragarde,Tiragarde Keep,A great deal of salvage can be found within the remnants of Tiragarde Keep and along the Scuttle Coast. Recover what you can.,0,0,0,0,9,80,22,3,20,1560,0,5156,0,0,61713,259,120,800,43200,0,28800,0,300,438,0,21,0,1,0,0
1897,The Defense of Northwatch Hold,Northwatch Hold,Rageroar Battleships shell Northwatch Hold once again. Turn our cannons against them to remove the blockade.,0,0,0,0,9,80,22,3,40,1560,0,5157,0,0,924,259,120,800,43200,0,28800,0,300,434,0,21,0,1,0,0
1898,Barrens at War,Bael Modan,Bael Modan is being threatened by a tauren warband from the north. Stand strong with our dwarven allies.,0,0,0,0,9,80,22,3,40,1560,0,5158,0,0,61867,260,120,800,28800,0,28800,0,200,426,0,21,0,1,0,0
1899,Great Gate of Mulgore,Ruins of Taurajo,Tauren warbraves are on the move from Thunder Bluff to the Barrens. Hold them at the Great Gate of Mulgore.,0,0,0,0,9,80,22,3,100,1560,0,5157,0,0,61867,260,120,800,64800,0,28800,0,450,425,0,21,0,1,0,0
1900,Deeps Scouting,Blackfathom Deeps,"The Horde is showing a renewed interest in Blackfathom Deeps. Send our scouts to investigate what they have discovered, and claim it for the Alliance.",0,0,0,0,9,81,22,3,40,1560,0,5154,139,0,61867,260,120,800,28800,0,28800,0,200,600,0,21,0,1,0,0
1901,Darkshore Drilling,Shatterspear War Camp,"Following the burning of Teldrassil, the Horde are entrenching themselves in northern Darkshore. Eliminate their chief engineer to halt progress.",0,0,0,0,9,80,22,3,40,1560,0,5155,0,0,61867,260,120,800,28800,0,28800,0,200,436,0,21,0,1,0,0
1902,Stardust Spire Counterattack,Stardust Spire,Sergeant Dontrag leads a Horde assault against Stardust Spire. Eliminating him could sow chaos in the enemy's battle plan. See it done.,0,0,0,0,9,80,22,3,40,1560,0,5154,0,0,61867,260,120,800,28800,0,28800,0,200,447,0,21,0,1,0,0
1903,Dalaran Ritual,Dalaran Crater,"The Forsaken mage, Derek the Undying, conducts an arcane ritual in the Dalaran Crater, at the convergence of multiple powerful ley-lines. Put an end to it.",0,0,0,0,9,81,22,3,40,1560,0,5152,139,0,61867,260,120,800,28800,0,28800,0,200,431,0,21,0,1,0,0
1904,Dancing with the Dark Rangers,Strahnbrad,The dark rangers of Undercity conduct a guerilla war from the abandoned town of Strahnbrad. Send our agents to root them out.,0,0,0,0,9,80,22,3,60,1560,0,5151,0,0,61867,260,120,800,28800,0,28800,0,200,436,0,21,0,1,0,0
1905,Azerite Weaponry,Orgrimmar,The Horde constructs doomsday weapons using Azerite in Orgrimmar. We must discover what they are building before it is too late.,0,0,0,0,9,83,22,3,40,1560,0,5156,160,0,61867,260,120,800,144000,0,28800,0,1000,431,0,21,0,1,0,0
1906,Steamwheedle Alliance,Ratchet,"Ratchet plays at neutrality during peace, but serves the Horde in war. Discover the intentions of the Steamwheedle Cartel.",0,0,0,0,9,80,22,3,80,1560,0,5157,0,0,61867,260,120,800,64800,0,28800,0,450,429,0,21,0,1,0,0
1907,Ancient Defenses,The Shrine of Aessina,"The ancient of war, Big Baobob, requires assistance rebuilding the defenses around the Shrine of Aessina. Send the necessary resources.",0,0,0,0,9,80,22,3,40,1560,0,5154,0,0,61867,260,120,800,28800,0,28800,0,200,440,0,21,0,1,0,0
1908,Posting Reinforcements,Splintertree Post,Splintertree Post has withstood siege by the Sentinel army for too long. Send reinforcements to demolish the Horde base camp.,0,0,0,0,9,80,22,3,40,1560,0,5154,0,0,61867,260,120,800,28800,0,28800,0,200,429,0,21,0,1,0,0
1909,Exorcising Dun Garok,Dun Garok,The dwarven ghosts of Dun Garok have been mastered by the Forsaken. They send our own fallen comrades against us. Purge the fortress of Horde and spirit alike.,0,0,0,0,9,80,22,3,40,1560,0,5151,0,0,61867,260,120,800,64800,0,28800,0,450,443,0,21,0,1,0,0
1910,Recapture Silverwind Refuge,Silverwind Refuge,Sentinels from Stardust Spire will soon launch an assault to retake Silverwind Refuge from the Horde. Send our finest to bolster their charge.,0,0,0,0,9,80,22,3,40,1560,0,5154,0,0,61867,260,120,800,28800,0,28800,0,200,437,0,21,0,1,0,0
1911,Hillsbrad Mine,Azurelode Mine,A Horde garrison controls Azurelode Mine in southwest Hillsbrad. Send a strike force to seize control of this strategic resource.,0,0,0,0,9,82,22,3,40,1560,0,5151,142,0,61867,260,120,800,43200,0,28800,0,300,431,0,21,0,1,0,0
1912,Silverpine Reinforcements,The Sepulcher,Horde reinforcements from the Sepulcher in Silverpine Forest are marching toward Tirisfal under High Executor Hadrec. Halt their advance.,0,0,0,0,9,80,22,3,100,1560,0,5150,0,0,61867,260,120,800,43200,0,28800,0,300,425,0,21,0,1,0,0
1913,Echo Isles Navy,Echo Isles,"Much of the Horde's naval power is docked in the Echo Isles. Infiltrate the troll capital, and set fire to their ships.",0,0,0,0,9,80,22,3,40,1560,0,5156,0,0,61867,260,120,800,28800,0,28800,0,200,429,0,21,0,1,0,0
1914,Deep Elem Mine,Deep Elem Mine,The Deep Elem Mine could be a valuable resource in the war against the Horde in Lordaeron. Set explosives to clear the rubble blocking the mine's entrance.,0,0,0,0,9,80,22,3,40,1560,0,5150,0,0,61867,260,120,800,28800,0,28800,0,200,426,0,21,0,1,0,0
1915,Southshore Sabotage,Ruins of Southshore,The blight infecting Southshore is being weaponized by the Horde's apothecaries. Blow their experiments up in their faces.,0,0,0,0,9,82,22,3,40,1560,0,5151,142,0,61867,260,120,800,43200,0,28800,0,300,431,0,21,0,1,0,0
1916,Return to Auberdine,Ruins of Auberdine,Goblin salvagers have a new Azerite-powered shredder model dismanting the ruins of Auberdine. Steal or sabotage their tech.,0,0,0,0,9,80,22,3,40,1560,0,5155,0,0,61867,260,120,800,64800,0,28800,0,450,426,0,21,0,1,0,0
1917,Investigate Wailing Caverns,Wailing Caverns,"Powerful magic seeps through the Wailing Caverns, transforming the Barrens. Devise a way to leverage that magic for the Alliance.",0,0,0,0,9,83,22,3,40,1560,0,5157,160,0,61867,260,120,800,144000,0,28800,0,1000,431,0,21,0,1,0,0
1918,Barren Supplies,Hunter's Hill,"Lay siege to Hunter's Hill. If we capture it, we will control passage between the Barrens and Stonetalon Mountains.",0,0,0,0,9,80,22,3,40,1560,0,5158,0,0,61867,260,120,800,28800,0,28800,0,200,428,0,21,0,1,0,0
1919,Shreds of Warsong,Warsong Lumber Camp,The dryad Illiyana has rallied her sisters in Forest Song. Their nature magic is destroying our Shredders. Eliminate them all.,0,0,0,0,9,80,22,3,20,1560,0,5154,0,0,923,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1920,Ashenvale Pass,Maestra's Post,Maestra's Post controls the pass between Ashenvale and Darkshore. Moon Priestess Maestra's vigil must end. Bring her down.,0,0,0,0,9,80,22,3,20,1560,0,5154,0,0,923,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1921,Gilnean Assault,The Sludge Fields,"Scouts report a Gilnean army under Darius Crowley marches against Hillsbrad. Set upon his forces at the Sludge Fields, where our power is greatest.",0,0,0,0,9,80,22,3,20,1560,0,5151,0,0,923,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1922,Wall Them Off,Durnholde Keep,"An Alliance host marches from Stromgarde towards the ruins of Durnholde keep, to secure Thoradin's wall. Send our mightest warriors to meet them.",0,0,0,0,9,80,22,3,20,1560,0,5152,0,0,923,259,120,800,14400,0,28800,0,100,457,0,21,0,1,0,0
1923,Tiragarde Ruins,Tiragarde Keep,The Alliance brazenly attempts to rebuild Tiragarde Keep. Bring our full might down upon them and scour the ruins from Horde lands.,0,0,0,0,9,80,22,3,20,1560,0,5156,0,0,923,259,120,800,14400,0,28800,0,100,465,0,21,0,1,0,0
1924,[ph],[ph],[ph],0,0,0,0,9,80,22,3,20,1560,0,5164,0,0,5793,26,120,800,43200,0,21600,0,3000,403,0,21,0,1,0,0
1925,Siege of Astranaar,Astranaar,Thenysil commands the remaining Sentinels in Ashenvale. Infiltrate Astranaar and take her down before they muster their strength.,0,0,0,0,9,80,22,3,20,1560,0,5154,0,0,61714,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1926,Teldrassil Evacuation,Lor'danel,Dentaria Silverglade in Lor'danel oversees the evacuation of the Teldrassian survivors to Azuremyst. Slaying her will sow chaos in their ranks.,0,0,0,0,9,81,22,3,20,1560,0,5155,139,0,61714,259,120,800,14400,0,28800,0,100,431,0,21,0,1,0,0
1927,Lordamere Lake,Fenris Isle,"The Bloodfang Pack controls Fenris Isle. Create a distraction along the Misty Shore to lure them out of position, allowing Horde refugees to escape Tirisfal across the water.",0,0,0,0,9,80,22,3,20,1560,0,5150,0,0,61714,259,120,800,14400,0,28800,0,100,434,0,21,0,1,0,0
1928,Mounted Resistance,Tarren Mill,"Wildhammer Gryphon Riders patrol Darrowmere River, preventing troop movements. Under the cover of darkness, infiltrate their roost and slay their mounts.",0,0,0,0,9,80,22,3,20,1560,0,5151,0,0,61714,259,120,800,14400,0,28800,0,100,461,0,21,0,1,0,0
1929,Defending Durotar,Razor Hill,We have reports of Alliance ships off the Scuttle Coast. Investigate their numbers and their intentions.,0,0,0,0,9,80,22,3,40,1560,0,5156,0,0,923,259,120,800,43200,0,28800,0,300,453,0,21,0,1,0,0
1930,Bilgewater Sabotage,Bilgewater Harbor,"Alliance forces sabotaged Gallywix's Pride, the great gun above Bilgewater Harbor. See it repaired to secure Bladefist Bay.",0,0,0,0,9,80,22,3,20,1560,0,5156,0,0,61715,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1931,Out of your Depth,Zoram'gar Outpost,The Zoram'gar Docks will be vital for any assault against Azuremyst Isle. Plant depth charges to prevent any naval assault by the Alliance.,0,0,0,0,9,80,22,3,20,1560,0,5155,0,0,61715,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1932,Shadowfang Plague,Shadowfang Keep,Plaguebringer Harris has developed a new bio-weapon. Unleash his plague on the 7th legion forces surrounding Shadowfang Keep.,0,0,0,0,9,80,22,3,20,1560,0,5150,0,0,61715,259,120,800,14400,0,28800,0,100,422,0,21,0,1,0,0
1933,Rebuilding Alterac,Ruins of Alterac,The ruins of Alterac could be repaired to serve as a defensible base of operations for the Horde in Lordaeron. Send forces to see the work done.,0,0,0,0,9,80,22,3,20,1560,0,5151,0,0,61715,259,120,800,43200,0,28800,0,300,453,0,21,0,1,0,0
1934,Blockade of Northwatch,Northwatch Hold,Northwatch Hold relies on superior firepower to keep our forces at bay. Install goblin Azerite cannons on the northern shore of the Great Divide.,0,0,0,0,9,80,22,3,20,1560,0,5158,0,0,61715,259,120,800,14400,0,28800,0,100,465,0,21,0,1,0,0
1935,Salvaging the Battlescar,Fort Triumph,There is usable salvage within the battlescar of the southern barrens. Recover what you can. Avoid the dwarves of Bael Modan.,0,0,0,0,9,80,22,3,40,1560,0,5158,0,0,923,259,120,800,43200,0,28800,0,300,434,0,21,0,1,0,0
1936,Barrens at War,Bael Modan,The Alliance is using Bael Modan as a staging point against Mulgore. Purge their armies from the Barrens.,0,0,0,0,9,80,22,3,40,1560,0,5158,0,0,61868,260,120,800,28800,0,28800,0,200,426,0,21,0,1,0,0
1937,Great Gate of Mulgore,Ruins of Taurajo,Taurajo has lain in ruins long enough. March our warriors against the Alliance soldiers who siege the Great Gate. Punish the Alliance looters.,0,0,0,0,9,80,22,3,100,1560,0,5158,0,0,61868,260,120,800,64800,0,28800,0,450,425,0,21,0,1,0,0
1938,Investigate Stardust Spire,Stardust Spire,"Alliance soldiers continue pouring into Ashenvale, reinforcing their holdings. Investigate Stardust Spire for any weaknesses.",0,0,0,0,9,80,22,3,40,1560,0,5154,0,0,61868,260,120,800,28800,0,28800,0,200,463,0,21,0,1,0,0
1939,Return to Auberdine,Ruins of Auberdine,New Azerite-powered shredders devised by our goblin allies are salvaging the ruins of Auberdine. Prevent any Alliance spies from gathering information.,0,0,0,0,9,80,22,3,40,1560,0,5155,0,0,61868,260,120,800,28800,0,28800,0,200,459,0,21,0,1,0,0
1940,Deeps Scouting,Blackfathom Deeps,The Alliance is showing a renewed interest in Blackfathom Deeps. Send our scouts to investigate what they have found there.,0,0,0,0,9,81,22,3,40,1560,0,5154,139,0,61868,260,120,800,28800,0,28800,0,200,584,0,21,0,1,0,0
