SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200World Quest: |rDoing Your Duty|n|cFFFFD200Zone: |rGrizzly Hills,22547,248622,-1,1,1247328
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r150|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r150|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22548,248625,-1,2,1247332
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22549,248626,-1,2,1247333
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22550,248629,-1,2,1247336
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22551,248630,-1,2,1247337
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22552,248631,-1,2,1247338
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r125|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r125|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22553,248634,-1,2,1247341
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrevor Grenner|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22554,248635,-1,2,1247342
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22555,248638,-1,2,1247345
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrevor Grenner|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22556,248640,-1,2,1247347
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrevor Grenner|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22557,248641,-1,2,1247348
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrevor Grenner|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22558,248642,-1,2,1247349
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrevor Grenner|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22559,248645,-1,2,1247352
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrevor Grenner|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22560,248647,-1,2,1247354
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rBotanist Boh'an|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22561,248650,-1,2,1247357
|cFFFFD200World Quest: |rA Helping Claw|n|cFFFFD200Zone: |rThe Azure Span,22562,248653,-1,1,1247360
|cFFFFD200World Quest: |rTo Cook With Finery|n|cFFFFD200Zone: |rValdrakken,22563,248655,-1,1,1247362
|cFFFFD200World Quest: |rThings Are Not Goren Our Way|n|cFFFFD200Zone: |rLunarfall,22564,248660,-1,1,1247389
|cFFFFD200World Quest: |rLost and Lonely|n|cFFFFD200Zone: |rValley of the Four Winds,22565,248663,-1,1,1247392
|cFFFFD200Vendor: |rBoatswain Hardee|n|cFFFFD200Zone: |rUndermine|n|cFFFFD200Faction: |rBlackwater Cartel - Revered|n|cFFFFD200Cost: |r900|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h,22566,248758,-1,2,1247660
|cFFFFD200Vendor: |rMythrin'dir|n|cFFFFD200Zone: |rAmirdrassil|n|cFFFFD200Cost: |r250|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,22567,248759,-1,2,1247661
|cFFFFD200World Quest: |rEye Spy|n|cFFFFD200Zone: |rTwilight Highlands,22568,246427,-1,1,1242111
"|cFFFFD200World Quest: |rWild, Wild, Wildhammer Wedding|n|cFFFFD200Zone: |rTwilight Highlands",22569,246428,-1,1,1242112
|cFFFFD200Drop: |rEmperor Dagran Thaurissan|n|cFFFFD200Zone: |rBlackrock Depths,22570,246429,-1,0,1242117
|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Exalted|n|cFFFFD200Cost: |r5|Hitem:168327|h|TInterface\ICONS\INV_Engineering_OversizedBlastingCap.BLP:0|t|h 5|Hitem:168832|h|TInterface\ICONS\INV_Engineering_ReavesBattery.BLP:0|t|h 1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22571,246480,-1,2,1242328
|cFFFFD200Achievement: |rDiversified Investments|n|cFFFFD200Category: |rBattle for Azeroth|n|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Cost: |r2|Hitem:166970|h|TInterface\ICONS\INV_Mechagnome_Powercell_Full.BLP:0|t|h 1|Hitem:168327|h|TInterface\ICONS\INV_Engineering_OversizedBlastingCap.BLP:0|t|h 500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22572,246483,-1,2,1242331
|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Friendly|n|cFFFFD200Cost: |r1|Hitem:166970|h|TInterface\ICONS\INV_Mechagnome_Powercell_Full.BLP:0|t|h 100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22573,246484,-1,2,1242332
|cFFFFD200Profession: |rJunkyard Tinkering,22574,246485,-1,3,1242333
|cFFFFD200Quest: |rSpare A Chair|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Zone: |rDornogal,22575,246487,-1,1,1242335
|cFFFFD200Vendor: |rCaptain Stonehelm|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Faction: |rIronforge - Friendly|n|cFFFFD200Cost: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rDedric Sleetshaper|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Faction: |rIronforge - Friendly|n|cFFFFD200Cost: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22576,246490,1,2,1242338
|cFFFFD200Vendor: |rCaptain Stonehelm|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Faction: |rIronforge - Friendly|n|cFFFFD200Cost: |r150|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rDedric Sleetshaper|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Faction: |rIronforge - Friendly|n|cFFFFD200Cost: |r150|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22577,246491,1,2,1242339
|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Friendly|n|cFFFFD200Cost: |r1|Hitem:166970|h|TInterface\ICONS\INV_Mechagnome_Powercell_Full.BLP:0|t|h 100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22578,246497,-1,2,1242361
|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Revered|n|cFFFFD200Cost: |r2|Hitem:166970|h|TInterface\ICONS\INV_Mechagnome_Powercell_Full.BLP:0|t|h 150|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22579,246499,-1,2,1242363
|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Exalted|n|cFFFFD200Cost: |r2|Hitem:168832|h|TInterface\ICONS\INV_Engineering_ReavesBattery.BLP:0|t|h 200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22580,246501,-1,2,1242365
|cFFFFD200Achievement: |rJunkyard Apprentice|n|cFFFFD200Category: |rBattle for Azeroth|n|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Cost: |r1|Hitem:169610|h|Tinterface\ICONS\INV_Eng_Crate2.blp:0|t|h,22581,246598,-1,2,1243034
|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Revered|n|cFFFFD200Cost: |r2|Hitem:168327|h|TInterface\ICONS\INV_Engineering_OversizedBlastingCap.BLP:0|t|h 150|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22582,246605,-1,2,1243041
|cFFFFD200Profession: |rJunkyard Tinkering,22583,246606,-1,3,1243042
"|cFFFFD200Vendor: |r""High Tides"" Ren|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rGronthul|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22584,246607,-1,2,1243043
"|cFFFFD200Vendor: |r""Len"" Splinthoof|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rShon'ja|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22585,246612,-1,2,1243048
"|cFFFFD200Vendor: |r""Len"" Splinthoof|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rShon'ja|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22586,246616,-1,2,1243052
|cFFFFD200Quest: |rDecor Treasure Hunt|n|cFFFFD200Zone: |rRazorwind Shores,22587,246687,-1,1,1243355
|cFFFFD200World Quest: |rWarm Away These Shivers|n|cFFFFD200Zone: |rThe Azure Span,22588,246706,-1,1,1243426
|cFFFFD200Vendor: |rCendvin|n|cFFFFD200Zone: |rIsle of Dorn|n|cFFFFD200Cost: |r100|Hitem:225557|h|TInterface\ICONS\INV_Ability_Honey_Orb.BLP:0|t|h,22589,246707,-1,2,1243427
|cFFFFD200Vendor: |rLonalo|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rLonalo|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22590,246848,0,2,1244120
|cFFFFD200Vendor: |rFirst Arcanist Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Faction: |rThe Nightfallen - Exalted|n|cFFFFD200Cost: |r2000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h 1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22591,246850,-1,2,1244122
|cFFFFD200Vendor: |rLonalo|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rLonalo|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22592,246860,0,2,1244132
|cFFFFD200Vendor: |rBerazus|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22593,246864,-1,2,1244136
|cFFFFD200Drop: |rViz'aduum the Watcher|n|cFFFFD200Zone: |rKarazhan,22594,246865,-1,0,1244137
|cFFFFD200Achievement: |rSlate of the Union|n|cFFFFD200Category: |rWar Within|n|cFFFFD200Vendor: |rJorid|n|cFFFFD200Zone: |rDornogal|n|cFFFFD200Cost: |r750|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h,22595,246867,-1,2,1244139
"|cFFFFD200Vendor: |r""High Tides"" Ren|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rGronthul|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22596,246879,-1,2,1244151
"|cFFFFD200Vendor: |r""Len"" Splinthoof|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rShon'ja|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22597,246881,-1,2,1244153
|cFFFFD200Quest: |rDecor Treasure Hunt|n|cFFFFD200Zone: |rRazorwind Shores,22598,246882,-1,1,1244154
"|cFFFFD200Vendor: |r""Len"" Splinthoof|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rShon'ja|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22599,246884,-1,2,1244156
|cFFFFD200Quest: |rDecor Treasure Hunt|n|cFFFFD200Zone: |rRazorwind Shores,22600,247221,-1,1,1244574
|cFFFFD200Vendor: |rTan Shin Tiao|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Faction: |rThe Lorewalkers - Honored|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22601,247662,-1,2,1245017
|cFFFFD200Vendor: |rTan Shin Tiao|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Faction: |rThe Lorewalkers - Revered|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,22602,247663,-1,2,1245019
|cFFFFD200Vendor: |rQuartermaster Ozorg|n|cFFFFD200Zone: |rAcherus: The Ebon Hold|n|cFFFFD200Cost: |r500|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22603,250114,-1,2,1250330
|cFFFFD200Achievement: |rHidden Potential of the Huntmaster|n|cFFFFD200Category: |rLegion Class Hall|n|cFFFFD200Vendor: |rOutfitter Reynolds|n|cFFFFD200Zone: |rTrueshot Lodge|n|cFFFFD200Cost: |r5000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22604,250125,-1,2,1250352
|cFFFFD200Achievement: |rRaise an Army for the Trueshot Lodge|n|cFFFFD200Category: |rLegion Class Hall|n|cFFFFD200Vendor: |rOutfitter Reynolds|n|cFFFFD200Zone: |rTrueshot Lodge|n|cFFFFD200Cost: |r2000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22605,250126,-1,2,1250353
|cFFFFD200Achievement: |rLegendary Research of the Unseen Path|n|cFFFFD200Category: |rLegion Class Hall|n|cFFFFD200Vendor: |rOutfitter Reynolds|n|cFFFFD200Zone: |rTrueshot Lodge|n|cFFFFD200Cost: |r3000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22606,250127,-1,2,1250354
|cFFFFD200Vendor: |rOutfitter Reynolds|n|cFFFFD200Zone: |rTrueshot Lodge|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22607,250128,-1,2,1250355
|cFFFFD200Vendor: |rJackson Watkins|n|cFFFFD200Zone: |rHall of the Guardian|n|cFFFFD200Cost: |r500|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22608,250132,-1,2,1250391
|cFFFFD200Vendor: |rAmurra Thistledew|n|cFFFFD200Zone: |rThe Dreamgrove|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22609,250133,-1,2,1250392
|cFFFFD200Achievement: |rHidden Potential of the Archdruid|n|cFFFFD200Category: |rLegion Class Hall|n|cFFFFD200Vendor: |rAmurra Thistledew|n|cFFFFD200Zone: |rThe Dreamgrove|n|cFFFFD200Cost: |r5000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22610,250134,-1,2,1250393
|cFFFFD200Vendor: |rEadric the Pure|n|cFFFFD200Zone: |rEastern Plaguelands|n|cFFFFD200Cost: |r500|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22611,250231,-1,2,1250571
|cFFFFD200Achievement: |rLegendary Research of the Silver Hand|n|cFFFFD200Category: |rLegion Class Hall|n|cFFFFD200Vendor: |rEadric the Pure|n|cFFFFD200Zone: |rEastern Plaguelands|n|cFFFFD200Cost: |r3000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22612,250233,-1,2,1250573
|cFFFFD200Vendor: |rEadric the Pure|n|cFFFFD200Zone: |rEastern Plaguelands|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22613,250235,-1,2,1250575
|cFFFFD200Achievement: |rRaise an Army for the Sanctum of Light|n|cFFFFD200Category: |rLegion Class Hall|n|cFFFFD200Vendor: |rEadric the Pure|n|cFFFFD200Zone: |rEastern Plaguelands|n|cFFFFD200Cost: |r2000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22614,250236,-1,2,1250576
|cFFFFD200Vendor: |rJackson Watkins|n|cFFFFD200Zone: |rHall of the Guardian|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22615,250239,-1,2,1250579
|cFFFFD200Vendor: |rMeridelle Lightspark|n|cFFFFD200Zone: |rNetherlight Temple|n|cFFFFD200Cost: |r500|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22616,250302,-1,2,1250677
|cFFFFD200Vendor: |rMeridelle Lightspark|n|cFFFFD200Zone: |rNetherlight Temple|n|cFFFFD200Cost: |r500|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22617,250303,-1,2,1250678
|cFFFFD200Vendor: |rMeridelle Lightspark|n|cFFFFD200Zone: |rNetherlight Temple|n|cFFFFD200Cost: |r500|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22618,250304,-1,2,1250679
|cFFFFD200Achievement: |rHidden Potential of the Archmage|n|cFFFFD200Category: |rLegion Class Hall|n|cFFFFD200Vendor: |rJackson Watkins|n|cFFFFD200Zone: |rHall of the Guardian|n|cFFFFD200Cost: |r5000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,22619,250306,-1,2,1250680
|cFFFFD200Achievement: |rCourt of Farondis|n|cFFFFD200Category: |rReputation|n|cFFFFD200Vendor: |rDomelius|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r10000|Hcurrency:3252|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h,22620,250307,-1,2,1250681
|cFFFFD200Achievement: |rValarjar|n|cFFFFD200Category: |rReputation|n|cFFFFD200Vendor: |rDomelius|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r20000|Hcurrency:3252|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h,22621,250402,-1,2,1250856
|cFFFFD200Achievement: |rBroken Isles Dungeoneer|n|cFFFFD200Category: |rDungeons|n|cFFFFD200Vendor: |rDomelius|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r30000|Hcurrency:3252|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h,22622,250403,-1,2,1250858
|cFFFFD200Achievement: |rLegion Remix Raids|n|cFFFFD200Category: |rRaids|n|cFFFFD200Vendor: |rDomelius|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r30000|Hcurrency:3252|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h,22623,250406,-1,2,1250861
|cFFFFD200Achievement: |rDefending the Broken Isles III|n|cFFFFD200Category: |rExploration|n|cFFFFD200Vendor: |rDomelius|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r5000|Hcurrency:3252|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h,22624,250622,-1,2,1251031
|cFFFFD200Achievement: |rHeroic Broken Isles World Quests III|n|cFFFFD200Category: |rHeroic World Tier|n|cFFFFD200Vendor: |rDomelius|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r10000|Hcurrency:3252|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h,22625,250689,-1,2,1251177
|cFFFFD200Achievement: |rArgussian Reach|n|cFFFFD200Category: |rReputation|n|cFFFFD200Vendor: |rDomelius|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r5000|Hcurrency:3252|h|TInterface\ICONS\INV_10_Fishing_DragonIslesCoins_Bronze.BLP:0|t|h,22626,250690,-1,2,1251178
|cFFFFD200Vendor: |rT'lama|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Faction: |rZandalari Empire - Friendly|n|cFFFFD200Cost: |r100|Hcurrency:1560|h|TInterface\ICONS\INV__Faction_WarResources.BLP:0|t|h,22627,245521,-1,2,1238670
|cFFFFD200Vendor: |rVindicator Nuurem|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Faction: |rCouncil of Exarchs - Revered|n|cFFFFD200Cost: |r1000|Hcurrency:824|h|Tinterface\ICONS\INV_Garrison_Resource.blp:0|t|h,22628,251476,-1,2,1252395
|cFFFFD200Quest: |rDecor Treasure Hunt|n|cFFFFD200Zone: |rFounder's Point,22629,235677,-1,1,1218169
|cFFFFD200Quest: |rDecor Treasure Hunt|n|cFFFFD200Zone: |rFounder's Point,22630,245356,-1,1,1238478
"|cFFFFD200Vendor: |r""Len"" Splinthoof|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r125|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rFaarden the Builder|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r125|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22631,245378,-1,2,1238504
"|cFFFFD200Vendor: |r""Yen"" Malone|n|cFFFFD200Zone: |rRazorwind Shores|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrevor Grenner|n|cFFFFD200Zone: |rFounder's Point|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",22632,245371,-1,2,1238494
|cFFFFD200Quest: |rDecor Treasure Hunt|n|cFFFFD200Zone: |rRazorwind Shores,22633,236655,-1,1,1220526
