ID,ItemEffectID,ItemID
165680,233510,273961
165681,233511,273961
165682,233512,273962
165683,233513,273962
165684,233514,273963
165685,233515,273963
165686,233516,273964
165687,233517,273964
165688,233518,273965
165689,233519,273965
165690,233520,273966
165691,233521,273966
165692,233522,273967
165693,233523,273967
165694,233524,273968
165695,233525,273968
165696,233526,273969
165697,233527,273969
165698,233528,273970
165699,233529,273970
165700,233530,273971
165701,233531,273971
165702,233532,273972
165703,233533,273972
165704,233534,273973
165705,233535,273973
165706,233536,273974
165707,233537,273974
165708,233538,273975
165709,233539,273975
165710,233540,273976
165711,233541,273976
165712,233542,273977
165713,233543,273977
165714,233544,273978
165715,233545,273978
165716,233546,273979
165717,233547,273979
165718,233548,273980
165719,233549,273980
165720,233550,273981
165721,233551,273981
165722,233552,273982
165723,233553,273982
165724,233554,273983
165725,233555,273983
165726,233556,273984
165727,233557,273984
165728,233558,273985
165729,233559,273985
165730,233560,273986
165731,233561,273986
165732,233562,273987
165733,233563,273987
165734,233564,273988
165735,233565,273988
165736,233566,273989
165737,233567,273989
165738,233568,273990
165739,233569,273990
165740,233570,273991
165741,233571,273991
165742,233572,273992
165743,233573,273992
165744,233574,273993
165745,233575,273993
165746,233576,273994
165747,233577,273994
165748,233578,273995
165749,233579,273995
165750,233580,273996
165751,233581,273996
165752,233582,273997
165753,233583,273997
165754,233584,273998
165755,233585,273998
165756,233586,273999
165757,233587,273999
165758,233588,274000
165759,233589,274000
165760,233590,274001
165761,233591,274001
165762,233592,274002
165763,233593,274002
165764,233594,274003
165765,233595,274003
165766,233596,274004
165767,233597,274004
165768,233598,274005
165769,233599,274005
165770,233600,274006
165771,233601,274006
165772,233602,274007
165773,233603,274007
165774,233604,274008
165775,233605,274008
165776,233606,274009
165777,233607,274009
165778,233608,274010
165779,233609,274010
165780,233610,274011
165781,233611,274011
165782,233612,274012
165783,233613,274012
165784,233614,274013
165785,233615,274013
165786,233616,274014
165787,233617,274014
165788,233618,274015
165789,233619,274015
165790,233620,274016
165791,233621,274016
165792,233622,274017
165793,233623,274017
165794,233624,274018
165795,233625,274018
165796,233626,274019
165797,233627,274019
165802,233632,274042
165804,233634,274048
165805,233635,274049
165806,233636,274049
165810,233640,6681
165813,233643,6693
165814,233644,274093
165819,233649,274151
165822,233652,274152
165826,233656,274159
165829,233659,273046
165841,233671,7682
165842,233672,274176
165845,233675,274183
165850,233680,274192
165856,233686,274198
165861,233691,274206
165866,233696,274217
165871,233701,274227
165874,233704,274236
165879,233709,274250
165883,233713,274256
165891,233721,3456
165894,233724,274165
165896,233726,274265
165898,233728,274270
165900,233730,274271
165903,233733,7726
165904,233734,7720
165907,233737,274278
165908,233738,274278
165909,233739,274279
165910,233740,274279
165911,233741,274280
165912,233742,274280
165918,233748,274277
165919,233749,274277
165920,233750,274277
165921,233751,274278
165922,233752,274279
165923,233753,274280
165924,233754,7736
165926,233756,274290
165928,233758,274293
165930,233760,274273
165931,233761,274274
165932,233762,274275
165933,233763,274276
165935,233765,10760
165937,233767,10758
165940,233770,274373
165944,233774,274379
165945,233775,274375
165946,233776,274376
165947,233777,274377
165948,233778,274378
165955,233785,10776
165956,233787,274386
165958,233788,274389
165959,233789,274389
165961,233791,274390
165962,233792,274390
165964,233794,274389
165965,233795,274390
165966,233796,274391
165967,233797,274391
165968,233798,274391
165969,233799,274392
165970,233800,274392
165971,233801,274392
165972,233802,274393
165973,233803,274393
165975,233805,274394
165976,233806,274394
165978,233808,274395
165979,233809,274395
165981,233811,9425
165982,233812,274398
165983,233813,274398
165984,233814,274399
165985,233815,274399
165986,233816,274400
165987,233817,274400
165988,233818,274401
165989,233819,274401
165990,233820,274395
165991,233821,274400
165996,233826,274411
165997,233827,274414
165998,233828,274415
165999,233829,274415
166005,233835,268873
166006,98756,9465
166010,233840,274424
166011,233841,274424
166012,233842,274425
166013,233843,274426
166016,233846,274430
166024,233854,274444
166025,233855,274445
166055,233885,274477
166056,233886,274484
166059,233889,274484
166060,233890,18082
166065,233893,274491
166066,233894,274491
166099,233927,9467
166102,233930,9483
166125,233953,274616
166127,233955,274641
166129,233957,274647
166130,233958,274648
166135,233963,274651
166164,233992,17744
166165,233993,17739
166172,234000,274706
166173,234001,274706
166175,234003,274709
166176,234004,274710
166177,234005,274711
166178,234006,274712
166183,234011,274603
166188,234016,274609
166189,234017,274608
166221,234049,274615
166228,234056,274747
166229,234057,274759
166230,234058,274761
166232,234060,274760
166240,234067,274795
166241,234068,274748
166245,234072,274799
166246,234073,274799
166269,234095,274917
166270,234096,274918
166274,234100,274922
166280,234106,274926
166285,234111,274930
166286,234112,274930
166287,234113,274933
166288,234114,274933
166289,234115,274935
166293,234119,274947
166296,234122,274952
166297,234123,274956
166298,234124,274956
166299,234125,274963
166302,234128,274971
166303,234129,274972
166304,234130,274972
166305,234131,274976
166306,234132,274977
166307,234133,274977
166332,234158,275067
166333,234159,275069
166390,234216,275229
166391,234217,275241
166392,234218,275244
166393,234219,275239
166394,234220,275243
166395,234221,275242
166396,234222,275238
166397,234223,275240
166481,234307,275347
166521,234347,269741
166567,234394,275439
166570,234397,275441
166614,234446,275580
166615,234447,275580
166616,234448,275581
166617,234449,275581
166618,234450,275582
166619,234451,275582
166620,234452,275583
166621,234453,275583
166622,234454,275584
166623,234455,275584
166624,234456,275585
166625,234457,275585
166626,234458,275586
166627,234459,275586
166628,234460,275587
166629,234461,275587
166630,234462,275588
166631,234463,275588
166632,234464,275589
166633,234465,275589
166634,234466,275590
166635,234467,275590
166636,234468,275591
166637,234469,275591
166638,234470,275592
166639,234471,275592
166640,234472,275593
166641,234473,275593
166642,234474,275594
166643,234475,275594
166644,234476,275595
166645,234477,275595
166646,234478,275596
166647,234479,275596
166648,234480,275597
166649,234481,275597
166650,234482,275598
166651,234483,275598
166652,234484,275599
166653,234485,275599
166654,234486,275600
166655,234487,275600
166656,234488,275601
166657,234489,275601
166658,234490,275602
166659,234491,275602
166660,234492,275603
166661,234493,275603
166663,234495,275630
166668,234500,275633
166680,234518,275645
166683,234521,275647
166687,234525,275649
166716,234554,275671
166717,234555,275671
166720,234559,275682
166721,234560,275682
166726,234566,275688
166733,234573,269833
166740,234580,275706
166746,234586,275729
166748,234588,275730
166759,234599,275833
166786,234626,275892
166787,234627,275893
166796,234636,13955
166826,234666,275957
166841,234681,14576
166842,234682,13952
166843,234683,13952
166851,234691,275991
166852,234692,275993
166853,234693,275993
166861,234701,276063
166862,234702,276063
166864,234704,13544
166865,234705,13982
166866,234706,14023
166867,234707,14022
166876,234716,13385
166877,234717,13353
166903,234743,276145
166904,234744,13246
166962,234802,276236
166963,234803,276242
167008,234848,34109
167009,234849,34109
167011,234851,276275
167012,234852,276275
167014,234854,276274
167024,234864,276337
167038,234878,276419
167081,234921,10805
167082,234922,276542
167083,234923,276542
167084,234924,276543
167085,234925,276543
167086,234926,276544
167087,234927,276544
167088,234928,276545
167089,234929,276545
167093,234933,10844
167105,234945,10837
167119,234959,276631
167120,234960,276632
167123,234963,10625
167141,234981,10750
167174,235015,22458
167198,101319,17142
167199,103955,22736
167201,235040,20503
167202,235041,13382
167203,235042,20517
167205,235044,276782
167206,235045,276782
167207,235046,276784
167208,235047,11811
167209,235048,11625
167210,235049,11726
167211,235050,22257
167212,235051,11702
167223,235062,11750
167224,235063,11816
167241,235080,11923
167254,235093,12556
167268,235107,22207
167269,235108,276877
167274,235113,13255
167276,235115,276895
167277,235116,276896
167283,235122,13959
167286,235175,276978
167287,235239,276978
167288,235173,276976
167289,235237,276976
167290,235174,276977
167291,235238,276977
167292,235176,276979
167293,235240,276979
167294,235177,276980
167295,235241,276980
167296,235178,276981
167297,235242,276981
167298,235179,276982
167299,235243,276982
167300,235180,276983
167301,235244,276983
167302,235181,276984
167303,235245,276984
167304,235182,276985
167305,235246,276985
167306,235183,276986
167307,235247,276986
167308,235184,276987
167309,235248,276987
167310,235185,276988
167311,235249,276988
167312,235186,276989
167313,235250,276989
167314,235187,276990
167315,235251,276990
167316,235188,276991
167317,235252,276991
167318,235125,276928
167319,235189,276928
167320,235126,276929
167321,235190,276929
167322,235127,276930
167323,235191,276930
167324,235128,276931
167325,235192,276931
167326,235129,276932
167327,235193,276932
167328,235130,276933
167329,235194,276933
167330,235131,276934
167331,235195,276934
167332,235132,276935
167333,235196,276935
167334,235133,276936
167335,235197,276936
167336,235134,276937
167337,235198,276937
167338,235135,276938
167339,235199,276938
167340,235136,276939
167341,235200,276939
167342,235137,276940
167343,235201,276940
167344,235138,276941
167345,235202,276941
167346,235139,276942
167347,235203,276942
167348,235140,276943
167349,235204,276943
167350,235141,276944
167351,235205,276944
167352,235142,276945
167353,235206,276945
167354,235143,276946
167355,235207,276946
167356,235144,276947
167357,235208,276947
167358,235145,276948
167359,235209,276948
167360,235146,276949
167361,235210,276949
167362,235147,276950
167363,235211,276950
167364,235148,276951
167365,235212,276951
167366,235149,276952
167367,235213,276952
167368,235150,276953
167369,235214,276953
167370,235151,276954
167371,235215,276954
167372,235152,276955
167373,235216,276955
167374,235153,276956
167375,235217,276956
167376,235154,276957
167377,235218,276957
167378,235155,276958
167379,235219,276958
167380,235156,276959
167381,235220,276959
167382,235157,276960
167383,235221,276960
167384,235158,276961
167385,235222,276961
167386,235159,276962
167387,235223,276962
167388,235160,276963
167389,235224,276963
167390,235161,276964
167391,235225,276964
167392,235162,276965
167393,235226,276965
167394,235163,276966
167395,235227,276966
167396,235164,276967
167397,235228,276967
167398,235165,276968
167399,235229,276968
167400,235166,276969
167401,235230,276969
167402,235167,276970
167403,235231,276970
167404,235168,276971
167405,235232,276971
167406,235169,276972
167407,235233,276972
167408,235170,276973
167409,235234,276973
167410,235171,276974
167411,235235,276974
167412,235172,276975
167413,235236,276975
167417,235256,18047
167418,235257,262766
167419,235258,262766
167421,235259,277132
167422,235260,277136
167435,235273,12930
167451,235289,277172
167452,235290,277174
167453,235291,277175
167454,235292,277178
167455,235293,277179
167472,235310,277198
167473,235311,277199
167488,235326,277313
167498,235336,22332
167501,235339,277329
167518,235356,277470
167519,235357,277470
167520,235358,18324
167521,235359,18308
167529,235367,18313
167535,235373,18321
167536,235374,277483
167537,235375,277484
167538,235376,277485
167539,235377,277486
167540,235378,277487
167541,235379,277488
167542,235380,277489
167543,235381,277490
167544,235382,277491
167545,235383,277492
167546,235384,277493
167547,235385,277494
167548,235386,277495
167549,235387,277496
167550,235388,277497
167551,235389,277498
167552,235390,277499
167553,235391,277500
167554,235392,277501
167555,235393,277502
167556,235394,277503
167557,235395,277504
167558,235396,18351
167559,235397,277507
167560,235398,277508
167561,235400,277508
167562,235401,18371
167567,235406,277519
167568,235407,277518
167582,235421,18383
167592,235431,277534
167593,235432,18370
167594,235433,18388
167595,235434,18388
167597,235435,18396
167598,235436,18755
167599,235437,18498
167600,235438,18463
167601,235439,18425
167602,235440,18483
167603,235441,18538
167604,237974,18537
167605,235443,277559
167606,235444,18296
167607,235445,18340
167608,235446,18411
167663,235501,277673
