ID,Name,ScriptBody,Flags,MissileCount
3204,Garrosh Raid - Arsenal - Fire AOE Missile - KJD,"local maxAngle = 30
local direction
local angle 

scale = 4*(((1-progress)/2)+0.5)

if (rand3-0.5)>0 then
	direction = 1
else
	direction = -1
end


if progress<(0.5) then 
	angle = progress*(rand1*maxAngle)*direction
else
	angle = (1-progress)*(rand1*maxAngle)*direction
end

transRight = angle*(startDistance/25)",0,1
3205,Blink Trail Frost/Fire,"local spread = 0.75
spread = spread * 2 * math.min(.5, 3 * (0.5 - math.abs(progress - 0.5)))

local startAngle = 360 * missileIndex / missileCount;
local maxRotation = 540

transAngle = startAngle + (progress * maxRotation)
transMag = spread;

local spinRate = 360
modelRoll = time * spinRate
",0,3
3210,Pitch Model 90,"modelPitch = 90
modelRoll = 0
modelYaw = 0",0,1
3211,Fountain (Very High),"local angle = 0
local maxMagnitude = startDistance * 1.5

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = -distanceToFirePos * (1 - progress)",0,1
3212,ak coin test,"progress = progress

--local transFront1 = (sin((progress+rand1)*1440)) * (progress * (5*rand2) + 13) - distanceToFirePos
--local transRight1 = -(cos((progress+rand1)*1440)) * (progress * (5*rand1) + 13)
--transUp = cos((progress+rand2)*(1600 + 1600*rand2)) * (progress + 2) + 4
--local progressmult = 1
--if progress > 0.5 then
--    local p = progress - 0.5
--    p = p/0.5
--    p = math.pow(p,4)
--    progressmult = 1 - p
--end


--transFront = progress-distanceToFirePos * .5
--transRight = transRight1 
 ",0,0
3214,Garrosh Raid - Arsenal - Lever State Ring 5 - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local radius = 2
local offset = totalDistance/2.5
local angle = (progress*360) + (rand1*360)
local factor = 1.5

noise1 = (noise1 * factor * 1)
transRight = ( cos(angle) * radius ) + noise1 + (progress*offset)
noise2 = (noise2 * factor * 2)
transFront = ( sin(angle) * radius ) + noise2

scale = ((1-progress)*5)*(progress*1)
speedOffset = (5*rand3) * (((1-progress)/2)+1)",0,5
3215,Garrosh Raid - Arsenal - Lever State Ring 4 - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local radius = 2
local offset = totalDistance/2.5
local angle = (progress*360) + (rand1*360)
local factor = 1.5

noise1 = (noise1 * factor * 1)
transRight = ( cos(angle) * radius ) + noise1 + (progress*offset)
noise2 = (noise2 * factor * 2)
transFront = ( sin(angle) * radius ) + noise2

scale = ((1-progress)*5)*(progress*1)
speedOffset = (5*rand3) * (((1-progress)/2)+1)",0,4
3216,Garrosh Raid - Arsenal - Lever State Ring 3 - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local radius = 2
local offset = totalDistance/2.5
local angle = (progress*360) + (rand1*360)
local factor = 1.5

noise1 = (noise1 * factor * 1)
transRight = ( cos(angle) * radius ) + noise1 + (progress*offset)
noise2 = (noise2 * factor * 2)
transFront = ( sin(angle) * radius ) + noise2

scale = ((1-progress)*5)*(progress*1)
speedOffset = (5*rand3) * (((1-progress)/2)+1)",0,3
3217,Garrosh Raid - Arsenal - Lever State Ring 2 - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local radius = 2
local offset = totalDistance/2.5
local angle = (progress*360) + (rand1*360)
local factor = 1.5

noise1 = (noise1 * factor * 1)
transRight = ( cos(angle) * radius ) + noise1 + (progress*offset)
noise2 = (noise2 * factor * 2)
transFront = ( sin(angle) * radius ) + noise2

scale = ((1-progress)*5)*(progress*1)
speedOffset = (5*rand3) * (((1-progress)/2)+1)",0,2
3218,Garrosh Raid - Arsenal - Lever State Ring 1 - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local radius = 2
local offset = totalDistance/2.5
local angle = (progress*360) + (rand1*360)
local factor = 1.5

noise1 = (noise1 * factor * 1)
transRight = ( cos(angle) * radius ) + noise1 + (progress*offset)
noise2 = (noise2 * factor * 2)
transFront = ( sin(angle) * radius ) + noise2

scale = ((1-progress)*5)*(progress*1)
speedOffset = (5*rand3) * (((1-progress)/2)+1)",0,1
3219,Garrosh Raid - Arsenal - Lever State Ring 6 - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local radius = 2
local offset = totalDistance/2.5
local angle = (progress*360) + (rand1*360)
local factor = 1.5

noise1 = (noise1 * factor * 1)
transRight = ( cos(angle) * radius ) + noise1 + (progress*offset)
noise2 = (noise2 * factor * 2)
transFront = ( sin(angle) * radius ) + noise2

scale = ((1-progress)*5)*(progress*1)
speedOffset = (5*rand3) * (((1-progress)/2)+1)",0,6
3220,Garrosh Raid - Arsenal - Lever Missiles to Machine - KJD,"local function sinapprox(v) local t = ((1.1*v/360)*0.5-math.floor((1.1*v/360)*0.5))*2-1 return -4*(t-t*math.abs(t)) end
local function exp(v) return math.pow(progress,v) end
local function parabola(a,b,m) return (4*m*((1-progress)*a)*((progress)*b)) end
local function noise(a) return (sinapprox(a)*sinapprox(a*3)*sinapprox(a*.54)*sinapprox(a*7)*sinapprox(a*12)*sinapprox(a*.5)) end
local function direction() local d=1 if (rand3-0.5)>0 then d=-1 end return d end

local startAngle
local maxAngle = 5
local minAngle = 3

scale = parabola(1,1.5,4)

local maxMagnitude = startDistance * 0.35
local angle = (direction()*(progress*180)) + (rand1*180)
local factor = 2

local noise1 = 4 * factor * noise((time+rand1*4)*50)
local noise2 = 5 * factor * noise((time+rand2*4)*50)
local noise3 = 2 * factor * noise((time+rand3*4)*50)

transRight = direction() * parabola(1,2,noise1+(5+5*rand2))
transUp = parabola(1,1,maxMagnitude) + parabola(1,1,noise2)
transFront = parabola(1,1,noise3)",0,1
3221,Garrosh Raid - Arsenal - Final Missiles from Boxes - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
     --return sin(v)
end

local progressSpeed = math.pow(progress,3) 
local progressMult = sinapprox(progress*180)*(1-progress)*2

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)

local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)

local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local angle = (rand1*180)-90
local maxMagnitude = startDistance * (.25+(rand2/4))

transAngle = angle
speedOffset = (3*rand3) * (((1-progress)/2)+1)
local factor = 2

noise1 = (noise1 * factor * 4)
transRight = sin(progressSpeed *540)*startDistance*math.pow(1-progressSpeed ,0.7)*0.5 + noise1
noise2 = (noise2 * factor * 6) + (((1 - progress) * 10) * (progress * 5))
transUp = (10*math.pow((1-sin(progress*90)),0.3+rand1/3) + 0.25) * progressMult + noise2
noise3 = (noise3 * factor * 4)
transFront = (-cos(progressSpeed *540)+1)*startDistance*math.pow(1-progressSpeed ,0.7)* 0.5 + noise3
",0,2
3222,Garrosh Raid - Arsenal - Console Halo - KJD,"local radius = (progress * totalDistance)

local curAngle = progress * 0
if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount)
	curAngle = curAngle + anglePerMissile * missileIndex
end

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)
scale = math.max(0.001, progress*(totalDistance*(5.5/35)))
speedAbs = (totalDistance/35)*10",0,8
3223,Garrosh Raid - Arsenal - Crate Energy to Lever Missiles - KJD,"local function sinapprox(v) local t = ((1.1*v/360)*0.5-math.floor((1.1*v/360)*0.5))*2-1 return -4*(t-t*math.abs(t)) end
local function exp(v) return math.pow(progress,v) end
local function parabola(a,b,m) return (4*m*((1-progress)*a)*((progress)*b)) end
local function noise(a) return (sinapprox(a)*sinapprox(a*3)*sinapprox(a*.54)*sinapprox(a*7)*sinapprox(a*12)*sinapprox(a*.5)) end
local function direction() local d=1 if (rand3-0.5)>0 then d=-1 end return d end

local factor = 3
local noise1 = 2 * factor * noise((time+rand1*4)*50)
local noise2 = 1 * factor * noise((time+rand2*4)*50)
local noise3 = 4 * factor * noise((time+rand3*4)*50)
local progressSpeed = math.pow( (1-math.pow(progress,1.5)) , math.max(1,startDistance/5) )
local progressMult = sinapprox((1-progress)*180)*((progress))*2

progress = exp(1)

transFront = parabola(1,2,noise1)
transRight = rand1 * direction() * parabola(2,1,1.25) + noise2
transUp = parabola(2,1,startDistance/15) + (noise3*(1-progress)) + parabola(1,1,parabola(1,1,1))

scale = 0.5+parabola(5,1,0.25)
speedOffset = (startDistance/10 * exp(2))",0,1
3224,"Spiral Vortex (2 Missiles, Tight Spiral)","local amp = math.pow(1-progress,1.2)*3


local p = 0
if time < 0.2 then
    p = 1-(time*5)
end

local u = 0
if time < 1 then
    u = 1-(time) 
end

local q = 0
if time < 0.25 then
    q = sin((time/0.25)*180)
end

local t = math.pow(progress,0.5)
local transFrontA = math.pow(progress,3)*distanceToFirePos-distanceToFirePos
local transFrontB = (sin(-time*180)*3-distanceToFirePos) * p 
transFront = t * transFrontA + (1-t) * transFrontB

transUp = (1-u)*(missileIndex*2-1)*cos(time*720)*amp*0.75 + q*1
transRight = (missileIndex*2-1)*sin(time*720)*amp

transUp = transUp + sin(progress*180)*1",0,2
3225,Garrosh Raid - Arsenal - Forcefield Missiles - KJD,"local function sinapprox(v)
	local t1 = 1.1*v/360
	local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
	return -4*(t2 - t2 * math.abs(t2))
end

local function parabola(a,b,m)
	return (4*m*((1-progress)*a)*((progress)*b))
end

local function noise(a)
	return (sinapprox(a)*sinapprox(a*3)*sinapprox(a*.54)*sinapprox(a*7)*sinapprox(a*12)*sinapprox(a*.5))
end

local direction 
if (rand3-0.5)>0 then direction = -1 else direction = 1 end

local distAdj = startDistance/10
local maxUp = startDistance/30
local radius = math.max(-startDistance,-15)
local rotation = (360*1.5) + (0.5*rand1*360)
local scaler = 1
local expIncrease,expReduction = 1.5,0.25
local factor = 2
local noise1 = 4 * factor * noise((time+rand1*4)*50)
local noise2 = 4 * factor * noise((time+rand2*4)*50)
local noise3 = 6 * factor * noise((time+rand3*4)*50)

speedScaler = 1/math.max(1,distAdj)
--local progressSpeed = math.pow( (1-math.pow(progress,expIncrease)) , math.max(1,distAdj) )
--local progressMult = sinapprox((1-progress)*180)*((progress))*2

--transRight = (direction * sin(progressSpeed*rotation)) * math.pow(1-progress,expReduction)
--transRight = (transRight * radius * math.pow(1-progressSpeed,expReduction) * scaler) + parabola(1,1.25,noise1)

--transFront = (-cos(progressSpeed*rotation)+1) * math.pow(1-progress,expReduction)
--transFront = (transFront * radius * math.pow(1-progressSpeed,expReduction) * scaler) + parabola(1,1.25,noise2)

transUp = parabola(1.25,2,maxUp) + (2*(1-(progress*progress))) --+ parabola(1,1,noise3) ",0,1
3226,Garrosh Raid - Arsenal - Heroic Spark Missile - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local maxMagnitude = 30
local angle = (progress*360) + (rand1*360)

transUp = (maxMagnitude * 4 * ((1-progress)*1.5) * ((progress)))",0,1
3227,Garrosh Raid - Arsenal - Heroic Spark Missile 2 - KJD,"local function sinapprox(v)
     local t1 = 1.1*v/360
     local t2 = (t1*0.5 - math.floor(t1*0.5))*2-1
     return -4*(t2 - t2 * math.abs(t2))
end

local t1 = (time+rand1*4)*50
local noise1 = sinapprox(t1)*sinapprox(t1*3)*sinapprox(t1*.54)*sinapprox(t1*7)*sinapprox(t1*12)*sinapprox(t1*.5)
local t2 = (time+rand2*4)*50
local noise2 = sinapprox(t2)*sinapprox(t2*3)*sinapprox(t2*.54)*sinapprox(t2*7)*sinapprox(t2*10)*sinapprox(t2*.5)
local t3 = (time+rand3*4)*50
local noise3 = sinapprox(t3)*sinapprox(t3*3)*sinapprox(t3*.54)*sinapprox(t3*7)*sinapprox(t3*10)*sinapprox(t3*.5)

local maxMagnitude = 30
local angle = (progress*360) + (rand1*360)

transAngle = angle
transMag = 1
transUp = (maxMagnitude * 4 * ((1-progress)*1.5) * ((progress)))",0,1
3228,Item - 5.4 Legendary Cloak - Physical DPS - Flurry Hunt,"local radius = 6
speedScalar = 0.2 + 1.6 * rand1

transRight = progress * rand3 * radius  * sin(rand2*360)
transFront = progress * rand3 * radius  * cos(rand2*360)
transUp = sin(progress*180)*0.5",0,15
3229,Garrosh Raid - Arsenal - Mogu Ritualist Summon - KJD,"local startAngle = 0
local degreesPerSec = 180

transFront = (5 * ((progress)*1) * ((1-progress)*2))
transUp = (1 * ((progress)*1) * ((1-progress)*30))
transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = (4 * ((progress)*1) * ((1-progress)*1))
scale = math.max((4*((progress)*1) * ((1-progress)*2)),0.75)",0,3
3230,Garrosh Raid - Arsenal - Console Halo Reverse - KJD,"local radius = ((1-progress) * totalDistance)

local curAngle = (1-progress) * 0
if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount)
	curAngle = curAngle + anglePerMissile * missileIndex
end

transFront = ((sin(curAngle) * radius) - distanceToFirePos)
transRight = (cos(curAngle) * radius)
scale = math.max(0.001, (1-progress)*(totalDistance*(5.5/35)))
speedAbs = (totalDistance/35)*10
modelYaw = 180",0,8
3232,Garrosh Raid - Arsenal - Crate Energy to Lever Missiles XL - KJD,"local function sinapprox(v) local t = ((1.1*v/360)*0.5-math.floor((1.1*v/360)*0.5))*2-1 return -4*(t-t*math.abs(t)) end
local function exp(v) return math.pow(progress,v) end
local function parabola(a,b,m) return (4*m*((1-progress)*a)*((progress)*b)) end
local function noise(a) return (sinapprox(a)*sinapprox(a*3)*sinapprox(a*.54)*sinapprox(a*7)*sinapprox(a*12)*sinapprox(a*.5)) end
local function direction() local d=1 if (rand3-0.5)>0 then d=-1 end return d end

local mag = startDistance * 0.15
local factor = 5
local scaler = 1
local noise1 = 2 * factor * noise((time+rand1*4)*50)
local noise2 = 1 * factor * noise((time+rand2*4)*50)
local noise3 = 2 * factor * noise((time+rand3*4)*50)
local radius = math.max(-startDistance/3,-5)
local rotation = (360*1.5) + (0.5*rand1*360)
local distAdj = startDistance/10
local expGrowth = 1.5
local expShrink = expGrowth/5
local progressSpeed = math.pow( (1-math.pow(progress,expGrowth)) , math.max(1,distAdj) )
local progressMult = sinapprox((1-progress)*180)*((progress))*2

transUp = parabola(1,1,mag) + (noise3 * math.pow(parabola(1,1,1),2))

transFront = (-cos(progressSpeed*rotation)+1) * math.pow(1-progress,expShrink) * math.max(1,parabola(10,1,0.25))
transFront = (transFront * radius * math.pow(1-progressSpeed,expShrink) * scaler) + parabola(1,1.25,noise1) + (noise1*exp(1))

transRight = (direction() * sin(progressSpeed*rotation)) * math.pow(1-progress,expShrink) * math.max(1,parabola(10,1,0.25))
transRight = (transRight * radius * math.pow(1-progressSpeed,expShrink) * scaler) + parabola(1,1.25,noise2) + (noise2*exp(1))

scale = parabola(5,1,0.25)
speedOffset = 0.75+(progress * progress)",0,1
