ID,EffectType,Effect,ParentSpellVisualKitID
631272,2,561491,223735
631273,5,175720,223735
631274,7,2119,223736
631275,2,561492,223736
631280,5,277481,212428
631281,2,561497,223736
631282,5,277486,212430
631283,2,561498,208625
631284,2,561499,208619
631285,2,561500,223737
631286,6,415246,223738
631287,2,561501,223738
631288,2,561502,223738
631289,5,277487,222345
631290,2,561503,223739
631291,5,277488,214693
631292,2,561504,223740
631293,5,277494,222343
631294,2,561505,223741
631295,2,561506,212628
631296,5,277495,222344
631297,2,561507,215949
631298,2,561508,215948
631299,5,277496,223742
631300,2,561509,217648
631301,2,561510,223743
631302,2,561511,223744
631303,6,415247,223745
631304,2,561512,223746
631305,6,415248,223747
631306,5,277501,223748
631308,6,415249,223749
631309,2,561514,223750
631310,6,415250,223750
631311,13,6984,223750
631312,6,415251,223751
631313,2,561515,223752
631314,2,561516,223753
631315,2,561517,223749
631316,6,415252,223754
631317,5,6425,223754
631318,5,133918,223755
631319,2,561518,223756
631320,5,196694,211116
631321,5,233585,211115
631322,12,6284,215607
631324,6,415253,223757
631325,5,277507,211272
631326,5,277509,211272
631327,5,277510,223755
631328,2,561519,223758
631329,5,277508,223759
631330,2,561520,212325
631331,5,275689,223760
631332,6,415254,213825
631333,2,561521,213825
631334,2,561522,213825
631335,1,372323,222568
631336,1,372324,222568
631337,1,372325,223761
631338,1,372326,223761
631339,5,277517,219694
631340,2,561523,223762
631341,5,277519,217408
631342,5,277524,217408
631343,5,277525,216351
631345,6,415255,223764
631346,5,277528,223763
631347,5,277517,211479
631349,6,415256,223765
631350,2,561524,223765
631351,6,415257,223766
631352,13,6985,223766
631353,5,277530,216360
631354,5,277531,216361
631355,5,277526,210594
631356,2,561525,223762
631357,5,175720,223762
631358,5,277530,223232
631359,5,277532,223767
631360,5,198238,211156
631361,5,277538,223535
631362,5,277539,223756
631364,5,277541,223537
631366,6,415258,223768
631367,5,277547,219857
631368,5,277544,219799
631369,5,277545,219799
631370,5,277548,219801
631371,6,415259,223769
631373,2,561526,223769
631374,5,296196,223769
631375,2,561527,223770
631376,5,275523,223770
631377,2,561528,212494
631378,5,275523,212494
631380,5,125355,219781
631381,5,277553,210653
631382,5,277551,219800
631383,5,277554,210654
631384,5,277555,213176
631385,5,277557,223771
631386,5,129934,223772
631387,5,277558,223773
631389,2,561529,223775
631390,5,129447,223775
631391,2,561530,223776
631392,2,561531,223777
631393,2,561532,223776
631394,2,561533,223662
631395,5,277559,223778
631396,5,277560,223778
631397,5,277561,223778
631398,2,561534,223774
631399,5,277562,210616
631400,2,561535,223779
631401,2,561536,223779
631402,6,415260,223779
631404,2,561538,223780
631405,5,277563,208915
631406,5,233617,208838
631407,2,561539,223781
631408,6,415261,223781
631409,2,561540,223781
631410,2,561541,223781
631411,6,415262,223782
631412,5,277540,223783
631413,5,277565,210618
631414,5,277566,210633
631415,2,561542,223784
631416,5,277567,217716
631417,2,561543,223785
631418,5,277574,217715
631419,2,561544,223786
631420,5,277576,210652
631421,5,271999,210644
631422,2,561545,215303
631423,2,561546,223787
631424,6,415263,223788
631427,2,561548,223790
631429,5,277580,223791
631430,6,415265,221011
631431,2,561549,223792
631432,2,561550,223792
631433,5,282746,223792
631434,5,277583,223348
631435,5,277581,218348
631436,12,6285,223793
631437,5,277586,218315
631438,5,277590,215584
631439,5,277591,218359
631440,5,277592,223351
631441,5,277593,223368
631442,2,561551,223794
631444,5,277593,217211
631445,5,277593,217419
631446,2,561553,223796
631447,5,277597,219648
631448,5,277600,215585
631449,12,6286,223797
631450,2,561554,223795
631451,2,561555,223798
631454,1,372328,223800
631455,2,561556,223800
631456,5,277602,211335
631457,5,277604,223801
631459,5,277605,218314
631460,6,415267,223802
631461,5,20223,223802
631462,2,561557,223802
631464,5,277403,213915
631466,5,277609,211550
631467,2,561558,223803
631468,5,275928,223803
631469,5,210320,223804
631470,5,277610,223805
631471,13,6987,223806
631472,5,277611,215907
631473,5,277613,211551
631474,5,277614,211551
631475,5,277612,215983
631479,13,6988,223809
631480,2,561560,223810
631481,5,277617,223369
631482,5,279541,223696
631483,5,277619,223370
631485,5,277622,220240
631486,5,277623,223365
631487,6,415269,223811
631488,6,415270,223812
631489,2,561561,223812
631490,2,561562,223813
631491,6,415271,223813
631492,2,561563,223813
631494,2,561564,223814
631495,6,415272,223814
631496,13,6989,223814
631499,2,561565,223815
631500,13,6990,223815
631502,5,277624,223816
631503,5,277608,208372
631504,5,277625,223813
631505,5,277627,223814
631506,5,277628,223815
631508,5,277629,217300
631509,5,277630,217301
631510,5,277631,217302
631511,5,277632,217304
631512,5,277633,208373
631513,10,1,222060
631514,6,415274,223819
631516,5,277635,222061
631518,5,277636,222063
631519,5,270680,223822
631520,2,561566,223822
631521,2,561567,223822
631522,2,561568,223822
631523,2,561569,223822
631524,5,277637,222147
631525,5,277638,222074
631526,6,415276,223823
631527,2,561570,223819
631528,5,277639,219449
631529,5,277640,223824
631530,2,561571,223825
631531,5,277641,223824
631535,5,277642,219853
631536,5,272723,219853
631538,2,561575,196661
631539,2,561576,223827
631540,2,561577,223828
631541,5,35265,223829
631542,2,561578,223829
631545,2,561581,223830
631546,5,276680,212354
631547,12,6287,223831
631548,12,6288,223832
631549,13,6991,223833
631550,13,6992,223834
631551,6,415278,223835
631552,5,272423,223835
631553,2,561582,223835
631554,5,277643,219843
631555,5,277644,219843
631556,5,277645,219848
631558,5,277647,219845
631560,5,277646,223836
631561,5,277649,220842
631562,5,277650,220843
631563,5,277651,220844
631564,5,277653,222978
631565,5,277655,222978
631566,5,277656,222978
631567,5,277657,222979
631568,2,561583,223837
631569,6,415279,223837
631570,5,277658,223837
631571,2,561584,223838
631572,6,415280,223838
631573,5,277659,223838
631574,5,277660,222981
631575,5,277662,222982
631576,5,277663,222983
631577,5,277664,222983
631578,5,277665,222983
631579,5,277666,222983
631580,5,277667,222983
631581,5,277668,222983
631582,5,277669,222983
631583,5,277670,222996
631584,5,277672,222990
631585,2,561585,223839
631586,6,415281,223839
631587,2,561586,223840
631588,5,277673,223839
631589,5,277675,223840
631592,13,6995,223841
631595,2,561588,223843
631596,2,561589,223844
631597,5,277676,220621
631598,2,561590,223845
631599,5,277678,220620
631600,5,277679,217935
631601,5,277680,217934
631602,5,277681,220393
631603,2,561591,223846
631604,5,277684,220393
631605,5,277686,220393
631606,5,277688,223847
631607,5,277690,223847
631608,5,277692,220394
631609,6,415282,223848
631610,6,415283,223849
631611,5,277694,220044
631612,6,415284,223850
631613,5,277696,208371
631614,5,277699,208502
631615,5,277697,218284
631616,5,277701,218287
631617,5,277702,223851
631618,5,277704,223852
631619,2,561592,223853
631620,2,561593,223854
631628,2,561596,223856
631629,2,561597,218817
631630,2,561598,223856
631631,2,561599,223857
631632,5,277706,208934
631633,5,277708,223858
631634,5,277709,223859
631635,2,561600,223860
631636,5,277709,208935
631637,5,277708,208936
631638,6,415288,223861
631639,2,561601,223861
631640,2,561602,223861
631641,2,561603,223861
631642,5,277713,211250
631643,6,415289,223862
631645,2,561604,223862
631646,2,561605,223862
631647,6,415290,223863
631648,2,561606,223863
631649,2,561607,223863
631650,5,277715,208497
631651,5,277719,219704
631652,2,561608,223719
631653,2,561609,213850
631654,5,88483,223864
631655,12,6289,223864
631656,1,372330,223864
631657,2,561610,223864
631659,5,276683,222417
631660,5,277723,208070
631661,5,279556,223856
631662,5,277720,212071
631663,5,277725,212072
631664,5,277726,213775
631665,5,277727,223865
631666,5,277730,216774
631667,5,229710,216783
631668,5,235519,217538
631669,5,235524,217539
631670,5,236030,223866
631671,5,277731,223497
631672,5,277734,207741
631673,5,229716,216809
631674,5,229706,216809
631675,5,240523,216811
631676,5,277738,207680
631677,5,277740,212087
631679,5,277742,223867
631680,5,277743,208511
631681,2,561612,223868
631682,5,277746,208506
631683,5,277748,223869
631684,5,277751,215797
631685,5,277754,215798
631686,5,277755,214675
631687,5,277756,218950
631688,5,277742,220401
631689,5,277748,223870
631690,6,415291,223871
631691,2,561613,223871
631692,5,277758,211198
631693,5,277761,207949
631694,5,277762,215374
631695,5,277763,209433
631696,13,6997,223872
631697,5,277764,216608
631698,5,277765,216607
631699,5,277767,214599
631700,5,234292,217569
631701,2,561614,223873
631702,2,561615,223874
631703,5,277769,222125
631704,2,561616,223875
631708,5,277771,222022
631709,5,277773,218792
631710,2,561620,223878
631711,2,561621,223879
631712,5,88483,223880
631717,2,561623,223881
631719,2,561624,223882
631720,5,277775,209399
631721,5,277776,209399
631722,5,277777,210792
631723,2,561625,223883
631724,5,277781,216637
631725,5,268972,216670
631726,5,236030,216671
631727,2,561626,223883
631728,2,561627,223884
631729,5,277782,204176
631730,2,561628,223885
631731,5,233617,216729
631732,5,236790,209474
631733,6,415293,223884
631734,5,236932,209473
631735,2,561629,223886
631736,5,277783,223887
631737,2,561630,223888
631738,13,6998,223841
631740,2,561631,223889
631741,2,561632,223890
631743,5,285620,223890
631744,2,561634,223890
631745,2,561635,223891
631746,6,415294,223891
631748,2,561637,223892
631749,5,277784,223893
631750,2,561638,223894
631751,2,561639,223894
631752,6,415295,223895
631753,5,147401,217610
631754,5,277785,216820
631755,2,561640,223895
631756,5,264405,223896
631757,2,561641,223896
631758,2,561642,223896
631759,5,277784,216819
631760,2,561643,223897
631761,6,415296,223879
631762,5,196640,217643
631763,2,561644,223898
631764,5,277790,217644
631765,5,277791,210813
631766,5,277793,208345
631767,2,561645,223896
631768,5,277797,208347
631769,2,561646,223890
631771,5,276867,223899
631772,5,277798,208412
631773,5,276867,221714
631774,2,561648,223890
631775,5,277800,220547
631776,2,561649,223900
631777,5,312277,223900
631778,5,277801,220546
631779,5,231779,220548
631781,5,277803,220549
631782,5,277802,221242
631783,5,277804,220569
631785,5,277806,220560
631786,5,277809,223901
631789,5,277810,220570
631790,2,561653,223902
631793,2,561655,223659
631794,2,561656,223659
631795,2,561657,223903
631796,2,561658,223904
631797,2,561659,223905
631798,2,561660,223906
631799,2,561661,223906
631800,2,561662,223906
631801,2,561663,223906
631802,5,277814,208891
631807,2,561668,223659
631809,5,272723,223743
631810,5,277816,223743
631811,5,277812,218355
631814,2,561671,223907
631815,2,561672,223908
631816,5,277817,218801
631820,2,561676,223909
631821,5,286645,223909
631822,2,561677,223909
631823,2,561678,223909
631824,2,561679,223909
631825,5,12121,223910
631826,3,85,223909
631827,5,277818,218799
631828,5,277819,219649
631830,5,277820,208218
631831,2,561680,218759
631832,5,193434,218759
631833,5,277821,208215
631835,2,561682,223912
631836,6,415297,223912
631837,5,277823,223913
631838,5,277824,223914
631841,2,561685,223734
631844,6,415298,223915
631845,2,561688,223915
631846,2,561689,223915
631847,6,415299,223916
631849,5,277827,208447
631851,2,561692,223918
631852,6,415300,223919
631853,2,561693,223919
631854,2,561694,223919
631855,2,561695,223919
631856,6,415301,223920
631857,2,561696,223920
631858,6,415302,223921
631859,2,561697,223921
631860,2,561698,223921
631865,5,276882,223053
631866,2,561703,223922
631868,5,277828,211216
631869,12,6291,215688
631871,2,561704,219777
631872,2,561705,223924
631873,5,277823,223925
631874,5,277824,223925
631875,2,561706,223926
631876,11,2030,223927
631877,5,277835,223928
631878,11,2441,223923
631879,5,277691,223928
631880,5,277839,223928
631881,5,277842,223928
631884,2,561709,223930
631885,2,561710,223931
631888,2,561713,223932
631889,2,561714,223933
631890,5,275296,223933
631891,2,561715,223933
631892,5,275298,223933
631895,12,6292,223934
631896,2,561718,223934
631897,2,561719,223934
631898,6,415303,223934
631899,2,561720,223935
631900,2,561721,223936
631902,2,561722,223911
631903,2,561723,223937
631904,2,561724,223937
631905,2,561725,223938
631906,5,277845,223939
631908,5,276901,221960
631910,5,277849,220264
631911,5,39219,223941
631912,2,561726,223941
631913,2,561727,223942
631914,1,372333,223942
631915,5,198238,223942
631916,5,277852,223290
631971,3,85,223890
631972,5,275576,221847
631973,5,275577,221847
631974,5,277860,220531
631975,5,229710,220521
631976,5,277866,220539
631977,5,277865,220539
631978,5,271726,220550
631980,5,229923,220550
631981,5,275312,223616
631982,5,279926,223621
631983,5,277869,223625
631985,5,277870,223626
631986,5,275312,223960
631988,5,275496,219111
631989,2,561760,223962
631990,6,415310,223963
631991,2,561761,223963
631992,2,561762,223963
631993,5,229926,218968
631994,2,561763,212801
631995,5,256600,218636
631996,5,228167,223964
631997,5,277883,218638
631998,5,277884,218639
631999,6,415311,223965
632001,6,415312,223966
632003,2,561765,223967
632004,2,561766,223965
632005,2,561767,223968
632006,2,561768,223965
632008,5,277886,212504
632011,6,415313,223969
632012,6,415314,223970
632013,5,277888,212549
632014,5,277888,223971
632015,5,277885,212544
632016,5,277893,212555
632017,2,561772,223972
632018,5,277894,208909
632019,5,277430,223973
632020,5,277430,223974
632021,2,561773,223975
632022,5,277900,212448
632023,5,277903,208910
632024,5,277904,208910
632025,5,277905,210434
632026,5,277905,223976
632027,5,277910,217976
632028,5,273346,217975
632029,2,561774,223977
632030,2,561775,223978
632031,2,561776,223978
632032,6,415315,223978
632033,2,561777,223978
632034,5,257307,223978
632035,5,277915,223976
632036,5,277906,212450
632038,6,415317,223980
632039,2,561778,223981
632040,2,561779,223982
632041,2,561780,223982
632043,5,257310,223982
632045,2,561782,223983
632046,5,257311,223983
632049,2,561785,223984
632050,5,257308,223984
632051,2,561786,223985
632052,5,257309,223985
632053,2,561787,223986
632054,5,313479,223986
632055,5,277919,223987
632056,5,277918,222641
632060,2,561789,223990
632061,5,277938,223047
632063,6,415321,223989
632064,5,277940,223991
632066,6,415322,223992
632068,2,561791,223993
632069,6,415323,223994
632070,2,561792,223994
632072,5,277941,223995
632073,2,561793,223996
632074,13,7000,223996
632076,2,561794,223997
632077,2,561795,223997
632078,6,415324,223998
632079,2,561796,223998
632080,6,415325,223999
632081,2,561797,224000
632082,11,876,224001
632083,2,561798,224002
632084,2,561799,224002
632086,2,561801,224003
632087,2,561802,224004
632088,2,561803,224005
632089,5,277950,214239
632091,5,277952,208486
632092,5,276052,220534
632093,5,277954,208518
632094,5,277957,220534
632095,5,277959,216838
632096,5,277963,216839
632097,2,561804,224006
632099,5,277964,218304
632100,5,277971,218304
632101,5,272533,216844
632102,5,277974,215375
632104,5,277964,217746
632105,5,277971,217746
632106,2,561806,224008
632107,5,258864,224008
632108,5,277975,221353
632109,2,561807,224009
632110,5,258864,224009
632111,5,272716,221355
632112,5,272723,221358
632113,2,561808,224010
632114,5,258864,224010
632115,2,561809,224011
632116,5,258864,224011
632117,2,561810,224012
632118,5,258864,224012
632119,5,277978,109868
632120,2,561811,223911
632121,6,415326,224013
632128,11,2442,223940
632129,2,561814,224015
632130,2,561815,224016
632132,2,561817,224017
632133,2,561818,224018
632134,2,561819,224019
632135,5,277951,214240
632136,6,415327,224020
632137,2,561820,224020
632139,2,561822,224013
632140,2,561823,224013
632141,2,561824,224021
632142,6,415328,224021
632146,2,561827,224023
632149,6,415330,224024
632150,2,561828,224025
632152,2,561829,224013
632154,2,561830,224019
632157,12,6297,224026
632158,2,561832,224026
632164,2,561836,224028
632165,2,561837,224028
632166,5,277987,211249
632171,13,7004,224031
632176,5,277988,211250
632181,13,7009,224027
632182,5,277725,212086
632183,5,277993,212086
632184,5,277995,212075
