ID,Name_lang,HordeName_lang,Charges,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],ItemVisual,Flags,Field_1_15_3_55112_009[0],Field_1_15_3_55112_009[1],Field_1_15_3_55112_009[2],Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
7242,Fan of Knives,,0,3,0,0,0,0,0,0,0,0,436608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7254,Sebacious Poison,,0,1,0,0,30,0,0,30,0,0,439471,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7255,Numbing Poison,,0,1,0,0,30,0,0,30,0,0,439472,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7256,Atrophic Poison,,0,1,0,0,30,0,0,30,0,0,439473,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7257,Improved Swipe,,0,3,3,0,0,0,0,0,0,0,415452,439510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7258,Tree of Life,,0,3,0,0,0,0,0,0,0,0,439766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7259,Starfall,,0,3,0,0,0,0,0,0,0,0,439768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7261,Fresh Meat,,0,3,3,0,0,0,0,0,0,0,440493,440484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7262,Sudden Death,,0,3,3,0,0,0,0,0,0,0,440495,440113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7263,Shockwave,,0,3,0,0,0,0,0,0,0,0,440497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7264,Resourcefulness,,0,3,3,0,0,0,0,0,0,0,440558,440529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7265,Improved Volley,,0,3,3,0,0,0,0,0,0,0,440561,440520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7266,Hit and Run,,0,3,3,0,0,0,0,0,0,0,440564,440533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7267,Feral Spirit,,0,3,0,0,0,0,0,0,0,0,440631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7268,"Storm, Earth, and Fire",,0,3,3,0,0,0,0,0,0,0,440633,440569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7269,Shield of Righteousness,,0,3,0,0,0,0,0,0,0,0,440789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7270,Shock and Awe,,0,3,3,0,0,0,0,0,0,0,440791,462834,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7271,Righteous Vengeance,,0,3,3,0,0,0,0,0,0,0,440794,440672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7272,Frozen Orb,,0,3,0,0,0,0,0,0,0,0,440859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7273,Damaged Rune,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7274,Damaged Rune,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7275,Infernal Armor,,0,3,0,0,0,0,0,0,0,0,440927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7324,+20 Attack Power,,0,3,0,0,0,0,0,0,0,0,446450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7325,+9 Spell Damage and Healing,,0,3,0,0,0,0,0,0,0,0,446458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7326,+18 Healing Spells,,0,3,0,0,0,0,0,0,0,0,446470,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7327,Cleaned,,0,3,0,0,0,0,0,0,0,0,446640,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7328,+15 Attack Power,,0,3,0,0,0,0,0,0,0,0,446450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7480,+3 Stamina,,0,3,0,0,0,0,0,0,0,0,7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7481,+3 Intellect,,0,3,0,0,0,0,0,0,0,0,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7482,+4 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7483,+7 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7484,+3 Strength,,0,3,0,0,0,0,0,0,0,0,7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7485,+3 Agility,,0,3,0,0,0,0,0,0,0,0,7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7486,+16 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7487,+14 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7488,+31 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7489,+19 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7491,Skull Bash,,0,3,0,0,0,0,0,0,0,0,415759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7492,Lacerate,,0,3,0,0,0,0,0,0,0,0,415760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7499,Light's Grace,,0,3,3,0,0,0,0,0,0,0,429243,428909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7507,Sword Specialization,,0,3,0,0,0,0,0,0,0,0,442813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7508,Axe Specialization,,0,3,0,0,0,0,0,0,0,0,442876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7509,Mace Specialization,,0,3,0,0,0,0,0,0,0,0,442881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7510,Dagger Specialization,,0,3,0,0,0,0,0,0,0,0,442887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7511,Fist Weapon Specialization,,0,3,0,0,0,0,0,0,0,0,442890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7512,Ranged Weapon Specialization,,0,3,0,0,0,0,0,0,0,0,442891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7513,Pole Weapon Specialization,,0,3,0,0,0,0,0,0,0,0,442892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7514,Arcane Specialization,,0,3,0,0,0,0,0,0,0,0,442893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7515,Fire Specialization,,0,3,0,0,0,0,0,0,0,0,442894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7516,Frost Specialization,,0,3,0,0,0,0,0,0,0,0,442895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7517,Nature Specialization,,0,3,0,0,0,0,0,0,0,0,442896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7518,Shadow Specialization,,0,3,0,0,0,0,0,0,0,0,442897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7519,Holy Specialization,,0,3,0,0,0,0,0,0,0,0,442898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7520,Feral Combat Specialization,,0,3,0,0,0,0,0,0,0,0,453622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7541,Void Plague,,0,3,0,0,0,0,0,0,0,0,425211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7542,Occult Poison I,,0,1,0,0,30,0,0,30,0,0,458820,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7555,Defense Specialization,,0,3,0,0,0,0,0,0,0,0,459312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7560,Hot Streak,,0,3,3,0,0,0,0,0,0,0,401724,400624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7561,Rewind Time,,0,3,0,0,0,0,0,0,0,0,401734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7562,Divine Light,,0,3,3,0,0,0,0,0,0,0,409925,458860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7563,+25 Fire Resistance,,0,3,0,0,0,0,0,0,0,0,460962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7564,+30 Fire Resistance,,0,3,0,0,0,0,0,0,0,0,461127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7565,+101 HP,,0,3,0,0,0,0,0,0,0,0,461312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0
7566,Frostbrand 5,,0,1,0,0,0,0,0,0,0,0,16353,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7567,Flametongue 6,,0,3,3,0,100,0,0,100,0,0,436519,415138,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7568,Rockbiter 7,,0,3,0,0,0,0,0,0,0,0,16313,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7569,Windfury 4,,0,3,0,0,20,0,0,20,0,0,439431,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7588,Endless Rage,,0,3,3,0,0,0,0,0,0,0,403349,403218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7589,Power Word: Barrier,,0,3,0,0,0,0,0,0,0,0,425212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7590,Soul Siphon,,0,3,3,0,0,0,0,0,0,0,403863,403511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7591,Incinerate,,0,3,0,0,0,0,0,0,0,0,415750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7592,Damaged Rune,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7602,Conductive Shield Coating,,0,3,0,0,0,0,0,0,0,0,25111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7603,Law of Nature,,0,3,0,0,0,0,0,0,0,0,463873,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7613,Stamina +20/Intellect +10/Healing Spells +24,,0,3,0,0,0,0,0,0,0,0,468312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7614,Stamina +20/Hit +1%/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7615,Stamina +20/Strength +10/Agility +10,,0,3,0,0,0,0,0,0,0,0,468320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7616,Stamina +20/Strength +10/Defense +7,,0,3,0,0,0,0,0,0,0,0,468322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7617,Stamina +20/Agility +10/Hit +1%,,0,3,0,0,0,0,0,0,0,0,468324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7618,Stamina +20/Defense +7/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7619,Stamina +20/Strength +10/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7620,Stamina +20/Intellect +10/Healing Spells +22,,0,3,0,0,0,0,0,0,0,0,468331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7621,Stamina +20/Intellect +10/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7622,Stamina +20/Intellect +10/Healing Spells +22,,0,3,0,0,0,0,0,0,0,0,468341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7623,Stamina +20/Intellect +10/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7624,Stamina +20/Agility +10/Defense +7,,0,3,0,0,0,0,0,0,0,0,468345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7625,Stamina +20/Agility +10/Hit +1%,,0,3,0,0,0,0,0,0,0,0,468348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7626,Stamina +20/Strength +10/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7627,Stamina +20/Hit +1%/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7628,Stamina +20/Intellect +10/Healing Spells +22,,0,3,0,0,0,0,0,0,0,0,468358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7629,Stamina +20/Defense +7/Block Chance +2%,,0,3,0,0,0,0,0,0,0,0,468361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7630,Stamina +20/Hit +1%/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7631,Stamina +20/Hit +1%/Defense +7,,0,3,0,0,0,0,0,0,0,0,468367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7632,Stamina +20/Strength +10/Agility +10,,0,3,0,0,0,0,0,0,0,0,468372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7633,Stamina +20/Defense +7/Block Value +15,,0,3,0,0,0,0,0,0,0,0,468375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7634,Stamina +20/Intellect +10/Healing and Spell Damage +12,,0,3,0,0,0,0,0,0,0,0,468379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7635,Stamina +20/Agility +10/Strength +10,,0,3,0,0,0,0,0,0,0,0,468382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7636,Beast Mastery,,0,3,3,0,0,0,0,0,0,0,409962,409368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7637,Cobra Slayer,,0,3,3,0,0,0,0,0,0,0,409960,458393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7638,Healing Specialization,,0,3,0,0,0,0,0,0,0,0,468758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7639,Meditation Specialization,,0,3,0,0,0,0,0,0,0,0,468762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7642,Mark of Chaos,,0,3,3,0,0,0,0,0,0,0,440925,440892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7643,Decimation,,0,3,3,0,0,0,0,0,0,0,440923,440870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7644,Magnificent Trollshine,,0,3,0,0,0,0,0,0,0,0,471402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7645,Living Stats,,0,3,0,0,0,0,0,0,0,0,1213613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7646,Holy Damage +20,,0,3,0,0,0,0,0,0,0,0,1213619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7647,Arcane Damage +20,,0,3,0,0,0,0,0,0,0,0,1213625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7648,Spell Damage and Healing +10,,0,3,0,0,0,0,0,0,0,0,1213830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7649,Thorns +20,,0,3,0,0,0,0,0,0,0,0,1213834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7650,Enchanted Repellent,,0,3,0,0,0,0,0,0,0,0,1214006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7651,Occult Poison II,,0,1,0,0,30,0,0,30,0,0,1214170,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7655,+12 Spell Damage,,0,3,0,0,0,0,0,0,0,0,9417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7656,+9 Agility,,0,3,0,0,0,0,0,0,0,0,9099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7657,Scope (+10 Damage),,0,2,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7659,+$k1 Intellect,,0,5,0,0,9,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7660,+$k1 Spirit,,0,5,0,0,12,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7661,+$k1 Intellect and +$k2 Spirit,,0,5,5,0,6,5,0,6,5,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7662,+$k1 Spell Power,,0,5,0,0,65,0,0,65,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7663,+$k1 Stamina,,0,5,0,0,12,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7664,+$1220596M1% Critical Strike Chance,,0,3,0,0,0,0,0,0,0,0,1220596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7665,+$k1 Spell Power,,0,5,0,0,16,0,0,16,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7666,+$k1 Strength,,0,5,0,0,15,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7667,+$k1 Agility,,0,5,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7668,Tactician,,0,3,3,0,0,0,0,0,0,0,457652,1219956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7669,War Veteran,,0,3,3,0,0,0,0,0,0,0,457697,1219959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7670,Battle Forecaster,,0,3,3,0,0,0,0,0,0,0,457820,1219961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7671,Bloodseeker,,0,3,3,0,0,0,0,0,0,0,468072,1219963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7672,Titan,,0,3,3,0,0,0,0,0,0,0,468235,1219965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7673,Destroyer,,0,3,3,0,0,0,0,0,0,0,468236,1219967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7674,Deathbound,,0,3,3,0,0,0,0,0,0,0,1214159,1219969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7675,Sanguinist,,0,3,3,0,0,0,0,0,0,0,1214163,1219971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7676,Pristine Blocker,,0,3,3,0,0,0,0,0,0,0,457645,1219973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7677,Savage,,0,3,3,0,0,0,0,0,0,0,457646,1219975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7678,Pillar of Enmity,,0,3,3,0,0,0,0,0,0,0,457651,1219977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7679,Deflective Tendencies,,0,3,3,0,0,0,0,0,0,0,468065,1219979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7680,Swift Revenge,,0,3,3,0,0,0,0,0,0,0,468067,1219981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7681,Incessant Attacker,,0,3,3,0,0,0,0,0,0,0,468069,1219983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7682,Thunderbringer,,0,3,3,0,0,0,0,0,0,0,1214160,1219985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7683,Sentinel,,0,3,3,0,0,0,0,0,0,0,1214162,1219987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7685,Southpaw,,0,3,3,0,0,0,0,0,0,0,468452,1219989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7686,Gladiator,,0,3,3,0,0,0,0,0,0,0,468453,1219991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7687,Aftershock,,0,3,3,0,0,0,0,0,0,0,1214165,1219993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7688,Avoidant,,0,3,3,0,0,0,0,0,0,0,457329,1219995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7689,Toxicologist,,0,3,3,0,0,0,0,0,0,0,457339,1219997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7690,Executioner,,0,3,3,0,0,0,0,0,0,0,457344,1219999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7691,Opportunist,,0,3,3,0,0,0,0,0,0,0,467708,1220001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7692,Butcher,,0,3,3,0,0,0,0,0,0,0,467737,1220003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7693,Phantom,,0,3,3,0,0,0,0,0,0,0,467739,1220005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7694,Scoundrel,,0,3,3,0,0,0,0,0,0,0,1213713,1220007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7695,Thrill Seeker,,0,3,3,0,0,0,0,0,0,0,1213714,1220009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7696,Shiv Savant,,0,3,3,0,0,0,0,0,0,0,468436,1220011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7697,Stalker,,0,3,3,0,0,0,0,0,0,0,468438,1220013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7698,Efficient Striking,,0,3,3,0,0,0,0,0,0,0,1213763,1220015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7699,Knife Juggler,,0,3,3,0,0,0,0,0,0,0,457349,1220017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7700,Shadow Master,,0,3,3,0,0,0,0,0,0,0,457440,1220019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7701,Equilibrist,,0,3,3,0,0,0,0,0,0,0,457464,1220021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7702,Poised Brawler,,0,3,3,0,0,0,0,0,0,0,467746,1220024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7703,Black Belt,,0,3,3,0,0,0,0,0,0,0,467797,1220025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7704,Fencer,,0,3,3,0,0,0,0,0,0,0,467803,1220027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7705,Swashbuckler,,0,3,3,0,0,0,0,0,0,0,1213754,1220029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7706,Bloodthirsty,,0,3,3,0,0,0,0,0,0,0,1213759,1220031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7707,Transfusionist,,0,3,3,0,0,0,0,0,0,0,457548,1220033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7708,Refined Spells,,0,3,3,0,0,0,0,0,0,0,457549,1220036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7709,Decimator,,0,3,3,0,0,0,0,0,0,0,457553,1220037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7710,Rotbringer,,0,3,3,0,0,0,0,0,0,0,467917,1220039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7711,Malevolent,,0,3,3,0,0,0,0,0,0,0,467983,1220041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7712,Shadowmancer,,0,3,3,0,0,0,0,0,0,0,467988,1220043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7713,Chaos Harbinger,,0,3,3,0,0,0,0,0,0,0,1214085,1220045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7714,Arsonist,,0,3,3,0,0,0,0,0,0,0,1214087,1220047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7715,Infernal Shepherd,,0,3,3,0,0,0,0,0,0,0,468446,1220049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7716,Demonlord,,0,3,3,0,0,0,0,0,0,0,468447,1220051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7717,Demonic Exorcist,,0,3,3,0,0,0,0,0,0,0,457571,1220053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7718,Pain Siphon,,0,3,3,0,0,0,0,0,0,0,457572,1220055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7719,Flamewraith,,0,3,3,0,0,0,0,0,0,0,457642,1220057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7720,Fleshfeaster,,0,3,3,0,0,0,0,0,0,0,468028,1220059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7721,Abyssal Essence,,0,3,3,0,0,0,0,0,0,0,468046,1220061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7722,Voidborne,,0,3,3,0,0,0,0,0,0,0,468061,1220063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7723,Umbral Blade,,0,3,3,0,0,0,0,0,0,0,1214091,1220065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7724,Ritualist,,0,3,3,0,0,0,0,0,0,0,1214095,1220067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
