ID,ModelName,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,ObjectEffectPackageID,OverrideLootEffectScale,OverrideNameScale,Field_1_15_4_56400_006
10060,world\expansion03\doodads\uldum\pillars\uldum_pillar_brick_01.mdx,-0.273697,-0.404899,0.026013,0.273697,0.284473,0.178652,396583,0,0,0,0
10061,world\expansion03\doodads\uldum\flagstones\uldum_flagstone01.mdx,-1.170098,-1.18383,-0.144569,1.209129,1.208207,0.1443,368543,0,0,0,0
10064,world\expansion03\doodads\uldum\titan\uldum_titan_chest02.mdx,-8.398274,-10.955117,3.6E-05,8.39828,10.955056,10.31033,384744,0,0,0,0
10065,world\expansion01\doodads\generic\draenei\bed\draenei_bed01.mdx,0,0,0,0,0,0,192358,0,0,0,0
10066,world\generic\human\passive doodads\anchors\bootyanchor.mdx,0,0,0,0,0,0,197838,0,0,0,0
10067,WORLD\EXPANSION02\DOODADS\DRAGONBLIGHT\DB_DRAGONHEAD02.MDX,0,0,0,0,0,0,194499,0,0,0,0
10068,world\expansion03\doodads\twilighthammer\sand\twilightshammer_cage_sand01.mdx,0,0,0,0,0,0,376737,0,0,0,0
10069,world\generic\passivedoodads\ships\shipanimation\paddlewheel\icebreaker_paddlewheel.mdx,0,0,0,0,0,0,200041,0,0,0,0
10070,world\expansion02\doodads\ships\nd_icebreaker_ship_bg.mdx,0,0,0,0,0,0,243880,0,0,0,0
10071,world\expansion03\doodads\uldum\coffins\uldum_crypt_coffin_02.mdx,0,0,0,0,0,0,402151,0,0,0,0
10072,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORC_STREETSIGN_02.MDX,0,0,0,0,0,0,378580,0,0,0,0
10073,world\expansion03\doodads\worgen\items\worgen_flowersdry_01.mdx,0,0,0,0,0,0,305201,0,0,0,0
10074,world\expansion03\doodads\wildhammer\banner\wildhammer_banner_02.mdx,0,0,0,0,0,0,394339,0,0,0,0
10075,world\generic\ogre\passive doodads\ogremeatchains\ogremeatchain02.mdx,-0.200463,-0.248791,0.082594,0.483169,0.727166,5.708083,198994,0,0,0,0
10076,world\generic\ogre\passive doodads\ogremeatchains\ogremeatchain03.mdx,-0.200424,-0.219561,0.32328,0.336401,0.208244,5.708083,198995,0,0,0,0
10077,spells\collapsingstar.mdx,0,0,0,0,0,0,254266,0,0,0,0
10078,world\expansion03\doodads\uldum\statues\uldum_titan_statue07.mdx,0,0,0,0,0,0,440416,0,0,0,0
10079,world\expansion03\doodads\uldum\statues\uldum_titan_statue06.mdx,-15.04941,-10.494818,-11.262401,15.049403,10.494819,11.262395,440413,0,0,0,0
10080,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\WINTERORC\CURB\WINTERORC_METALCURB_06.MDX,0,0,0,0,0,0,362622,0,0,0,0
10081,WORLD\EXPANSION03\DOODADS\ULDUM\ELEVATORS\ULDUM_ELEVATOR_BURIALCHAMBER.MDX,-6.660834,-17.842276,-22.217863,6.686081,15.274732,27.024494,344268,0,0,0,0
10082,creature\flyingbomber\flyingbomber_02closedcanopy.mdx,0,0,0,0,0,0,396427,0,0,0,0
10083,creature\flyingbomber\flyingbomber_02.mdx,0,0,0,0,0,0,234612,0,0,0,0
10084,world\expansion03\doodads\pygmy\items\pygmy_warriorhelm.mdx,0,0,0,0,0,0,405440,0,0,0,0
10085,world\expansion03\doodads\deepholm\stalagtites\deepholm_stalagtite02.mdx,0,0,0,0,0,0,442066,0,0,0,0
10086,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MAGICSHOP_NEW_01.MDX,0,0,0,0,0,0,407199,0,0,0,0
10087,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_POISONS_NEW_01.MDX,0,0,0,0,0,0,407208,0,0,0,0
10088,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_STAVES_NEW_01.MDX,0,0,0,0,0,0,407212,0,0,0,0
10089,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_DAGGERS_NEW_01.MDX,0,0,0,0,0,0,407171,0,0,0,0
10090,world\expansion03\doodads\uldum\mirrors\uldum_mirror_sun_01.mdx,0,0,0,0,0,0,355685,0,0,0,0
10091,world\expansion03\doodads\deepholm\deepholm_rockwall.mdx,-8.291459,-14.156846,-19.346016,4.857461,8.964061,25.861658,419193,0,0,0,0
10092,world\expansion03\doodads\uldum\statues\uldum_jackal_statue_02.mdx,-0.594163,-0.824956,-0.063592,0.569836,0.936601,4.213631,406649,0,0,0,0
10093,world\generic\human\passive doodads\stormwind\stormwind_gravestone_03.mdx,0,0,0,0,0,0,364632,0,0,0,0
10094,world\expansion03\doodads\trogg\cage\trog_cage_01.mdx,0,0,0,0,0,0,436510,0,0,0,0
10095,WORLD\EXPANSION03\DOODADS\TOLBARAD\DOORS\TOLBARAD_DOOR_01.MDX,0,0,0,0,0,0,433873,0,0,0,0
10096,world\expansion03\doodads\uldum\bush\uldum_oasisbush_01b.mdx,0,0,0,0,0,0,366730,0,0,0,0
10097,world\expansion03\doodads\uldum\baskets\uldum_basket_02.mdx,0,0,0,0,0,0,409624,0,0,0,0
10098,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\BLACKIRON\BLACKIRONORC_CATAPULT_01.MDX,0,0,0,0,0,0,341891,0,0,0,0
10099,WORLD\EXPANSION02\DOODADS\FURBOLGS\FB_TOTEM01.MDX,-1.964383,-2.030825,-0.369464,2.118377,2.173378,6.326354,194719,0,0,0,0
10100,world\expansion03\doodads\tolvir\tolvir_backarmor_jackel.mdx,-1.139575,-0.440567,-0.228188,0.826807,0.440567,0.374105,443409,0,0,0,0
10101,world\expansion03\doodads\archaeology\tradeskill_archaeology_surveytool_green.mdx,-0.701456,-1.113748,-0.270804,0.701456,1.113749,2.138255,446003,0,0,0,0
10102,world\expansion03\doodads\archaeology\tradeskill_archaeology_surveytool_yellow.mdx,-0.701456,-1.113748,-0.270804,0.701456,1.113749,2.138255,446005,0,0,0,0
10103,world\expansion03\doodads\archaeology\tradeskill_archaeology_surveytool_red.mdx,-0.701456,-1.113748,-0.270804,0.701456,1.113749,2.304901,446004,0,0,0,0
10104,world\expansion03\doodads\tolvir\tolvir_helm_jackel.mdx,-0.671851,-0.340301,-0.47168,0.708865,0.333363,0.975751,443412,0,0,0,0
10105,world\generic\activedoodads\spellportals\mageportal_tolbarad.mdx,0,-1.548768,0.18975,0,1.548768,3.63441,436628,0,0,0,0
10106,world\expansion03\doodads\twilighthammer\lamppost\twilightshammer_crate01.mdx,-0.708917,-0.816429,0.000526,0.938549,0.846966,2.508786,325225,0,0,0,0
10107,WORLD\EXPANSION03\DOODADS\TOLBARAD\TOLBARAD_GATES_01.MDX,0,0,0,0,0,0,442068,0,0,0,0
10108,world\generic\orc\passive doodads\signs\orc_streetsign_01.mdx,0,0,0,0,0,0,378579,0,0,0,0
10110,spells\sunwell_fel_portal.mdx,0,0,0,0,0,0,166998,0,0,0,0
10111,spells\sunwell_fire_barrier_ext_center.mdx,0,0,0,0,0,0,307768,0,0,0,0
10112,world\expansion02\doodads\zuldrak\decorations\gundrak_coffin_01.mdx,0,0,0,0,0,0,244044,0,0,0,0
10113,world\replaceabletextureprops\guild\guildchest_horde01.mdx,-0.772174,-1.322261,-0.002371,0.795651,1.323251,1.71315,448518,0,0,0,0
10114,world\replaceabletextureprops\guild\guildchest_alliance01.mdx,-0.761819,-1.231467,-0.001311,0.830726,1.231499,1.424791,448517,0,0,0,0
10119,world\generic\gnome\passive doodads\pipes\gnomepipe02.mdx,-1.591943,-4.01452,-2.146085,1.754973,3.40727,5.615037,197737,0,0,0,0
10120,world\generic\gnome\passive doodads\pipes\gnomepipe03.mdx,0,0,0,0,0,0,197738,0,0,0,0
10121,world\generic\gnome\passive doodads\pipes\gnomepipe04.mdx,0,0,0,0,0,0,197739,0,0,0,0
10122,WORLD\EXPANSION03\DOODADS\TWINPEAKS\TWINPEAKS_DWARVEN_GATE_03.MDX,-1.113875,-4.913025,-0.142948,1.133959,4.913022,10.686072,412296,0,0,0,0
10123,WORLD\EXPANSION03\DOODADS\TWINPEAKS\TWINPEAKS_DWARVEN_GATE_01.MDX,-5.627916,-0.297699,-0.065014,5.627919,0.297153,13.740027,412274,0,0,0,0
10124,WORLD\EXPANSION03\DOODADS\TWINPEAKS\TWINPEAKS_DWARVEN_GATE_02.MDX,-4.830292,-1.184525,-0.182027,4.830289,1.187226,9.190131,412275,0,0,0,0
10125,world\khazmodan\wetlands\passivedoodads\dragonmawgates\dragonmawgate.mdx,-3.458637,-18.32046,-1.403416,8.157559,12.905112,50.803436,203515,0,0,0,0
10126,world\replaceabletextureprops\guild\guildcauldron_horde_01.mdx,-1.351734,-1.304555,-0.042864,1.351734,1.304555,1.950987,449110,0,0,0,0
10127,world\expansion03\doodads\twilighthammer\wagons\twilightshammer_wagon_01.mdx,-2.431446,-3.571235,-0.440954,2.454386,4.353909,6.564088,305647,0,0,0,0
10128,world\expansion03\doodads\twilighthammer\wagons\twilightshammer_wagon_02.mdx,0,0,0,0,0,0,338827,0,0,0,0
10129,WORLD\EXPANSION03\DOODADS\TOLBARAD\TOLBARAD_GATES_02.MDX,-4.839514,-0.970669,-6.911005,4.839509,0.522139,7.52158,448560,0,0,0,0
10130,WORLD\EXPANSION03\DOODADS\ULDUM\TREES\ULDUM_PALMTREE_04.MDX,0,0,0,0,0,0,388511,0,0,0,0
10131,WORLD\EXPANSION03\DOODADS\ULDUM\BEAMS\ULDUM_TITAN_MICRO_STARS_BEAM.MDX,0,0,0,0,0,0,448563,0,0,0,0
10132,WORLD\GENERIC\PASSIVEDOODADS\LIGHTS\GENERALTORCH01_EXTINGUISHED.MDX,0,0,0,0,0,0,341882,0,0,0,0
10133,WORLD\EXPANSION03\DOODADS\ULDUM\BEAMS\ULDUM_TITAN_MICRO_SUN_BEAM.MDX,0,0,0,0,0,0,448564,0,0,0,0
10134,WORLD\EXPANSION03\DOODADS\ULDUM\BEAMS\ULDUM_TITAN_MICRO_MOON_BEAM.MDX,0,0,0,0,0,0,448562,0,0,0,0
10135,WORLD\EXPANSION03\DOODADS\SKYWALL\DJINN\SKYWALL_DJINN_HEALING.MDX,-50.384937,-54.662617,-12.900215,58.74113,66.54179,94.3281,445679,0,0,0,0
10136,WORLD\EXPANSION03\DOODADS\SKYWALL\DJINN\SKYWALL_DJINN_FROST.MDX,0,0,0,0,0,0,442654,0,0,0,0
10137,WORLD\EXPANSION03\DOODADS\SKYWALL\DJINN\SKYWALL_DJINN_TORNADO.MDX,-56.292336,-52.082985,-10.857633,56.58634,53.36144,60.363785,445994,0,0,0,0
10138,world\blackrockv2\passivedoodads\blackrockv2_labroom_bloodvial_breaker01.mdx,0,0,0,0,0,0,384445,0,0,0,0
10139,world\blackrockv2\passivedoodads\blackrockv2_labroom_bloodvial_breaker02.mdx,0,0,0,0,0,0,384446,0,0,0,0
10140,world\expansion02\doodads\generic\vrykul\quest\vr_plants_03_q.mdx,0,0,0,0,0,0,195537,0,0,0,0
10141,spells\druid_wild_mushroom_01.mdx,0,0,0,0,0,0,397909,0,0,0,0
10142,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\LOSTISLES\GOBLIN_ESCAPEPOD_FIRE_ORANGE.MDX,0,0,0,0,0,0,317153,0,0,0,0
10143,world\wmo\dungeon\md_mountaincave\md_mushroomcave06.wmo,-247.32886,-99.786804,-31.969711,23.70237,86.49782,32.569008,111221,0,0,0,0
10146,world\expansion01\doodads\generic\tradeskill\jewelcrafting\jewelcraft_necklace01.mdx,0,0,0,0,0,0,242726,0,0,0,0
10147,spells\druid_wild_mushroom_02.mdx,0,0,0,0,0,0,397897,0,0,0,0
10148,world\expansion02\doodads\dalaran\tradeskill_fishing_01.mdx,0,0,0,0,0,0,243299,0,0,0,0
10149,world\expansion03\doodads\twilighthammer\magicaldevices\twilightshammer_magicaldevice_02air.mdx,0,0,0,0,0,0,317816,0,0,0,0
10150,world\expansion03\doodads\twilighthammer\magicaldevices\twilightshammer_magicaldevice_02fire.mdx,0,0,0,0,0,0,317818,0,0,0,0
10151,WORLD\GENERIC\TAUREN\PASSIVE DOODADS\SIGNS\TAURENSIGN_WARHARNESS.MDX,0,0,0,0,0,0,200520,0,0,0,0
10152,WORLD\EXPANSION03\DOODADS\ULDUM\TORCHES\ULDUM_TORCH_04.MDX,0,0,0,0,0,0,414221,0,0,0,0
10153,world\expansion03\doodads\twilighthammer\magicaldevices\twilightshammer_magicaldevice_04earth.mdx,0,0,0,0,0,0,317821,0,0,0,0
10154,world\expansion03\doodads\twilighthammer\lamppost\twilightshammer_pillar03.mdx,0,0,0,0,0,0,325766,0,0,0,0
10155,world\skillactivated\tradeskillnodes\pyrium_miningnode_normal.mdx,0,0,0,0,0,0,392622,0,0,0,0
10156,world\skillactivated\tradeskillnodes\pyrium_miningnode_rich.mdx,0,0,0,0,0,0,392624,0,0,0,0
10157,world\skillactivated\tradeskillnodes\elementium_miningnode_normal.mdx,0,0,0,0,0,0,394822,0,0,0,0
10158,world\skillactivated\tradeskillnodes\elementium_miningnode_rich.mdx,0,0,0,0,0,0,394823,0,0,0,0
10159,world\skillactivated\tradeskillnodes\obsidian_miningnode_normal.mdx,-1.366852,-1.249382,-1.007947,1.719012,1.160127,2.065927,392577,0,0,0,0
10160,world\skillactivated\tradeskillnodes\obsidian_miningnode_rich.mdx,0,0,0,0,0,0,392579,0,0,0,0
10161,spells\infernal_geo.mdx,0,0,0,0,0,0,166412,0,0,0,0
10162,WORLD\EXPANSION03\DOODADS\WORGEN\ITEMS\WORGEN_CAGE_02_ACTIVE.MDX,0,0,0,0,0,0,316692,0,0,0,0
10163,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STORMWIND\STORMWIND_MININGSHOP01.MDX,0,0,0,0,0,0,452153,0,0,0,0
10164,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STORMWIND\STORMWIND_ENCHANTINGSHOP01.MDX,0,0,0,0,0,0,452147,0,0,0,0
10165,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STORMWIND\STORMWIND_INSCRIPTIONSHOP01.MDX,0,0,0,0,0,0,452149,0,0,0,0
10166,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STORMWIND\STORMWIND_JEWELCRAFTINGSHOP01.MDX,0,0,0,0,0,0,452151,0,0,0,0
10167,WORLD\EXPANSION03\DOODADS\WORGEN\ITEMS\WORGEN_TROUGH.MDX,0,0,0,0,0,0,304185,0,0,0,0
10168,world\replaceabletextureprops\guild\guildcauldron_alliance_01.mdx,-1.316703,-1.304555,-0.042864,1.308879,1.304555,1.999582,449191,0,0,0,0
10169,world\expansion03\doodads\tolbarad\tolbarad_searchlight_03.mdx,0,0,0,0,0,0,399517,0,0,0,0
10170,WORLD\EXPANSION03\DOODADS\ULDUM\TORCHES\ULDUM_TORCH_03.MDX,0,0,0,0,0,0,404459,0,0,0,0
10171,spells\beamtarget_onground.mdx,0,0,0,0,0,0,253566,0,0,0,0
10172,spells\moonbeam_impact_base.mdx,0,0,0,0,0,0,166590,0,0,0,0
10173,world\expansion01\doodads\generic\ogre\rocks\om_rock_01.mdx,0,0,0,0,0,0,192668,0,0,0,0
10174,world\lordaeron\aeriepeaks\passivedoodads\boulders\aerieboulder01.mdx,0,0,0,0,0,0,203558,0,0,0,0
10175,spells\boulder_missile.mdx,0,0,0,0,0,0,165756,0,0,0,0
10176,creature\bouldergiant\bouldergiant.mdx,0,0,0,0,0,0,377274,0,0,0,0
10177,world\kalimdor\hyjal\boulders\hyjal_bouldera01.mdx,0,0,0,0,0,0,330853,0,0,0,0
10178,world\expansion01\doodads\generic\ancientorc\barrel\ao_barrel01.mdx,0,0,0,0,0,0,191787,0,0,0,0
10179,world\generic\human\passive doodads\crates\crategrainopen.mdx,0,0,0,0,0,0,198161,0,0,0,0
10180,WORLD\EXPANSION03\DOODADS\TOLBARAD\DOORS\TOLBARAD_DOOR_02.MDX,-2.783852,-0.358381,-0.053614,2.735689,0.365708,8.001787,433874,0,0,0,0
10181,world\khazmodan\ironforge\passivedoodads\throne\dwarventhrone01.mdx,0,0,0,0,0,0,203241,0,0,0,0
10182,world\generic\orc\passive doodads\tailoring\boots\orcboots03.mdx,0,0,0,0,0,0,199365,0,0,0,0
10184,WORLD\EXPANSION03\DOODADS\PYGMY\COOKPOT\PYGMY_COOKPOT_01.MDX,0,0,0,0,0,0,310679,0,0,0,0
10185,WORLD\WMO\KALIMDOR\BUILDINGS\NIGHTELF2STORY\DSNIGHTELF2STORY.WMO,-27.744778,-28.08764,-0.027781,38.708813,27.70384,33.093746,112828,0,0,0,0
10187,WORLD\GENERIC\DWARF\PASSIVE DOODADS\EXCAVATIONTENTPAVILLIONRUINED\EXCAVATIONTENTPAVILLIONRUINED01.MDX,0,0,0,0,0,0,197385,0,0,0,0
10188,WORLD\GENERIC\DWARF\PASSIVE DOODADS\GUNRACKS\GUNRACK02A.MDX,0,0,0,0,0,0,197402,0,0,0,0
10189,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\LANTERNS\GENERALLANTERN02.MDX,0,0,0,0,0,0,198328,0,0,0,0
10190,WORLD\GENERIC\DWARF\PASSIVE DOODADS\GUNRACKS\GUNRACK02B.MDX,0,0,0,0,0,0,197403,0,0,0,0
10191,WORLD\EXPANSION03\DOODADS\ULDUM\STATUES\ULDUM_FALCON_01.MDX,0,0,0,0,0,0,397154,0,0,0,0
10192,WORLD\EXPANSION03\DOODADS\ULDUM\STATUES\ULDUM_AMMUNAE_STATUE_02.MDX,0,0,0,0,0,0,394993,0,0,0,0
10193,WORLD\EXPANSION03\DOODADS\ULDUM\FARMING\ULDUM_FARMING_02.MDX,0,0,0,0,0,0,350307,0,0,0,0
10194,WORLD\EXPANSION03\DOODADS\ULDUM\FARMING\ULDUM_FARMING_03.MDX,0,0,0,0,0,0,348571,0,0,0,0
10195,WORLD\GENERIC\ORC\PASSIVE DOODADS\BARRELSANDCRATES\ORCCRATE01.MDX,-0.43571,-0.763771,0.000998,0.421911,0.771698,0.500998,199094,0,0,0,0
10196,world\generic\human\passive doodads\books\book_dwarf_darkiron_01.mdx,0,0,0,0,0,0,375545,0,0,0,0
10201,world\expansion03\doodads\uldum\sacks\uldum_sack_10.mdx,0,0,0,0,0,0,428634,0,0,0,0
10202,world\expansion01\doodads\generic\ogre\weapons\om_weaponrack_01.mdx,0,0,0,0,0,0,192686,0,0,0,0
10203,world\expansion03\doodads\uldum\heads\uldum_head_wall_01.mdx,-1.690943,-12.00623,-17.687366,12.975729,12.009352,20.07772,321713,0,0,0,0
10204,world\expansion03\doodads\uldum\sacks\uldum_sack_11.mdx,0,0,0,0,0,0,428635,0,2,0,0
10205,world\generic\passivedoodads\hides\hidestack02.mdx,0,0,0,0,0,0,199796,0,0,0,0
10206,world\expansion03\doodads\uldum\sacks\uldum_sack_09.mdx,0,0,0,0,0,0,428633,0,0,0,0
10208,world\expansion03\doodads\uldum\heads\uldum_head_god_01.mdx,-1.690943,-11.994658,-18.8652,12.975728,12.020437,19.289003,327004,0,0,0,0
10209,world\expansion02\doodads\dalaran\tradeskill_tailoring_01.mdx,0,0,0,0,0,0,243306,0,0,0,0
10215,WORLD\EXPANSION03\DOODADS\BATTLEOFGILNEAS\WORGEN_GATE_WOOD_01.MDX,-0.356671,-3.269064,-0.103473,0.24145,3.326248,2.528541,458267,0,0,0,0
10216,world\generic\human\passive doodads\armor\armorhelmgreenflat.mdx,0,0,0,0,0,0,197873,0,0,0,0
10217,world\expansion03\doodads\uldum\mirrors\uldum_mirror02.mdx,0,0,0,0,0,0,354498,0,0,0,0
10218,world\expansion01\doodads\generic\draenei\graveyard\dr_tombstone01.mdx,0,0,0,0,0,0,192424,0,0,0,0
10219,world\expansion03\doodads\uldum\tombstones\uldum_tombstone_08.mdx,0,0,0,0,0,0,402163,0,0,0,0
10220,world\expansion03\doodads\uldum\tombstones\uldum_tombstone_07.mdx,0,0,0,0,0,0,402162,0,0,0,0
10221,world\expansion03\doodads\tolbarad\tolbarad_searchlight_03_nocollision.mdx,0,0,0,0,0,0,458268,0,0,0,0
10223,world\expansion03\doodads\worgen\windows\worgen_windowanimated_05.mdx,0,0,0,0,0,0,310881,0,0,0,0
10227,world\khazmodan\ironforge\passivedoodads\trees\wintertree02.mdx,0,0,0,0,0,0,203286,0,0,0,0
10230,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\ITEMS\GOBLIN_KEZAN_WARNING_SIGN_03.MDX,0,0,0,0,0,0,325262,0,0,0,0
10231,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\ITEMS\GOBLIN_KEZAN_WARNING_SIGN_01.MDX,0,0,0,0,0,0,325249,0,0,0,0
10232,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\TENTS\GOBLIN_KEZAN_TELEGRAPHPOLE_STOPLIGHT_01.MDX,0,0,0,0,0,0,320496,0,0,0,0
10233,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\ITEMS\GOBLIN_KEZAN_WARNING_SIGN_02.MDX,0,0,0,0,0,0,325250,0,0,0,0
10234,world\generic\human\passive doodads\stormwind\stormwind_trellis_02.mdx,0,0,0,0,0,0,360963,0,0,0,0
10235,world\generic\goblin\passivedoodads\lostisles\goblin_banner_hanging_01.mdx,0,0,0,0,0,0,394813,0,0,0,0
10236,world\expansion02\doodads\generic\scourge\sc_tools_table.mdx,0,0,0,0,0,0,243613,0,0,0,0
10237,world\generic\undead\passive doodads\undeadtoolstable\undead_tools_table.mdx,0,0,0,0,0,0,200786,0,0,0,0
10238,WORLD\AZEROTH\DUSKWOOD\PASSIVEDOODADS\TOMBS\TOMBSTONE08.MDX,0,0,0,0,0,0,189535,0,0,0,0
10239,world\generic\goblin\passivedoodads\beanbags\goblin_beanbag_02.mdx,0,0,0,0,0,0,372206,0,0,0,0
10240,world\generic\goblin\passivedoodads\beanbags\goblin_beanbag_04.mdx,0,0,0,0,0,0,372695,0,0,0,0
10241,world\expansion03\doodads\generic\horde_taskboard.mdx,0,0,0,0,0,0,418794,0,0,0,0
10242,world\expansion03\doodads\uldum\oasiswhiteflowers\uldum_oasiswhiteflower06.mdx,0,0,0,0,0,0,436511,0,0,0,0
10243,creature\yoggsaron\cataclysm_tentacle.mdx,0,0,0,0,0,0,412502,0,0,0,0
10244,world\expansion03\doodads\lostisles\bushes\lostisles_carnivorousplant01.mdx,0,0,0,0,0,0,311029,0,0,0,0
10245,world\expansion03\doodads\lostisles\bushes\lostisles_carnivorousplant_02.mdx,0,0,0,0,0,0,311703,0,0,0,0
10246,creature\lostisles_carnivorousplant\lostisles_carnivorousplant01_creature.mdx,0,0,0,0,0,0,314949,0,0,0,0
10247,spells\missile_bomb_static.mdx,0,0,0,0,0,0,308826,0,0,0,0
10248,world\expansion01\doodads\generic\ogre\stonehenge\om_stonehenge_03.mdx,0,0,0,0,0,0,192679,0,0,0,0
10249,world\skillactivated\tradeskillnodes\bush_dragonsteeth.mdx,0,0,0,0,0,0,459133,0,0,0,0
10250,world\generic\nightelf\passive doodads\pottery\elvenpottery04.mdx,0,0,0,0,0,0,198804,0,0,0,0
10251,world\expansion03\doodads\uldum\pots\uldum_pot_01.mdx,0,0,0,0,0,0,427255,0,0,0,0
10252,world\expansion03\doodads\uldum\urns\uldum_urn_02.mdx,0,0,0,0,0,0,405305,0,0,0,0
10253,world\expansion03\doodads\uldum\urns\uldum_urn_01.mdx,0,0,0,0,0,0,404989,0,0,0,0
10254,world\generic\human\passive doodads\oilpuddle\oil_puddle_01.mdx,0,0,0,0,0,0,332859,0,0,0,0
10255,world\skillactivated\tradeskillnodes\bush_azsharasveil.mdx,-0.403558,-0.364814,-0.051872,0.275862,0.354809,1.33773,456452,0,0,0,0
10256,world\skillactivated\tradeskillnodes\bush_cinderbloom.mdx,0,0,0,0,0,0,457443,0,0,0,0
10257,world\skillactivated\tradeskillnodes\bush_stormvine.mdx,-0.673516,-0.797489,-0.116922,0.350502,0.563332,1.306182,454529,0,0,0,0
10258,world\skillactivated\tradeskillnodes\bush_twilightjasmine.mdx,0,0,0,0,0,0,458210,0,0,0,0
10259,world\skillactivated\tradeskillnodes\bush_whiptail01.mdx,0,0,0,0,0,0,458931,0,0,0,0
10260,world\expansion03\doodads\generic\alliance_taskboard.mdx,0,0,0,0,0,0,423631,0,0,0,0
10261,creature\lasherorchid\lasherorchid.mdx,0,0,0,0,0,0,124765,0,0,0,0
10262,creature\pumpkinsoldier\pumpkinsoldier.mdx,0,0,0,0,0,0,125444,0,0,0,0
10263,WORLD\EXPANSION03\DOODADS\GENERIC\ALLIANCE_SUBMARINE_DOOR.MDX,-1.852004,-3.426972,-0.789396,1.000716,3.44777,7.483911,460731,0,0,0,0
10264,WORLD\EXPANSION03\DOODADS\TOLVIR\TOLVIR_CITY_DOME01.MDX,-468.11188,-419.9757,-3.202237,468.60904,419.73578,495.3759,458801,0,0,0,0
10265,WORLD\EXPANSION03\DOODADS\DEEPHOLM\DEEPHOLM_ROCKDOOR_BREAK.MDX,-24.938227,-14.542886,-9.789906,23.07338,10.480148,32.105553,445669,0,0,0,0
10266,world\skillactivated\tradeskillnodes\bush_heartblossom.mdx,-0.233063,-0.208685,-0.043568,0.281155,0.20476,0.302756,458032,0,0,0,0
10267,spells\boneguardrockspike.mdx,0,0,0,0,0,0,367608,0,0,0,0
10268,spells\boneguardspike.mdx,0,0,0,0,0,0,341893,0,0,0,0
10270,world\goober\g_cauldron_red.mdx,0,0,0,0,0,0,200949,0,0,0,0
10271,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STORMWIND\STORMWIND_GRAVESTONE_09.MDX,0,0,0,0,0,0,364639,0,0,0,0
10272,world\wmo\transports\wmo_elevators\abyssal_jellyfish_elevator_transport.wmo,-22.246103,-22.833261,-0.836503,31.046103,29.095785,8.693895,454429,0,0,0,0
10273,WORLD\EXPANSION03\DOODADS\ULDUM\LIGHTMACHINES\ULDUM_LIGHTMACHINE_01.MDX,0,0,0,0,0,0,333562,0,0,0,0
10274,WORLD\EXPANSION03\DOODADS\ULDUM\BEAMS\ULDUM_LASERBEAMS_04.MDX,-115.56548,7.082987,37.223152,-0.482852,169.43925,124.66248,456426,0,0,0,0
10275,WORLD\EXPANSION03\DOODADS\ULDUM\BEAMS\ULDUM_LASERBEAMS_02.MDX,-115.39746,6.183431,13.827244,127.76998,159.55034,122.96879,456424,0,0,0,0
10276,WORLD\EXPANSION03\DOODADS\ULDUM\BEAMS\ULDUM_LASERBEAMS_03.MDX,-115.58853,-164.44614,39.01987,-0.737072,-8.007766,124.06759,456425,0,0,0,0
10277,world\expansion03\doodads\deepholm\minerals\deepholm_mineralcrystal02_chalk.mdx,0,0,0,0,0,0,392116,0,0,0,0
10278,world\expansion03\doodads\deepholm\minerals\deepholm_mineralcrystal02_silver.mdx,0,0,0,0,0,0,392120,0,0,0,0
10279,world\expansion03\doodads\deepholm\minerals\deepholm_mineralcrystal02_blue.mdx,0,0,0,0,0,0,392115,0,0,0,0
10280,world\generic\goblin\passivedoodads\bbq\goblin_bbq_01_nocollision.mdx,0,0,0,0,0,0,461240,0,0,0,0
10281,world\expansion03\doodads\worgen\items\worgen_cauldron_01_nocollision.mdx,0,0,0,0,0,0,461266,0,0,0,0
10282,world\generic\goblin\passivedoodads\food\goblin_bucketofood_01_nocollision.mdx,0,0,0,0,0,0,461241,0,0,0,0
10283,world\expansion03\doodads\deepholm\minerals\deepholm_mineralcrystal02_orange.mdx,0,0,0,0,0,0,392118,0,0,0,0
