ID,ComponentSection,MaterialResourcesID,ItemDisplayInfoID
1326886,6,830954,682798
1326887,6,830948,682799
1326888,7,830947,682799
1326889,1,830949,682800
1326890,0,832036,682801
1326891,1,830952,682801
1326892,2,830953,682801
1326893,3,830951,682803
1326894,4,830950,682803
1326895,4,830946,682805
1326896,5,830945,682805
1326897,3,830964,682807
1326898,4,830963,682807
1326899,5,830970,682807
1326900,6,830969,682807
1326901,4,830959,682808
1326902,5,830958,682808
1326903,5,830968,682809
1326904,6,830967,682809
1326905,6,830961,682810
1326906,7,830960,682810
1326907,1,830962,682811
1326908,0,832037,682812
1326909,1,830965,682812
1326910,2,830966,682812
1326911,3,830964,682814
1326912,4,830963,682814
1326913,4,830959,682816
1326914,5,830958,682816
1326915,3,830977,682818
1326916,4,830976,682818
1326917,5,830983,682818
1326918,6,830982,682818
1326919,4,830972,682819
1326920,5,830971,682819
1326921,5,830981,682820
1326922,6,830980,682820
1326923,6,830974,682821
1326924,7,830973,682821
1326925,1,830975,682822
1326926,0,832038,682823
1326927,1,830978,682823
1326928,2,830979,682823
1326929,3,830977,682825
1326930,4,830976,682825
1326931,4,830972,682827
1326932,5,830971,682827
1326933,3,830990,682829
1326934,4,830989,682829
1326935,5,830996,682829
1326936,6,830995,682829
1326937,4,830985,682830
1326938,5,830984,682830
1326939,5,830994,682831
1326940,6,830993,682831
1326941,6,830987,682832
1326942,7,830986,682832
1326943,1,830988,682833
1326944,0,832039,682834
1326945,1,830991,682834
1326946,2,830992,682834
1326947,3,830990,682836
1326948,4,830989,682836
1326949,4,830985,682838
1326950,5,830984,682838
1326952,0,803342,682840
1326953,1,803341,682840
1326954,3,803334,682840
1326955,4,803333,682840
1326956,5,803340,682840
1326957,6,803339,682840
1326977,3,803320,682850
1326978,5,805946,682851
1326979,5,804183,682852
1326980,5,806413,682853
1326981,5,806414,682854
1326982,5,803324,682855
1326995,6,807277,682863
1326996,7,807273,682863
1326997,3,830925,682865
1326998,4,830924,682865
1326999,5,830931,682865
1327000,6,830930,682865
1327001,4,830920,682866
1327002,5,830919,682866
1327003,5,830929,682867
1327004,6,830928,682867
1327005,6,830922,682868
1327006,7,830921,682868
1327007,1,830923,682869
1327008,0,832034,682870
1327009,1,830926,682870
1327010,2,830927,682870
1327011,3,830925,682871
1327012,4,830924,682871
1327013,0,832367,682874
1327014,1,832339,682874
1327015,3,832355,682874
1327016,4,832308,682874
1327017,4,832307,682875
1327018,5,832295,682875
1327019,5,832296,682876
1327020,6,832326,682876
1327021,6,832325,682877
1327022,7,832319,682877
1327023,1,832337,682878
1327024,1,832338,682879
1327025,2,832361,682879
1327026,0,832368,682882
1327027,1,832342,682882
1327028,3,832356,682882
1327029,4,832310,682882
1327030,4,832309,682883
1327031,5,832297,682883
1327032,5,832298,682884
1327033,6,832328,682884
1327034,6,832327,682885
1327035,7,832320,682885
1327036,1,832340,682886
1327037,1,832341,682887
1327038,2,832362,682887
1327039,0,832367,682891
1327040,1,832339,682891
1327041,3,832355,682891
1327042,4,832308,682891
1327043,4,832307,682892
1327044,5,832295,682892
1327045,5,832296,682893
1327046,6,832326,682893
1327047,6,832325,682894
1327048,7,832319,682894
1327049,1,832337,682895
1327050,1,832338,682896
1327051,2,832361,682896
1327052,4,832307,682900
1327053,5,832295,682900
1327054,0,832368,682903
1327055,1,832342,682903
1327056,3,832356,682903
1327057,4,832310,682903
1327058,4,832309,682904
1327059,5,832297,682904
1327060,5,832298,682905
1327061,6,832328,682905
1327062,6,832327,682906
1327063,7,832320,682906
1327064,1,832340,682907
1327065,1,832341,682908
1327066,2,832362,682908
1327067,4,832309,682912
1327068,5,832297,682912
1327069,0,832369,682915
1327070,1,832345,682915
1327071,3,832357,682915
1327072,4,832312,682915
1327073,4,832311,682916
1327074,5,832299,682916
1327075,5,832300,682917
1327076,6,832330,682917
1327077,6,832329,682918
1327078,7,832321,682918
1327079,1,832343,682919
1327080,1,832344,682920
1327081,2,832363,682920
1327082,4,832311,682924
1327083,5,832299,682924
1327084,0,832370,682927
1327085,1,832348,682927
1327086,3,832358,682927
1327087,4,832314,682927
1327088,4,832313,682928
1327089,5,832301,682928
1327090,5,832302,682929
1327091,6,832332,682929
1327092,6,832331,682930
1327093,7,832322,682930
1327094,1,832346,682931
1327095,1,832347,682932
1327096,2,832364,682932
1327097,4,832313,682936
1327098,5,832301,682936
1327099,0,832371,682939
1327100,1,832351,682939
1327101,3,832359,682939
1327102,4,832316,682939
1327103,4,832315,682940
1327104,5,832303,682940
1327105,5,832304,682941
1327106,6,832334,682941
1327107,6,832333,682942
1327108,7,832323,682942
1327109,1,832349,682943
1327110,1,832350,682944
1327111,2,832365,682944
1327112,4,832315,682948
1327113,5,832303,682948
1327114,0,832372,682951
1327115,1,832354,682951
1327116,3,832360,682951
1327117,4,832318,682951
1327118,4,832317,682952
1327119,5,832305,682952
1327120,5,832306,682953
1327121,6,832336,682953
1327122,6,832335,682954
1327123,7,832324,682954
1327124,1,832352,682955
1327125,1,832353,682956
1327126,2,832366,682956
1327127,4,832317,682960
1327128,5,832305,682960
1327129,3,830925,682963
1327130,4,830924,682963
1327131,5,830931,682963
1327132,6,830930,682963
1327133,4,830920,682964
1327134,5,830919,682964
1327135,5,830929,682965
1327136,6,830928,682965
1327137,6,830922,682966
1327138,7,830921,682966
1327139,1,830923,682967
1327140,0,832034,682968
1327141,1,830926,682968
1327142,2,830927,682968
1327143,3,830925,682970
1327144,4,830924,682970
1327145,4,830920,682973
1327146,5,830919,682973
1327147,3,830938,682976
1327148,4,830937,682976
1327149,5,830944,682976
1327150,6,830943,682976
1327151,4,830933,682977
1327152,5,830932,682977
1327153,5,830942,682978
1327154,6,830941,682978
1327155,6,830935,682979
1327156,7,830934,682979
1327157,1,830936,682980
1327158,0,832035,682981
1327159,1,830939,682981
1327160,2,830940,682981
1327161,3,830938,682983
1327162,4,830937,682983
1327163,4,830933,682986
1327164,5,830932,682986
1327165,3,830951,682989
1327166,4,830950,682989
1327167,5,830957,682989
1327168,6,830956,682989
1327169,4,830946,682990
1327170,5,830945,682990
1327171,5,830955,682991
1327172,6,830954,682991
1327173,6,830948,682992
1327174,7,830947,682992
1327175,1,830949,682993
1327176,0,832036,682994
1327177,1,830952,682994
1327178,2,830953,682994
1327179,3,830951,682996
1327180,4,830950,682996
1327181,4,830946,682999
1327182,5,830945,682999
1327183,3,830964,683002
1327184,4,830963,683002
1327185,5,830970,683002
1327186,6,830969,683002
1327187,4,830959,683003
1327188,5,830958,683003
1327189,5,830968,683004
1327190,6,830967,683004
1327191,6,830961,683005
1327192,7,830960,683005
1327193,1,830962,683006
1327194,0,832037,683007
1327195,1,830965,683007
1327196,2,830966,683007
1327197,3,830964,683009
1327198,4,830963,683009
1327199,4,830959,683012
1327200,5,830958,683012
1327201,3,830977,683015
1327202,4,830976,683015
1327203,5,830983,683015
1327204,6,830982,683015
1327205,4,830972,683016
1327206,5,830971,683016
1327207,5,830981,683017
1327208,6,830980,683017
1327209,6,830974,683018
1327210,7,830973,683018
1327211,1,830975,683019
1327212,0,832038,683020
1327213,1,830978,683020
1327214,2,830979,683020
1327215,3,830977,683022
1327216,4,830976,683022
1327217,4,830972,683025
1327218,5,830971,683025
1327219,3,830990,683028
1327220,4,830989,683028
1327221,5,830996,683028
1327222,6,830995,683028
1327223,4,830985,683029
1327224,5,830984,683029
1327225,5,830994,683030
1327226,6,830993,683030
1327227,6,830987,683031
1327228,7,830986,683031
1327229,1,830988,683032
1327230,0,832039,683033
1327231,1,830991,683033
1327232,2,830992,683033
1327233,3,830990,683035
1327234,4,830989,683035
1327235,4,830985,683038
1327236,5,830984,683038
1327246,1,832352,683045
1327247,1,832349,683046
1327248,1,832346,683047
1327249,1,832343,683048
1327250,1,832340,683049
1327251,1,832337,683050
1327252,4,832311,683057
1327253,5,832299,683057
1327254,4,832311,683058
1327255,5,832299,683058
1327256,3,830925,683059
1327257,3,830990,683060
1327258,3,830977,683061
1327259,3,830964,683062
1327260,3,830951,683063
1327261,3,830938,683064
1327262,4,830985,683065
1327263,5,830984,683065
1327264,4,830985,683066
1327265,5,830984,683066
1327266,4,830972,683067
1327267,5,830971,683067
1327268,1,832353,683068
1327269,2,832366,683068
1327270,1,832350,683069
1327271,2,832365,683069
1327272,1,832347,683070
1327273,2,832364,683070
1327274,1,832344,683071
1327275,2,832363,683071
1327276,1,832341,683072
1327277,2,832362,683072
1327278,1,832338,683073
1327279,2,832361,683073
1327280,0,832372,683074
1327281,1,832354,683074
1327282,3,832360,683074
1327283,4,832318,683074
1327284,0,832371,683075
1327285,1,832351,683075
1327286,3,832359,683075
1327287,4,832316,683075
1327288,0,832370,683076
1327289,1,832348,683076
1327290,3,832358,683076
1327291,4,832314,683076
1327292,0,832369,683077
1327293,1,832345,683077
1327294,3,832357,683077
1327295,4,832312,683077
1327296,0,832368,683078
1327297,1,832342,683078
1327298,3,832356,683078
1327299,4,832310,683078
1327300,0,832367,683080
1327301,1,832339,683080
1327302,3,832355,683080
1327303,4,832308,683080
1327304,5,832306,683081
1327305,6,832336,683081
1327306,5,832304,683082
1327307,6,832334,683082
1327308,5,832302,683083
1327309,6,832332,683083
1327310,5,832300,683084
1327311,6,832330,683084
1327312,5,832298,683085
1327313,6,832328,683085
1327314,5,832296,683086
1327315,6,832326,683086
1327327,1,832344,683098
1327328,2,832363,683098
1327329,1,832344,683099
1327330,2,832363,683099
1327331,5,832300,683100
1327332,6,832330,683100
1327333,1,832344,683102
1327334,2,832363,683102
1327335,0,832369,683103
1327336,1,832345,683103
1327337,3,832357,683103
1327338,4,832312,683103
1327339,0,832369,683104
1327340,1,832345,683104
1327341,3,832357,683104
1327342,4,832312,683104
1327343,5,832304,683105
1327344,6,832334,683105
1327353,4,786912,683122
1327354,5,786911,683122
1327355,3,801372,683123
1327356,4,801371,683123
1327357,0,796591,683123
1327358,2,789269,683124
1327388,3,816080,683241
1327389,4,816072,683241
1327390,1,816088,683241
1327391,3,832842,683319
1327392,4,832841,683319
1327393,5,832840,683320
1327394,3,832842,683321
1327395,4,832841,683321
1327396,3,832845,683323
1327397,4,832844,683323
1327398,5,832843,683324
1327399,3,832845,683325
1327400,4,832844,683325
1327401,3,832848,683327
1327402,4,832847,683327
1327403,5,832846,683328
1327404,3,832848,683329
1327405,4,832847,683329
1327406,3,832851,683331
1327407,4,832850,683331
1327408,5,832849,683332
1327409,3,832851,683333
1327410,4,832850,683333
1327411,5,818081,683335
1327412,6,818080,683335
1327413,1,803307,683336
1327414,2,803308,683336
1327415,5,818085,683337
1327416,6,818084,683337
1327417,1,806447,683338
1327418,2,806462,683338
1327419,1,804216,683339
1327420,2,804231,683339
1327421,3,832851,683340
1327422,4,832850,683340
1327423,5,823170,683340
1327424,3,832851,683341
1327425,4,832850,683341
1327426,5,832849,683341
1327427,3,832842,683342
1327428,4,832841,683342
1327429,5,832840,683342
1327430,3,832845,683343
1327431,4,832844,683343
1327432,5,832843,683343
1327433,3,832848,683344
1327434,4,832847,683344
1327435,5,832846,683344
1327436,0,825408,683349
1327437,3,825406,683349
1327438,4,825405,683349
1327439,0,824040,683350
1327440,3,824036,683350
1327441,4,824035,683350
1327442,5,824031,683351
1327443,7,825402,683352
1327444,6,825403,683352
1327445,1,825404,683353
1327446,1,824037,683354
1327447,2,824038,683354
1327448,5,814771,683402
1327449,6,814770,683402
1327454,0,227762,683404
1327455,3,227789,683404
1327456,4,227785,683404
1327478,3,227788,683418
1327479,4,227783,683418
1327480,5,729314,683418
1327481,6,729308,683418
1327488,1,805965,683505
1327489,2,805989,683505
1327490,0,832370,683508
1327491,1,832348,683508
1327492,3,832358,683508
1327493,4,832314,683508
1327494,1,778678,683509
1327495,2,778679,683509
1327496,4,798824,683516
1327497,5,798838,683516
1327498,0,832368,683517
1327499,1,832342,683517
1327500,3,832356,683517
1327501,4,832310,683517
1327502,1,376036,683518
1327503,2,261437,683518
1327504,0,832368,683519
1327505,1,832342,683519
1327506,3,832356,683519
1327507,4,832310,683519
1327508,5,832298,683520
1327509,6,832328,683520
1327510,4,827298,683537
1327511,5,827277,683537
1327512,4,827298,683538
1327513,5,827277,683538
1327514,4,827290,683539
1327515,5,827275,683539
1327516,4,827290,683540
1327517,5,827275,683540
1327518,4,827285,683541
1327519,5,827273,683541
1327520,4,827285,683542
1327521,5,827273,683542
1327522,4,827283,683543
1327523,5,827271,683543
1327524,4,827283,683544
1327525,5,827271,683544
1327526,4,827281,683545
1327527,5,827269,683545
1327528,4,827281,683546
1327529,5,827269,683546
1327530,4,827279,683547
1327531,5,827267,683547
1327532,4,827279,683548
1327533,5,827267,683548
1327534,3,818471,683550
1327535,0,818477,683550
1327536,1,818476,683550
1327537,4,818470,683550
1327538,3,818446,683551
1327539,0,818452,683551
1327540,1,818451,683551
1327541,4,818445,683551
1327542,7,818442,683552
1327543,6,818443,683552
1327544,5,818440,683553
1327545,1,818444,683554
1327546,2,818448,683555
1327547,1,818447,683555
1327548,6,818449,683556
1327549,5,818450,683556
1327550,3,818459,683560
1327551,0,818465,683560
1327552,1,818464,683560
1327553,4,818458,683560
1327554,7,818455,683561
1327555,6,818456,683561
1327556,5,818453,683562
1327557,1,818457,683563
1327558,2,818461,683564
1327559,1,818460,683564
1327560,6,818462,683565
1327561,5,818463,683565
1327562,3,818483,683569
1327563,0,818489,683569
1327564,1,818488,683569
1327565,4,818482,683569
1327566,7,818479,683570
1327567,6,818480,683570
1327568,5,818478,683571
1327569,1,818481,683572
1327570,2,818485,683573
1327571,1,818484,683573
1327572,6,818486,683574
1327573,5,818487,683574
1327574,3,791838,683577
1327575,4,791837,683577
1327576,5,803354,683578
1327577,6,803353,683578
1327578,5,803340,683579
1327579,5,814765,683580
1327580,6,814764,683580
1327581,5,814765,683581
1327582,6,814764,683581
1327583,5,814771,683582
1327584,6,814770,683582
1327589,5,206496,683586
1327590,6,206474,683586
1327591,0,801342,683596
1327592,1,801341,683596
1327593,3,801336,683596
1327594,4,801335,683596
1327616,0,804234,683615
1327617,1,804211,683615
1327618,3,804224,683615
1327619,4,804185,683615
1327620,4,804184,683616
1327621,5,804174,683616
1327622,5,804175,683617
1327623,6,804200,683617
1327624,6,804199,683618
1327625,1,804210,683619
1327626,2,804229,683619
1327627,5,796602,683620
1327628,6,796601,683620
1327629,3,767867,683621
1327630,4,767865,683621
1327631,5,767864,683621
1327632,5,796590,683622
1327633,6,796589,683622
1327634,0,349362,683623
1327635,3,349406,683623
1327636,4,349399,683623
1327637,0,24941,683624
1327638,1,26147,683624
1327639,3,767867,683625
1327640,5,767864,683625
1327641,4,767866,683625
1327642,0,398603,683626
1327643,3,398622,683626
1327644,4,398648,683626
1327645,1,398630,683626
1327646,5,398662,683626
1327647,0,779720,683628
1327648,1,779719,683628
1327649,3,779712,683628
1327650,4,779711,683628
1327651,5,671686,683629
1327652,6,671685,683629
1327653,0,675672,683630
1327654,1,675699,683630
1327655,3,675687,683630
1327656,4,675693,683630
1327657,5,675674,683630
1327658,6,675696,683630
1327659,5,832299,683642
1327660,4,832311,683642
1327708,6,814193,683669
1327709,7,780295,683669
1327710,5,814187,683670
1327711,6,814193,683671
1327712,7,730411,683671
1327713,1,814197,683672
1327714,2,820767,683672
1327715,6,124750,683674
1327716,7,124783,683674
1327734,5,803340,683683
1327735,6,803339,683683
1327736,0,357477,683683
1327755,4,804186,683708
1327756,5,804176,683708
1327757,6,814753,683709
1327758,7,814752,683709
1327773,0,829721,683921
1327774,1,829720,683921
1327775,3,829715,683921
1327776,4,829714,683921
1327777,5,829719,683923
1327778,6,829718,683923
1327779,5,829711,683924
1327780,1,829716,683925
1327781,2,829717,683925
1327782,6,829713,683926
1327783,7,829712,683926
1327784,6,804203,683928
1327785,7,804196,683928
1327786,0,829786,683929
1327787,1,829781,683929
1327788,3,829752,683929
1327789,4,829746,683929
1327790,5,829775,683931
1327791,6,829769,683931
1327792,5,829725,683932
1327793,1,829758,683933
1327794,2,829763,683933
1327795,6,829740,683934
1327796,7,829731,683934
1327797,0,829851,683935
1327798,1,829845,683935
1327799,3,829816,683935
1327800,4,829810,683935
1327801,5,829839,683937
1327802,6,829833,683937
1327803,5,829792,683938
1327804,1,829822,683939
1327805,2,829828,683939
1327806,6,829804,683940
1327807,7,829798,683940
1327808,0,829908,683941
1327809,1,829907,683941
1327810,3,829880,683941
1327811,4,829875,683941
1327812,5,829904,683943
1327813,6,829898,683943
1327814,5,829857,683944
1327815,1,829886,683945
1327816,2,829892,683945
1327817,6,829869,683946
1327818,7,829863,683946
1327819,0,357475,683956
1327820,1,357463,683956
1327839,0,804234,683981
1327840,3,804224,683981
1327841,4,804185,683981
1327842,5,804175,683982
1327843,6,804200,683982
1327844,0,801366,683983
1327845,3,801360,683983
1327846,4,801359,683983
1327847,1,801365,683983
1327848,5,801364,683984
1327849,6,801363,683984
1327850,3,817731,683985
1327851,4,817729,683985
1327852,5,817730,683985
1327853,4,801359,683988
1327854,3,801360,683988
1327855,6,801363,683989
1327856,5,801364,683989
1327857,1,801361,683990
