ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
1297228,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283101
1297230,0,0,1,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102557,0,0,0,0,0,0,0,0,0,1283101
1297290,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1283133
1297295,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1283137
1297415,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,9,0,0,0,0,87,8,1229741
1297420,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,9,0,0,0,0,87,52,1229741
1297677,4,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,12,0,0,0,0,1,0,1283391
1297687,0,0,0,24,0,0,0,0,1,0,279961,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1283400
1297912,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,1283523
1297958,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283523
1298026,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,1283583
1298027,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283583
1298043,0,0,0,160,0,0,0,0,1,0,0,0,0,0,0,1283583,0,1,0,1.6666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283593
1298055,0,0,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260373,0,0,0,0,0,0,0,1,0,1283583
1298056,0,0,2,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260374,0,0,0,0,0,0,0,1,0,1283523
1298057,0,0,0,160,0,0,0,0,1,0,0,0,0,0,0,1283523,0,1,0,1.6666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283601
1298071,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41590,0,0,0,0,0,0,0,87,87,1283620
1298220,107,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,86,0,0,12,0,0,0,4194304,0,0,0,1,0,16268
1298253,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283701
1298394,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283792
1298420,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283793
1298449,29,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,-1,0,0,0,0,0,0,0,1,0,1230653
1298450,22,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,2,0,0,0,0,0,0,0,1,0,1230653
1298451,22,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,4,0,0,0,0,0,0,0,1,0,1230653
1298452,22,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,8,0,0,0,0,0,0,0,1,0,1230653
1298453,22,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,16,0,0,0,0,0,0,0,1,0,1230653
1298454,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,32,0,0,0,0,0,0,0,1,0,1230653
1298455,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,64,0,0,0,0,0,0,0,1,0,1230653
1298466,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283822
1298469,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283825
1298548,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283884
1298549,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283885
1298550,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283885
1298553,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283888
1298554,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283888
1298565,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283894
1298566,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283894
1298568,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283895
1298569,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283895
1298570,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283896
1298571,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283896
1298578,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283884
1298599,139,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2788,0,0,0,0,0,0,0,1,0,1283919
1298623,0,0,0,28,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,260580,41,0,0,0,0,0,0,32,0,1283932
1298739,44,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1284017
1298790,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1284035
1298797,0,0,0,252,0,0,0,0,1,0,0,0,0,2.115688,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1284040
1298798,0,0,1,77,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1284040
1298799,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1284040,0,1,0,0,0,1,0,0,0,2000,0,0,0,0,0,0,0,1,0,1284041
1299012,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260729,6324,0,0,0,0,0,0,46,0,1284169
1299054,236,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1284191
1299055,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1284191,0,0,0,0,0,0,0,0,0,0,92,0,1284192
1299056,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1284193
1299057,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260756,6324,0,0,0,0,0,0,46,0,1284194
1299058,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260757,6324,0,0,0,0,0,0,46,0,1284195
1299315,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1284377,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1284376
1299316,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,27,0,0,0,0,22,15,1284377
1299323,12,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,22,15,1284381
1299324,0,0,1,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0,0,0,0,8,0,0,0,0,22,15,1284381
1299325,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,22,7,1284382
1299328,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1284384
1299331,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102695,0,0,0,0,0,0,0,1,0,1284385
1299454,13,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15,0,0,1,0,0,0,0,0,0,0,1,0,1284435
1299455,319,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,1284435
1299488,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1284450
1299568,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,95351,0,0,0,0,0,0,0,1,0,1283919
1299705,108,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-100,0,0,14,0,0,0,4194304,0,0,0,1,0,1284536
1299706,117,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,26,0,0,0,0,0,0,0,1,0,1284536
1299753,37,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,85,0,0,0,0,0,0,0,25,0,1284560
1299754,398,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25,0,1284560
1299755,191,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,85,0,0,0,0,0,0,0,25,0,1284560
1300012,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1284659
1300013,0,0,1,24,0,0,0,0,1,0,269008,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1284659
1300102,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,25,0,1284701
1300230,31,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1284734
1300308,0,0,0,103,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,150,0,0,2747,0,0,0,0,0,0,0,1,0,1284783
1301302,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,11329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285372
1301303,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,18461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285372
1301304,0,0,2,79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285372
1301934,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285699
1301935,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285700
1301936,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285701
1301937,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285702
1301939,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,251340,0,0,0,0,0,0,0,1,0,1285704
1302163,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,625426,0,8,0,0,0,0,0,72,0,1285824
1302175,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102884,0,0,0,0,0,0,0,1,0,1285835
1302202,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1285849
1302209,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1285849,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1285853
1302287,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,267081,6729,472,0,0,0,0,0,72,0,1285903
1302334,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,251566,6424,0,0,0,0,0,0,1,0,1285919
1302339,236,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,38,0,1285922
1302466,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102904,0,0,0,0,0,0,0,1,0,1285982
1302468,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102905,0,0,0,0,0,0,0,1,0,1285983
1302480,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1285990
1302482,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1285992
1302484,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1285994
1302485,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285995
1302486,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285996
1302487,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1285997
1302508,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12151,0,0,0,0,0,0,0,1,0,1286011
1302521,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12151,0,0,0,0,0,0,0,1,0,1286021
1302522,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12151,0,0,0,0,0,0,0,1,0,1286022
1302524,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12149,0,0,0,0,0,0,0,1,0,1286024
1302525,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12149,0,0,0,0,0,0,0,1,0,1286025
1302526,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12149,0,0,0,0,0,0,0,1,0,1286026
1302561,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1286040
1302562,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1286041
1302563,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1286042
1302564,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286043
1302565,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1286044
1302571,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,7,1286050
1302573,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1286052
1302650,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286090
1302695,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1294721,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286114
1302696,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1286115
1302700,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286118
1302705,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1286121
1302826,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,261367,0,31,0,0,0,0,0,7,0,1286177
1302836,0,0,0,58,1,0,0,1,1,5,0,0,0,0,5,0,0,1,0,0.5,0,1,10,0,0,0,0,0,0,0,0,0,0,6,0,1286183
1302946,30,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,393,0,0,0,0,0,0,0,1,0,1286238
1302953,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286240
1302956,0,0,0,252,0,0,0,0,1,0,0,0,0,3.156428,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,17,1286242
1302970,10,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-30,0,0,127,0,0,0,0,0,0,0,57,0,1286251
1302971,24,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,21,0,1286252
1302972,99,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,112,0,0,0,0,0,0,0,0,0,0,21,0,1286253
1302973,137,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,-1,31,0,0,0,0,0,0,21,0,1286254
1302976,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0,4,0,12,0,0,0,0,0,56,0,1286257
1302977,12,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1269557
1303030,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,22,15,1286298
1303031,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,22,15,1286299
1303033,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,1286301,0,1,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,22,15,1286299
1303034,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,1286301,0,1,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,22,15,1286298
1303035,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,1286301,0,1,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,22,15,1269555
1303036,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,0,1,25,0,0,0,0,0,8,0,0,0,0,63,31,1286301
1303038,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286303
1303039,79,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,127,0,0,0,0,0,0,0,1,0,1286304
1303040,87,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,127,0,0,0,0,0,0,0,1,0,1286304
1303041,61,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1286304
1303097,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286338
1303105,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286342
1303106,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286343
1303107,23,0,0,6,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286344
1303108,31,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,1286345
1303128,395,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41972,0,0,0,0,0,0,0,1,0,1286358
1303324,16,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9999,0,0,0,0,0,0,0,0,0,0,1,0,1286462
1303375,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286504
1303386,0,0,0,252,0,0,0,0,1,0,0,0,0,3.4526105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,17,1286513
1303387,0,0,0,252,0,0,0,0,1,0,0,0,0,6.166248,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,17,1286514
1303491,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286580
1303495,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1286582
1303516,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286599
1303579,0,0,0,28,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,261680,41,0,0,0,0,0,0,32,0,1286629
1303663,4,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,1225502
1303665,388,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1225490
1303669,0,0,0,347,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1247917
1303670,0,0,0,347,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1263886
1303671,0,0,0,347,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1272615
1303672,0,0,0,347,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,1283375
1303673,0,0,0,347,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,1283376
1303714,4,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286699
1303844,0,0,0,24,0,0,0,0,1,0,269900,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286792
1303852,0,0,0,24,0,0,0,0,1,0,269902,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1286796
1303856,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42027,0,0,0,0,0,0,0,47,87,1286800
1303866,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,146124,146128,0,0,0,0,0,0,0,0,1286800
1303878,56,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,1286814
1303879,129,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,1286814
1303935,89,0,0,6,0,0,2000,0,1,0,0,15,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1286850
1304109,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,1286951
1304110,0,0,1,160,0,0,0,0,1,0,0,0,0,0,0,1286951,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,460928
1304112,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,228902,0,0,0,0,0,0,0,1,0,1286953
1304268,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,261914,6569,13,0,0,0,0,0,72,0,1287051
1304331,56,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1287080
1304363,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,18,0,0,0,0,22,7,1287099
