ID,ChrCustomizationOptionID,ChrCustomizationChoiceID,CreatureDisplayInfoExtraID
773014,78,17727,18927
773015,79,17730,18927
773016,379,17715,18927
773017,40,17485,18929
773018,41,17493,18929
773019,42,28452,18929
773020,43,17508,18929
773021,44,17519,18929
773022,49,17526,18930
773023,50,17531,18930
773024,51,17540,18930
773025,52,17549,18930
773026,53,17557,18930
773027,49,17530,18931
773028,50,17535,18931
773029,51,17544,18931
773030,52,17553,18931
773031,53,17561,18931
773032,49,17527,18932
773033,50,17536,18932
773034,51,17540,18932
773035,52,17553,18932
773036,53,17564,18932
773037,19,17281,18941
773038,20,17295,18941
773039,21,17302,18941
773040,22,17314,18941
773041,23,17317,18941
773042,19,17279,18942
773043,20,17294,18942
773044,21,17303,18942
773045,22,17315,18942
773046,23,17320,18942
773047,19,17284,18943
773048,20,17295,18943
773049,21,17306,18943
773050,22,28371,18943
773051,23,17327,18943
773052,25,17331,18944
773053,26,17341,18944
773054,27,17353,18944
773055,28,17357,18944
773056,29,17366,18944
773057,40,17486,18950
773058,41,17494,18950
773059,42,28449,18950
773060,43,17512,18950
773061,44,17517,18950
773062,80,17737,18956
773063,81,17744,18956
773064,82,17748,18956
773065,83,17755,18956
773066,84,17769,18956
773067,49,17529,18957
773068,50,17534,18957
773069,51,17541,18957
773070,52,17547,18957
773071,53,17560,18957
773072,49,17530,18958
773073,50,17535,18958
773074,51,17542,18958
773075,52,17548,18958
773076,53,17561,18958
773077,49,17522,18959
773078,50,17538,18959
773079,51,17543,18959
773080,52,17551,18959
773081,53,17562,18959
773082,49,17523,18960
773083,50,17539,18960
773084,51,17544,18960
773085,52,17552,18960
773086,53,17563,18960
773087,19,17286,18963
773088,20,17297,18963
773089,21,17308,18963
773090,22,17311,18963
773091,23,17325,18963
773092,19,17278,18964
773093,20,17294,18964
773094,21,28366,18964
773095,22,17314,18964
773096,23,17324,18964
773097,25,17331,18965
773098,26,17342,18965
773099,27,17348,18965
773100,28,17357,18965
773101,29,17369,18965
773102,68,17662,18966
773103,71,28520,18966
773104,72,17694,18966
773105,73,17702,18966
773106,378,17684,18966
773107,19,17281,18967
773108,20,17297,18967
773109,21,17307,18967
773110,22,17316,18967
773111,23,17327,18967
773112,19,17281,18968
773113,20,17297,18968
773114,21,28366,18968
773115,22,17312,18968
773116,23,17323,18968
773117,49,17527,18969
773118,50,17532,18969
773119,51,28472,18969
773120,52,17554,18969
773121,53,17558,18969
773122,49,17528,18970
773123,50,17533,18970
773124,51,17540,18970
773125,52,17552,18970
773126,53,17559,18970
773127,49,17530,18971
773128,50,17537,18971
773129,51,17541,18971
773130,52,17549,18971
773131,53,17560,18971
773132,49,17528,18972
773133,50,17537,18972
773134,51,17542,18972
773135,52,17549,18972
773136,53,17561,18972
773137,40,17484,18973
773138,41,17492,18973
773139,42,28451,18973
773140,43,17510,18973
773141,44,17518,18973
773142,100,17900,18975
773143,102,17901,18975
773144,8721,55967,18975
773145,8722,55994,18975
773146,8723,56006,18975
773147,100,55953,18976
773148,102,55986,18976
773149,8721,55970,18976
773150,8722,56000,18976
773151,8723,56020,18976
773152,105,17905,18977
773153,8724,56040,18977
773154,8725,56058,18977
773155,8726,56075,18977
773156,8727,56087,18977
773157,105,17904,18978
773158,8724,56040,18978
773159,8725,56058,18978
773160,8726,56075,18978
773161,8727,56087,18978
773162,25,17328,18979
773163,26,17343,18979
773164,27,17354,18979
773165,28,17357,18979
773166,29,17365,18979
773167,49,17522,18989
773168,50,17531,18989
773169,51,28468,18989
773170,52,17553,18989
773171,53,17563,18989
773172,49,17523,18990
773173,50,17532,18990
773174,51,28469,18990
773175,52,17547,18990
773176,53,17564,18990
773177,128,18026,19061
773178,129,18040,19061
773179,130,18050,19061
773180,131,18063,19061
773181,132,18069,19061
773182,25,17330,19062
773183,26,17345,19062
773184,27,28386,19062
773185,28,17357,19062
773186,29,17368,19062
773187,19,17281,19064
773188,20,17297,19064
773189,21,17302,19064
773190,22,28373,19064
773191,23,17320,19064
773192,19,17281,19080
773193,20,17297,19080
773194,21,17303,19080
773195,22,17311,19080
773196,23,17320,19080
773197,19,17279,19081
773198,20,17300,19081
773199,21,17306,19081
773200,22,17314,19081
773201,23,17322,19081
773202,8721,55967,19092
773203,8722,55994,19092
773204,8723,56006,19092
773205,8721,55967,19107
773206,8722,55994,19107
773207,8723,56006,19107
773208,19,17284,19129
773209,20,17293,19129
773210,21,28369,19129
773211,22,17311,19129
773212,23,17317,19129
773213,58,17569,19180
773214,59,17580,19180
773215,60,17587,19180
773216,61,17593,19180
773217,62,17607,19180
773218,8721,55967,19212
773219,8722,55994,19212
773220,8723,56006,19212
773221,8721,55967,19213
773222,8722,55994,19213
773223,8723,56006,19213
773224,8721,55967,19214
773225,8722,55994,19214
773226,8723,56006,19214
773227,40,17483,19215
773228,41,17499,19215
773229,42,17503,19215
773230,43,17510,19215
773231,44,17516,19215
773232,58,17570,19216
773233,59,17572,19216
773234,60,17590,19216
773235,61,17598,19216
773236,62,17614,19216
773237,58,17565,19217
773238,59,17575,19217
773239,60,28487,19217
773240,61,17591,19217
773241,62,17606,19217
773242,63,17621,19218
773243,64,17633,19218
773244,65,17634,19218
773245,66,17646,19218
773246,67,17658,19218
773247,49,17525,19219
773248,50,17537,19219
773249,51,17542,19219
773250,52,17554,19219
773251,53,17558,19219
773252,19,17281,19223
773253,20,17300,19223
773254,21,28368,19223
773255,22,17315,19223
773256,23,17327,19223
773257,19,17280,19228
773258,20,17297,19228
773259,21,17306,19228
773260,22,17314,19228
773261,23,17327,19228
773262,40,17485,19229
773263,41,17492,19229
773264,42,17507,19229
773265,43,17510,19229
773266,44,17517,19229
773267,49,17524,19230
773268,50,17533,19230
773269,51,17540,19230
773270,52,17549,19230
773271,53,17557,19230
773272,40,17486,19231
773273,41,17494,19231
773274,42,28449,19231
773275,43,17513,19231
773276,44,17520,19231
773277,19,17278,19232
773278,20,17298,19232
773279,21,28366,19232
773280,22,17312,19232
773281,23,17326,19232
773282,25,17328,19233
773283,26,17344,19233
773284,27,17355,19233
773285,28,17359,19233
773286,29,17366,19233
773287,90,17809,19234
773288,91,28578,19234
773289,92,28584,19234
773290,93,17838,19234
773291,94,17854,19234
773292,95,17856,19235
773293,96,17876,19235
773294,97,28601,19235
773295,98,17885,19235
773296,99,17895,19235
773297,119,17966,19236
773298,120,17984,19236
773299,121,28643,19236
773300,122,18005,19236
773301,123,18016,19236
773302,110,17914,19237
773303,111,17929,19237
773304,112,17934,19237
773305,113,17943,19237
773306,114,17953,19237
773307,19,17285,19239
773308,20,17295,19239
773309,21,17305,19239
773310,22,17314,19239
773311,23,17321,19239
773312,90,17815,19240
773313,91,17824,19240
773314,92,28583,19240
773315,93,17840,19240
773316,94,17853,19240
773317,90,17815,19241
773318,91,17824,19241
773319,92,17830,19241
773320,93,17839,19241
773321,94,17852,19241
773322,95,17862,19242
773323,96,17871,19242
773324,97,17879,19242
773325,98,17885,19242
773326,99,17895,19242
773327,95,17862,19243
773328,96,17871,19243
773329,97,17881,19243
773330,98,17887,19243
773331,99,17896,19243
773332,19,17285,19244
773333,20,17295,19244
773334,21,17307,19244
773335,22,17315,19244
773336,23,17321,19244
773337,68,17668,19245
773338,71,17688,19245
773339,72,17694,19245
773340,73,17699,19245
773341,378,17684,19245
773342,68,17662,19246
773343,71,17688,19246
773344,72,17694,19246
773345,73,17703,19246
773346,378,17683,19246
773347,49,17525,19247
773348,50,17536,19247
773349,51,17541,19247
773350,52,17552,19247
773351,53,17563,19247
773352,49,17525,19248
773353,50,17536,19248
773354,51,17542,19248
773355,52,17553,19248
773356,53,17563,19248
773357,49,17525,19249
773358,50,17536,19249
773359,51,17544,19249
773360,52,17549,19249
773361,53,17563,19249
773362,25,17328,19251
773363,26,17346,19251
773364,27,28386,19251
773365,28,17358,19251
773366,29,17364,19251
773367,133,18081,19252
773368,134,18093,19252
773369,135,18103,19252
773370,136,18109,19252
773371,137,18118,19252
773372,49,17524,19253
773373,50,17533,19253
773374,51,17540,19253
773375,52,17554,19253
773376,53,17558,19253
773377,19,17279,19254
773378,20,17300,19254
773379,21,17305,19254
773380,22,17314,19254
773381,23,17320,19254
773382,30,17373,19256
773383,31,17391,19256
773384,32,17400,19256
773385,33,17420,19256
773386,34,17428,19256
773387,30,17371,19257
773388,31,17395,19257
773389,32,28407,19257
773390,33,17411,19257
773391,34,17424,19257
773392,19,17290,19258
773393,20,17294,19258
773394,21,17302,19258
773395,22,17309,19258
773396,23,17318,19258
773397,49,17529,19259
773398,50,17537,19259
773399,51,17541,19259
773400,52,28475,19259
773401,53,17556,19259
773402,19,17284,19260
773403,20,17294,19260
773404,21,28367,19260
773405,22,17309,19260
773406,23,17327,19260
773407,19,17283,19261
773408,20,17294,19261
773409,21,28368,19261
773410,22,28371,19261
773411,23,17319,19261
773412,19,17281,19262
773413,20,17296,19262
773414,21,28366,19262
773415,22,28371,19262
773416,23,17318,19262
773417,40,17491,19263
773418,41,17492,19263
773419,42,17507,19263
773420,43,17515,19263
773421,44,17519,19263
773422,19,17280,19266
773423,20,17301,19266
773424,21,28369,19266
773425,22,17314,19266
773426,23,17326,19266
773427,40,17483,19331
773428,41,17493,19331
773429,42,28448,19331
773430,43,17510,19331
773431,44,17520,19331
773432,100,17899,19332
773433,102,55979,19332
773434,8721,55969,19332
773435,8722,55996,19332
773436,8723,56012,19332
773437,40,17484,19333
773438,41,17493,19333
773439,42,28449,19333
773440,43,17514,19333
773441,44,17521,19333
773442,40,17484,19334
773443,41,17493,19334
773444,42,28449,19334
773445,43,17514,19334
773446,44,17521,19334
773447,40,17484,19335
773448,41,17492,19335
773449,42,28451,19335
773450,43,17514,19335
773451,44,17518,19335
773452,49,17522,19336
773453,50,17531,19336
773454,51,28470,19336
773455,52,17552,19336
773456,53,17555,19336
773457,40,17483,19337
773458,41,17497,19337
773459,42,17505,19337
773460,43,17509,19337
773461,44,17521,19337
773462,40,17485,19338
773463,41,17495,19338
773464,42,17507,19338
773465,43,17512,19338
773466,44,17520,19338
773467,9,17163,19340
773468,10,17183,19340
773469,11,17184,19340
773470,12,28325,19340
773471,13,17212,19340
773472,14,17225,19341
773473,15,17227,19341
773474,16,28349,19341
773475,17,28352,19341
773476,18,17271,19341
773477,19,17278,19342
773478,20,17293,19342
773479,21,28370,19342
773480,22,17313,19342
773481,23,17319,19342
773482,25,17333,19343
773483,26,17346,19343
773484,27,28386,19343
773485,28,17360,19343
773486,29,17367,19343
773487,19,17281,19344
773488,20,17297,19344
773489,21,17306,19344
773490,22,17310,19344
773491,23,17319,19344
773492,19,17281,19347
773493,20,17296,19347
773494,21,17306,19347
773495,22,17310,19347
773496,23,17323,19347
773497,25,17331,19348
773498,26,17344,19348
773499,27,28390,19348
773500,28,17361,19348
773501,29,17367,19348
773502,25,17331,19349
773503,26,17344,19349
773504,27,17354,19349
773505,28,17357,19349
773506,29,17370,19349
773507,100,17900,19350
773508,102,55981,19350
773509,8721,55970,19350
773510,8722,55997,19350
773511,8723,56012,19350
773512,19,17283,19355
773513,20,17298,19355
773514,21,17306,19355
773515,22,17315,19355
773516,23,17320,19355
773517,19,17278,19357
773518,20,17299,19357
773519,21,28367,19357
773520,22,17312,19357
773521,23,17327,19357
773522,25,17331,19358
773523,26,17342,19358
773524,27,17349,19358
773525,28,17361,19358
773526,29,17365,19358
773527,40,17489,19361
773528,41,17498,19361
773529,42,17503,19361
773530,43,17510,19361
773531,44,17518,19361
773532,100,17899,19362
773533,102,17901,19362
773534,8721,55967,19362
773535,8722,55994,19362
773536,8723,56006,19362
773537,19,17281,19363
773538,20,17296,19363
773539,21,17307,19363
773540,22,17309,19363
773541,23,17323,19363
773542,100,17900,19364
773543,102,55982,19364
773544,8721,55969,19364
773545,8722,55995,19364
773546,8723,56008,19364
773547,19,17278,19365
773548,20,17294,19365
773549,21,17308,19365
773550,22,17311,19365
773551,23,17326,19365
773552,14,17215,19366
773553,15,17228,19366
773554,16,17242,19366
773555,17,17263,19366
773556,18,17271,19366
773557,100,55951,19367
773558,102,55983,19367
773559,8721,55970,19367
773560,8722,55998,19367
773561,8723,56012,19367
773562,9,17160,19370
773563,10,17172,19370
773564,11,17184,19370
773565,12,17198,19370
773566,13,17212,19370
773567,49,17527,19371
773568,50,17538,19371
773569,51,17542,19371
773570,52,17553,19371
773571,53,17556,19371
773572,49,17526,19372
773573,50,17537,19372
773574,51,17543,19372
773575,52,17549,19372
773576,53,17555,19372
773577,49,17528,19373
773578,50,17531,19373
773579,51,28470,19373
773580,52,17547,19373
773581,53,17559,19373
773582,90,17812,19375
773583,91,17825,19375
773584,92,28583,19375
773585,93,17841,19375
773586,94,17848,19375
773587,9,17160,19376
773588,10,17178,19376
773589,11,17186,19376
773590,12,28327,19376
773591,13,17208,19376
773592,40,17491,19377
773593,41,17493,19377
773594,42,17506,19377
773595,43,17515,19377
773596,44,17519,19377
773597,68,17673,19378
773598,71,28517,19378
773599,72,17696,19378
773600,73,17700,19378
773601,378,17681,19378
773602,40,17487,19379
773603,41,17498,19379
773604,42,28448,19379
773605,43,28453,19379
773606,44,17516,19379
773607,40,17485,19380
773608,41,17494,19380
773609,42,17504,19380
773610,43,17508,19380
773611,44,17521,19380
773612,19,17281,19381
773613,20,17298,19381
773614,21,17303,19381
773615,22,17314,19381
773616,23,17320,19381
773617,9,17162,19382
773618,10,17175,19382
773619,11,17184,19382
773620,12,17196,19382
773621,13,17214,19382
773622,9,17160,19383
773623,10,17172,19383
773624,11,17185,19383
773625,12,17198,19383
773626,13,17208,19383
773627,9,17160,19384
773628,10,17172,19384
773629,11,28324,19384
773630,12,28327,19384
773631,13,17211,19384
773632,95,17858,19385
773633,96,17874,19385
773634,97,17881,19385
773635,98,17882,19385
773636,99,17894,19385
773637,19,17284,19391
773638,20,17295,19391
773639,21,28369,19391
773640,22,17311,19391
773641,23,17321,19391
773642,63,17621,19392
773643,64,17630,19392
773644,65,17642,19392
773645,66,17653,19392
773646,67,17659,19392
773647,49,17524,19394
773648,50,17536,19394
773649,51,17541,19394
773650,52,17551,19394
773651,53,17563,19394
773652,8721,55967,19396
773653,8722,55994,19396
773654,8723,56006,19396
773655,8724,56040,19397
773656,8725,56058,19397
773657,8726,56075,19397
773658,8727,56087,19397
773659,19,17285,19398
773660,20,17297,19398
773661,21,17306,19398
773662,22,17314,19398
773663,23,17323,19398
773664,8721,55967,19399
773665,8722,55994,19399
773666,8723,56006,19399
773667,8721,55967,19402
773668,8722,55994,19402
773669,8723,56006,19402
773670,100,17899,19403
773671,102,17901,19403
773672,8721,55967,19403
773673,8722,55994,19403
773674,8723,56006,19403
773675,100,55952,19404
773676,102,55979,19404
773677,8721,55971,19404
773678,8722,55997,19404
773679,8723,56006,19404
773680,100,55953,19405
773681,102,17902,19405
773682,8721,55970,19405
773683,8722,55995,19405
773684,8723,56013,19405
773685,105,56034,19406
773686,8724,56040,19406
773687,8725,56060,19406
773688,8726,56078,19406
773689,8727,56090,19406
773690,100,55954,19407
773691,102,17902,19407
773692,8721,55970,19407
773693,8722,55997,19407
773694,8723,56017,19407
773695,100,55951,19408
773696,102,17901,19408
773697,8721,55968,19408
773698,8722,55998,19408
773699,8723,56011,19408
773700,100,17898,19409
773701,102,17901,19409
773702,8721,55967,19409
773703,8722,55994,19409
773704,8723,56006,19409
773705,14,17218,19410
773706,15,17234,19410
773707,16,17251,19410
773708,17,17267,19410
773709,18,17271,19410
773710,14,17218,19411
773711,15,17233,19411
773712,16,17250,19411
773713,17,17261,19411
773714,18,17272,19411
773715,9,17164,19412
773716,10,17173,19412
773717,11,17195,19412
773718,12,17196,19412
773719,13,17207,19412
773720,9,17164,19413
773721,10,17174,19413
773722,11,28320,19413
773723,12,17197,19413
773724,13,17211,19413
773725,9,17163,19414
773726,10,17174,19414
773727,11,17189,19414
773728,12,17199,19414
773729,13,17210,19414
773730,14,17219,19415
773731,15,17228,19415
773732,16,17253,19415
773733,17,17261,19415
773734,18,17272,19415
773735,8721,55967,19420
773736,8722,55994,19420
773737,8723,56006,19420
773738,8724,56040,19421
773739,8725,56058,19421
773740,8726,56075,19421
773741,8727,56087,19421
773742,8721,55967,19422
773743,8722,55994,19422
773744,8723,56006,19422
773745,9,17163,19423
773746,10,17174,19423
773747,11,17185,19423
773748,12,17200,19423
773749,13,17206,19423
773750,49,17525,19432
773751,50,17536,19432
773752,51,28470,19432
773753,52,17549,19432
773754,53,17563,19432
773755,9,17161,19433
773756,10,17178,19433
773757,11,17190,19433
773758,12,17204,19433
773759,13,17212,19433
773760,100,55952,19434
773761,102,55983,19434
773762,8721,55971,19434
773763,8722,55995,19434
773764,8723,56025,19434
773765,100,55953,19435
773766,102,55988,19435
773767,8721,55969,19435
773768,8722,56001,19435
773769,8723,56020,19435
773770,105,56034,19436
773771,8724,56041,19436
773772,8725,56063,19436
773773,8726,56077,19436
773774,8727,56091,19436
773775,105,56035,19437
773776,8724,56043,19437
773777,8725,56058,19437
773778,8726,56081,19437
773779,8727,56093,19437
