OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,Gain +$ev1 $en1 when crafting Inscription recipes and Ingenuity refunds and additional $ev2% Concentration.,135825,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135826,0,0,0,0
,,Gain +$ev1 $en1 when crafting Inscription recipes and Ingenuity refunds and additional $ev2% Concentration.,135827,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135828,0,0,0,0
,,Gain +$ev1 $en1 when crafting Inscription recipes and Ingenuity refunds and additional $ev2% Concentration.,135829,0,0,0,0
Added Flair,,"Improve your Ingenuity when crafting Midnight Inscription recipes, gaining +$ev1 $en1 per point in this specialization.",135830,0,655651,0,0
,,"Learn the final sub-specialization of your choice and gain +$ev2 $en2, +$ev3 $en3, and Resourcefulness refunds 5% more materials when crafting Midnight Inscription recipes.|n|nEarn an additional Knowledge point when reading an Thalassian Treatise on Inscription.",135831,0,0,0,0
,,"Gain +$ev1 $en1, +$ev2 $en2, and +$ev3 $en3 when crafting Midnight Inscription recipes.",135832,0,0,0,0
,,"Gain +$ev1 $en1, +$ev2 $en2, and +$ev3 $en3 when crafting Midnight Inscription recipes.",135833,0,0,0,0
,,"Learn a sub-specialization of your choice and gain +$ev2 $en2, +$ev3 $en3, and Resourcefulness refunds 5% more materials when crafting Midnight Inscription recipes.",135834,0,0,0,0
,,"Gain +$ev1 $en1, +$ev2 $en2, and +$ev3 $en3 when crafting Midnight Inscription recipes.",135835,0,0,0,0
,,"Gain +$ev1 $en1, +$ev2 $en2, and +$ev3 $en3 when crafting Midnight Inscription recipes.",135836,0,0,0,0
,,Learn to craft an $@spellname1230032 and learn a sub-specialization of your choice.,135837,1230032,0,0,0
Calm Hands,,"Improve the efficiency of all Inscription crafts, gaining +$ev1 $en1, +$ev2 $en2, and +$ev3 $en3 per point in this specialization.",135838,0,4638492,0,0
Dextrous Diligence,,,135839,0,655652,0,0
Keen Eye,,,135840,0,133146,0,0
Added Flair,,,135841,0,655651,0,0
Calm Hands,,"Master the fundamentals of Inscription, improving your ability to craft in general.",135842,0,4638492,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Rot.,135843,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Rot.,135844,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Rot.,135845,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Rot.,135846,0,0,0,0
,,Learn to craft $@spellname1230071 and infuse this Dominion with power.,135847,1230071,0,0,0
Darkmoon Dominion: Rot,,Improve your ability to harness the domain of Rot into equipable Dominions.|n|nGain +$ev1 +$en1 per point in this Specialization.,135848,0,7549074,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Rot.,135849,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Rot.,135850,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Rot.,135851,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Rot.,135852,0,0,0,0
,,Learn to craft $@spellname1230075,135853,1230075,0,0,0
Darkmoon Sigil: Rot,,Improve your ability to miniaturize the power of Rot into a wearable sigil.|n|nGain +$ev1 +$en1 per point in this Specialization.,135854,0,7549069,0,0
,,Gain +$ev1 $en1 when crafting Rot Sigils and Dominions.|n|nLearn the final sub-specialization.,135855,0,0,0,0
,,Gain +$ev1 $en1 when crafting Rot Sigils and Dominions.,135856,0,0,0,0
,,Learn to transcribe Darkmoon Card: Rot.|n|nGain +$ev1 $en1 when crafting Rot Sigils and Dominions.,135857,1230080,0,0,0
,,Gain +$ev1 $en1 when crafting Rot Sigils and Dominions.,135858,0,0,0,0
,,Learn to inscribe Darkmoon Card: Rot.|n|nLearn a sub-specialization of your choice.,135859,1230081,0,0,0
Rot,,Improve your understanding of the Darkmoon Card: Rot.|n|nGain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.,135860,0,7549043,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Blood.,135861,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Blood.,135862,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Blood.,135863,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Blood.,135864,0,0,0,0
,,Learn to craft $@spellname1230070 and infuse this Dominion with power.,135865,1230070,0,0,0
Darkmoon Dominion: Blood,,Improve your ability to harness the domain of Blood into equipable Dominions.|n|nGain +$ev1 +$en1 per point in this Specialization.,135866,0,7549068,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Blood.,135867,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Blood.,135868,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Blood.,135869,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Blood.,135870,0,0,0,0
,,Learn to craft $@spellname1230074,135871,1230074,0,0,0
Darkmoon Sigil: Blood,,Improve your ability to miniaturize the power of Blood into a wearable sigil.|n|nGain +$ev1 +$en1 per point in this Specialization.,135872,0,7549073,0,0
,,Gain +$ev1 $en1 when crafting Blood Sigils and Dominions.|n|nLearn the final sub-specialization.,135873,0,0,0,0
,,Gain +$ev1 $en1 when crafting Blood Sigils and Dominions.,135874,0,0,0,0
,,Learn to transcribe Darkmoon Card: Blood.|n|nGain +$ev1 $en1 when crafting Blood Sigils and Dominions.,135875,1230084,0,0,0
,,Gain +$ev1 $en1 when crafting Blood Sigils and Dominions.,135876,0,0,0,0
,,Learn to inscribe Darkmoon Card: Blood.|n|nLearn a sub-specialization of your choice.,135877,1230085,0,0,0
Blood,,Improve your understanding of the Darkmoon Card: Blood.|n|nGain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.,135878,0,7549033,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Hunt.,135879,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Hunt.,135880,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Hunt.,135881,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Hunt.,135882,0,0,0,0
,,Learn to craft $@spellname1230076 and infuse this Dominion with power.,135883,1230072,0,0,0
Darkmoon Dominion: Hunt,,Improve your ability to harness the domain of Hunt into equipable Dominions.|n|nGain +$ev1 +$en1 per point in this Specialization.,135884,0,7549067,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Hunt.,135885,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Hunt.,135886,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Hunt.,135887,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Hunt.,135888,0,0,0,0
,,Learn to craft $@spellname1230076,135889,1230076,0,0,0
Darkmoon Sigil: Hunt,,Improve your ability to miniaturize the power of Hunt into a wearable sigil.|n|nGain +$ev1 +$en1 per point in this Specialization.,135890,0,7549072,0,0
,,Gain +$ev1 $en1 when crafting Hunt Sigils and Dominions.|n|nLearn the final sub-specialization.,135891,0,0,0,0
,,Gain +$ev1 $en1 when crafting Hunt Sigils and Dominions.,135892,0,0,0,0
,,Learn to transcribe Darkmoon Card: Hunt.|n|nGain +$ev1 $en1 when crafting Hunt Sigils and Dominions.,135893,1230082,0,0,0
,,Gain +$ev1 $en1 when crafting Hunt Sigils and Dominions.,135894,0,0,0,0
,,Learn to inscribe Darkmoon Card: Hunt.|n|nLearn a sub-specialization of your choice.,135895,1230083,0,0,0
Hunt,,Improve your understanding of the Darkmoon Card: Hunt.|n|nGain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.,135896,0,7549023,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Void.,135897,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Void.,135898,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Void.,135899,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Dominion: Void.,135900,0,0,0,0
,,Learn to craft $@spellname1230073 and infuse this Dominion with power.,135901,1230073,0,0,0
Darkmoon Dominion: Void,,Improve your ability to harness the domain of Void into equipable Dominions.|n|nGain +$ev1 +$en1 per point in this Specialization.,135902,0,7549071,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Void.,135903,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Void.,135904,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Void.,135905,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigil: Void.,135906,0,0,0,0
,,Learn to craft $@spellname1230077,135907,1230077,0,0,0
Darkmoon Sigil: Void,,Improve your ability to miniaturize the power of Void into a wearable sigil.|n|nGain +$ev1 +$en1 per point in this Specialization.,135908,0,7549075,0,0
,,Gain +$ev1 $en1 when crafting Void Sigils and Dominions.|n|nLearn the final sub-specialization.,135909,0,0,0,0
,,Gain +$ev1 $en1 when crafting Void Sigils and Dominions.,135910,0,0,0,0
,,Learn to transcribe Darkmoon Card: Void.|n|nGain +$ev1 $en1 when crafting Void Sigils and Dominions.,135911,1230078,0,0,0
,,Gain +$ev1 $en1 when crafting Void Sigils and Dominions.,135912,0,0,0,0
,,Learn to inscribe Darkmoon Card: Void.|n|nLearn a sub-specialization of your choice.,135913,1230079,0,0,0
Void,,Improve your understanding of the Darkmoon Card: Void.|n|nGain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.,135914,0,7549053,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.|n|nLearn the final sub-specialization. ,135915,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.|n|nLearn a sub-specialization of your choice. ,135916,0,0,0,0
,,Gain +$ev3 $en3 when crafting Darkmoon Sigils and Dominions.|n|nLearn to use powerful Finishing Reagents to improve your crafts.,135917,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.|n|nLearn a sub-specialization of your choice. ,135918,0,0,0,0
,,Gain +$ev1 $en1 when crafting Darkmoon Sigils and Dominions.|n|nLearn a sub-specialization of your choice. ,135919,0,0,0,0
Darkmoon Curiosity,,Improve your understanding of the peculiar curiosities surrounding the Darkmoon cards of Midnight.|n|nGain +$ev1 $en1 per point when crafting all wonders associated with this Specialization.,135920,0,1100023,0,0
Darkmoon Dominion: Rot,,,135921,0,7549074,0,0
Darkmoon Sigil: Rot,,,135922,0,7549069,0,0
Rot,,,135923,0,7549043,0,0
Darkmoon Dominion: Blood,,,135924,0,7549068,0,0
Darkmoon Sigil: Blood,,,135925,0,7549073,0,0
Blood,,,135926,0,7549033,0,0
Darkmoon Dominion: Hunt,,,135927,0,7549067,0,0
Darkmoon Sigil: Hunt,,,135928,0,7549072,0,0
Hunt,,,135929,0,7549023,0,0
Darkmoon Dominion: Void,,,135930,0,7549071,0,0
Darkmoon Sigil: Void,,,135931,0,7549075,0,0
Void,,,135932,0,7549053,0,0
Darkmoon Curiosity,,"Master the esoteric Darkmoon Cards, molding them into your creation.",135933,0,1100023,0,0
,,Learn to craft $@spellnameCLOAKER,135934,0,0,0,0
,,Gain +$ev1 $en1 when crafting optional reagents.,135935,0,0,0,0
,,Gain +$ev1 $en1 when crafting optional reagents.,135936,0,0,0,0
,,Gain +$ev1 $en1 when crafting optional reagents.,135937,0,0,0,0
,,Gain +$ev1 $en1 when crafting optional reagents.,135938,0,0,0,0
,,Gain +$ev1 $en1 when crafting optional reagents.,135939,0,0,0,0
,,Learn to craft $@spellnameHUSHPUPPY,135940,0,0,0,0
Bots,,"Improve your ability to craft optional reagents that assist you in all kinds of activities, gaining +$ev1 $en1 per point in this specialization.",135941,0,4624652,0,0
,,Recycling Engineering crafted reagents has a chance to grant a bonus low quality reagent.,135942,0,0,0,0
,,Gain +$ev1 $en1 when crafting reagents and cogwheels.,135943,0,0,0,0
,,Gain +$ev1 $en1 when crafting reagents and cogwheels.,135944,0,0,0,0
,,Gain +$ev1 $en1 when crafting reagents and cogwheels.,135945,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting reagents and cogwheels.,135946,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting reagents and cogwheels.,135947,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting reagents and cogwheels.,135948,0,0,0,0
Bits,,"Improve your ability to craft and recycle all of the reagents necessary for a top engineer, gaining +$ev1 $en1 per point in this specialization.",135949,0,4624652,0,0
,,Gain +$ev1 $en1 when crafting reagents.|n|nUnlock the final sub-specialization.,135950,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting reagents.,135951,0,0,0,0
,,Gain +$ev1 $en1 when crafting reagents.,135952,0,0,0,0
,,Learn to craft $@spellnameMINIMEDICALTEAM,135953,0,0,0,0
,,Gain +$ev1 $en1 when crafting reagents.,135954,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting reagents.,135955,0,0,0,0
,,Gain +$ev1 $en1 when crafting reagents.|n|nUnlock a sub-specialization of your choice.,135956,0,0,0,0
Bits and Bots,,"Improve your ability to craft all of the best bits that make the best bots, gaining +$ev1 $en1 per point in this specialization.",135957,0,4624652,0,0
,,Resourcefulness refunds 25% more resources when crafting Midnight Engineering recipes.,135958,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.,135959,0,0,0,0
,,Resourcefulness refunds 10% more resources when crafting Midnight Engineering recipes.,135960,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.,135961,0,0,0,0
,,Resourcefulness refunds 5% more resources when crafting Midnight Engineering recipes.,135962,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.,135963,0,0,0,0
,,Resourcefulness refunds 5% more resources when crafting Midnight Engineering recipes.,135964,0,0,0,0
Resourcefulness,,"Improve your Resourcefulness when crafting Midnight Engineering recipes, gaining +$ev1 $en1 per point in this specialization.",135965,0,4624652,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Engineering recipes.,135966,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.,135967,0,0,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Engineering recipes.,135968,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.,135969,0,0,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Engineering recipes.,135970,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.,135971,0,0,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Engineering recipes.,135972,0,0,0,0
Multicraft,,"Improve your Multicraft when crafting Midnight Engineering recipes, gaining +$ev1 $en1 per point in this specialization.",135973,0,4624652,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nUnlock the final sub-specialization.,135974,0,0,0,0
,,Gain +$ev1 $en1 when crafting Engineering recipes and Ingenuity refunds and additional +$ev2% Concentration.,135975,0,0,0,0
,,Gain +$ev1 $en1 when crafting Engineering recipes and Ingenuity refunds and additional +$ev2% Concentration.,135976,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.,135977,0,0,0,0
,,Gain +$ev1 $en1 when crafting Engineering recipes and Ingenuity refunds and additional +$ev2% Concentration.,135978,0,0,0,0
,,Gain +$ev1 $en1 when crafting Engineering recipes and Ingenuity refunds and additional +$ev2% Concentration.,135979,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nUnlock a sub-specialization of your choice.,135980,0,0,0,0
Concentrated Effort,,"Improve your Ingenuity when crafting Midnight Engineering recipes, gaining +$ev1 $en1 per point in this specialization.",135981,0,4624638,0,0
,,Gain +$ev1 $en1|n|nUnlock the final sub-specialization.,135982,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nRecycling now yields 50% more material.,135983,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nRecycling now yields 25% more material.,135984,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nRecycling now yields 25% more material.,135985,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nRecycling now has the chance to teach you new whimsical recipes (while supplies last).,135986,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nGain +$ev1 $en1 when Recycling.,135987,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nGain +$ev1 $en1 when Recycling.,135988,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Engineering recipes.|n|nGain +$ev1 $en1 when Recycling.,135989,0,0,0,0
,,Gain +$ev1 $en1|n|nUnlock a sub-specialization of your choice.,135990,0,0,0,0
Recycling,,"Improve your ability to recycle crafted reagents, gaining +$ev1 $en1 per point in this specialization.",135991,0,4548852,0,0
Bots,,,135992,0,4624652,0,0
Bits,,,135993,0,4624652,0,0
Bits and Bots,,,135994,0,4624652,0,0
Resourcefulness,,,135995,0,4624652,0,0
Multicraft,,,135996,0,4624652,0,0
Concentrated Effort,,,135997,0,4624638,0,0
Recycling,,,135998,0,4548852,0,0
,,Gain +$ev1 $en1 when crafting various goggles.,135999,0,0,0,0
,,Gain +$ev1 $en1 when crafting various guns.,136000,0,0,0,0
,,Gain +$ev1 $en1 when crafting various guns.,136001,0,0,0,0
,,Gain +$ev1 $en1 when crafting various guns.,136002,0,0,0,0
,,Gain +$ev1 $en1 when crafting various guns.,136003,0,0,0,0
,,Gain +$ev1 $en1 when crafting various guns.,136004,0,0,0,0
,,Gain +$ev1 $en1 when crafting various guns.,136005,0,0,0,0
,,Gain +$ev1 $en1 when crafting various guns.,136006,0,0,0,0
,,Learn to craft $@spellname450231.|n|nGain +$ev1 $en1 when crafting various guns.,136007,0,0,0,0
Guns,,"Improve your ability to craft guns, gaining +$ev1 $en1 per point in this specialization.",136008,0,4643988,0,0
,,Gain +$ev1 $en1 when crafting various goggles.,136009,0,0,0,0
,,Gain +$ev1 $en1 when crafting various boots.,136010,0,0,0,0
,,Gain +$ev1 $en1 when crafting various boots.,136011,0,0,0,0
,,Gain +$ev1 $en1 when crafting various boots.,136012,0,0,0,0
,,Gain +$ev1 $en1 when crafting various boots.,136013,0,0,0,0
